t_s,phase,speed_index,omega_cmd_rad_s,dir,pos_ref_target,vel_ref_target,kp_target,kd_target,t_ref_target,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,tau1_nm,tau2_nm,tau3_nm,tau4_nm,tau5_nm,tau6_nm
11.014894,vel_neg,1,-0.060000,-1,0.034907,-0.060000,20.000,1.000,0.000,0.034000,-0.003000,0.000000,0.000000,0.023000,0.001000,0.050794,0.700481,-0.317756,0.008626,-1.176006,-0.060382
11.016958,vel_neg,1,-0.060000,-1,0.034783,-0.060000,20.000,1.000,0.000,0.034000,-0.003000,0.000000,0.000000,0.023000,0.001000,0.050794,0.700481,-0.317756,0.008626,-1.176006,-0.060382
11.018991,vel_neg,1,-0.060000,-1,0.034661,-0.060000,20.000,1.000,0.000,0.034000,-0.003000,0.000000,0.000000,0.023000,0.001000,0.068512,0.711112,-0.309487,0.011501,-1.174089,-0.060382
11.020960,vel_neg,1,-0.060000,-1,0.034543,-0.060000,20.000,1.000,0.000,0.034000,-0.003000,0.000000,0.000000,0.023000,0.001000,0.068512,0.711112,-0.309487,0.011501,-1.174089,-0.048880
11.022967,vel_neg,1,-0.060000,-1,0.034422,-0.060000,20.000,1.000,0.000,0.034000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.128756,0.717019,-0.309487,0.011501,-1.174089,-0.048880
11.024953,vel_neg,1,-0.060000,-1,0.034303,-0.060000,20.000,1.000,0.000,0.034000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.128756,0.717019,-0.309487,0.018210,-1.180798,-0.048880
11.026949,vel_neg,1,-0.060000,-1,0.034183,-0.060000,20.000,1.000,0.000,0.034000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.128756,0.717019,-0.309487,0.018210,-1.180798,-0.048880
11.028951,vel_neg,1,-0.060000,-1,0.034063,-0.060000,20.000,1.000,0.000,0.034000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.214987,0.711112,-0.318937,0.007668,-1.183673,-0.040254
11.030953,vel_neg,1,-0.060000,-1,0.033943,-0.060000,20.000,1.000,0.000,0.034000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.214987,0.711112,-0.318937,0.007668,-1.183673,-0.040254
11.032954,vel_neg,1,-0.060000,-1,0.033823,-0.060000,20.000,1.000,0.000,0.034000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.214987,0.711112,-0.318937,0.007668,-1.183673,-0.046005
11.034964,vel_neg,1,-0.060000,-1,0.033702,-0.060000,20.000,1.000,0.000,0.034000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.214987,0.711112,-0.318937,0.007668,-1.183673,-0.046005
11.036959,vel_neg,1,-0.060000,-1,0.033583,-0.060000,20.000,1.000,0.000,0.034000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.214987,0.711112,-0.318937,0.007668,-1.183673,-0.046005
11.039005,vel_neg,1,-0.060000,-1,0.033460,-0.060000,20.000,1.000,0.000,0.033000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.209081,0.706387,-0.311850,0.011501,-1.183673,-0.046005
11.040959,vel_neg,1,-0.060000,-1,0.033343,-0.060000,20.000,1.000,0.000,0.033000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.209081,0.706387,-0.311850,0.011501,-1.176964,-0.046964
11.043008,vel_neg,1,-0.060000,-1,0.033220,-0.060000,20.000,1.000,0.000,0.033000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.209081,0.706387,-0.311850,0.011501,-1.176964,-0.046964
11.045027,vel_neg,1,-0.060000,-1,0.033099,-0.060000,20.000,1.000,0.000,0.033000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.235069,0.704025,-0.314213,0.014377,-1.184632,-0.046964
11.046950,vel_neg,1,-0.060000,-1,0.032983,-0.060000,20.000,1.000,0.000,0.033000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.235069,0.704025,-0.314213,0.014377,-1.184632,-0.046964
11.049007,vel_neg,1,-0.060000,-1,0.032860,-0.060000,20.000,1.000,0.000,0.033000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.082687,0.704025,-0.314213,0.013418,-1.183673,-0.040254
11.050959,vel_neg,1,-0.060000,-1,0.032743,-0.060000,20.000,1.000,0.000,0.033000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.082687,0.704025,-0.314213,0.013418,-1.183673,-0.040254
11.053004,vel_neg,1,-0.060000,-1,0.032620,-0.060000,20.000,1.000,0.000,0.033000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.082687,0.704025,-0.314213,0.013418,-1.183673,-0.040254
11.054991,vel_neg,1,-0.060000,-1,0.032501,-0.060000,20.000,1.000,0.000,0.033000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.082687,0.714656,-0.310669,0.013418,-1.183673,-0.059423
11.056958,vel_neg,1,-0.060000,-1,0.032383,-0.060000,20.000,1.000,0.000,0.033000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.082687,0.714656,-0.310669,0.013418,-1.183673,-0.059423
11.058952,vel_neg,1,-0.060000,-1,0.032263,-0.060000,20.000,1.000,0.000,0.032000,-0.003000,0.000000,0.000000,0.023000,0.001000,0.056700,0.707569,-0.314213,0.011501,-1.176964,-0.059423
11.060960,vel_neg,1,-0.060000,-1,0.032143,-0.060000,20.000,1.000,0.000,0.032000,-0.003000,0.000000,0.000000,0.023000,0.001000,0.056700,0.707569,-0.314213,0.011501,-1.176964,-0.059423
11.063017,vel_neg,1,-0.060000,-1,0.032019,-0.060000,20.000,1.000,0.000,0.032000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.053156,0.706387,-0.314213,0.011501,-1.176964,-0.059423
11.065320,vel_neg,1,-0.060000,-1,0.031881,-0.060000,20.000,1.000,0.000,0.032000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.053156,0.706387,-0.320119,0.005751,-1.187507,-0.058465
11.066959,vel_neg,1,-0.060000,-1,0.031783,-0.060000,20.000,1.000,0.000,0.032000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.053156,0.706387,-0.320119,0.005751,-1.187507,-0.058465
11.069009,vel_neg,1,-0.060000,-1,0.031660,-0.060000,20.000,1.000,0.000,0.032000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.053156,0.706387,-0.320119,0.005751,-1.187507,-0.058465
11.070962,vel_neg,1,-0.060000,-1,0.031542,-0.060000,20.000,1.000,0.000,0.032000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.053156,0.706387,-0.320119,0.005751,-1.187507,-0.054631
11.073010,vel_neg,1,-0.060000,-1,0.031420,-0.060000,20.000,1.000,0.000,0.031000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.080325,0.712294,-0.323662,0.005751,-1.187507,-0.054631
11.074949,vel_neg,1,-0.060000,-1,0.031303,-0.060000,20.000,1.000,0.000,0.031000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.080325,0.712294,-0.323662,0.004792,-1.168338,-0.041213
11.076959,vel_neg,1,-0.060000,-1,0.031183,-0.060000,20.000,1.000,0.000,0.031000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.080325,0.712294,-0.323662,0.004792,-1.168338,-0.041213
11.079002,vel_neg,1,-0.060000,-1,0.031060,-0.060000,20.000,1.000,0.000,0.031000,-0.003000,0.000000,0.000000,0.023000,0.001000,0.060244,0.718200,-0.315394,0.000000,-1.169297,-0.041213
11.080958,vel_neg,1,-0.060000,-1,0.030943,-0.060000,20.000,1.000,0.000,0.031000,-0.003000,0.000000,0.000000,0.023000,0.001000,0.060244,0.718200,-0.315394,0.000000,-1.169297,-0.041213
11.082964,vel_neg,1,-0.060000,-1,0.030822,-0.060000,20.000,1.000,0.000,0.030000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.033075,0.718200,-0.315394,0.000000,-1.169297,-0.041213
11.084898,vel_neg,1,-0.060000,-1,0.030706,-0.060000,20.000,1.000,0.000,0.030000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.033075,0.718200,-0.315394,0.002875,-1.180798,-0.069008
11.086957,vel_neg,1,-0.060000,-1,0.030583,-0.060000,20.000,1.000,0.000,0.030000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.033075,0.718200,-0.315394,0.002875,-1.180798,-0.069008
11.089177,vel_neg,1,-0.060000,-1,0.030450,-0.060000,20.000,1.000,0.000,0.030000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.033075,0.700481,-0.311850,0.002875,-1.180798,-0.063257
11.090960,vel_neg,1,-0.060000,-1,0.030343,-0.060000,20.000,1.000,0.000,0.030000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.033075,0.700481,-0.311850,0.002875,-1.180798,-0.063257
11.092971,vel_neg,1,-0.060000,-1,0.030222,-0.060000,20.000,1.000,0.000,0.030000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.072056,0.700481,-0.311850,0.002875,-1.180798,-0.063257
11.094957,vel_neg,1,-0.060000,-1,0.030103,-0.060000,20.000,1.000,0.000,0.030000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.072056,0.691031,-0.315394,-0.004792,-1.186549,-0.063257
11.096959,vel_neg,1,-0.060000,-1,0.029983,-0.060000,20.000,1.000,0.000,0.030000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.072056,0.691031,-0.315394,-0.004792,-1.186549,-0.063257
11.098978,vel_neg,1,-0.060000,-1,0.029862,-0.060000,20.000,1.000,0.000,0.029000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.080325,0.699300,-0.309487,-0.006709,-1.186549,-0.063257
11.100958,vel_neg,1,-0.060000,-1,0.029743,-0.060000,20.000,1.000,0.000,0.029000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.080325,0.699300,-0.309487,-0.006709,-1.179840,-0.051756
11.103037,vel_neg,1,-0.060000,-1,0.029618,-0.060000,20.000,1.000,0.000,0.029000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.080325,0.699300,-0.309487,-0.006709,-1.179840,-0.051756
11.104978,vel_neg,1,-0.060000,-1,0.029501,-0.060000,20.000,1.000,0.000,0.029000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.080325,0.699300,-0.309487,-0.006709,-1.179840,-0.035462
11.106958,vel_neg,1,-0.060000,-1,0.029383,-0.060000,20.000,1.000,0.000,0.029000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.080325,0.699300,-0.309487,-0.006709,-1.179840,-0.035462
11.108918,vel_neg,1,-0.060000,-1,0.029265,-0.060000,20.000,1.000,0.000,0.029000,-0.003000,0.000000,0.000000,0.023000,0.001000,0.012994,0.704025,-0.313031,0.004792,-1.179840,-0.035462
11.110957,vel_neg,1,-0.060000,-1,0.029143,-0.060000,20.000,1.000,0.000,0.029000,-0.003000,0.000000,0.000000,0.023000,0.001000,0.012994,0.704025,-0.313031,0.004792,-1.190382,-0.046005
11.112999,vel_neg,1,-0.060000,-1,0.029020,-0.060000,20.000,1.000,0.000,0.028000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.125213,0.711112,-0.318937,0.004792,-1.190382,-0.046005
11.114961,vel_neg,1,-0.060000,-1,0.028903,-0.060000,20.000,1.000,0.000,0.028000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.125213,0.711112,-0.318937,0.008626,-1.185590,-0.046005
11.116958,vel_neg,1,-0.060000,-1,0.028783,-0.060000,20.000,1.000,0.000,0.028000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.125213,0.711112,-0.318937,0.008626,-1.185590,-0.046005
11.118952,vel_neg,1,-0.060000,-1,0.028663,-0.060000,20.000,1.000,0.000,0.028000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.121669,0.711112,-0.318937,-0.028753,-1.181757,-0.046005
11.120950,vel_neg,1,-0.060000,-1,0.028543,-0.060000,20.000,1.000,0.000,0.028000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.121669,0.711112,-0.318937,-0.028753,-1.181757,-0.047922
11.122991,vel_neg,1,-0.060000,-1,0.028421,-0.060000,20.000,1.000,0.000,0.028000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.121669,0.705206,-0.315394,-0.028753,-1.181757,-0.047922
11.124934,vel_neg,1,-0.060000,-1,0.028304,-0.060000,20.000,1.000,0.000,0.028000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.121669,0.705206,-0.315394,-0.028753,-1.181757,-0.052714
11.126948,vel_neg,1,-0.060000,-1,0.028183,-0.060000,20.000,1.000,0.000,0.028000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.121669,0.705206,-0.315394,-0.028753,-1.181757,-0.052714
11.128952,vel_neg,1,-0.060000,-1,0.028063,-0.060000,20.000,1.000,0.000,0.027000,-0.003000,0.000000,0.000000,0.023000,0.001000,0.083869,0.712294,-0.315394,0.000000,-1.179840,-0.052714
11.130958,vel_neg,1,-0.060000,-1,0.027943,-0.060000,20.000,1.000,0.000,0.027000,-0.003000,0.000000,0.000000,0.023000,0.001000,0.083869,0.712294,-0.315394,0.000000,-1.179840,-0.052714
11.132995,vel_neg,1,-0.060000,-1,0.027821,-0.060000,20.000,1.000,0.000,0.027000,-0.003000,0.000000,0.000000,0.023000,0.001000,0.042525,0.702844,-0.318937,0.009584,-1.180798,-0.052714
11.134953,vel_neg,1,-0.060000,-1,0.027703,-0.060000,20.000,1.000,0.000,0.027000,-0.003000,0.000000,0.000000,0.023000,0.001000,0.042525,0.702844,-0.318937,0.009584,-1.180798,-0.044088
11.136959,vel_neg,1,-0.060000,-1,0.027583,-0.060000,20.000,1.000,0.000,0.027000,-0.003000,0.000000,0.000000,0.023000,0.001000,0.042525,0.702844,-0.318937,0.009584,-1.180798,-0.044088
11.139054,vel_neg,1,-0.060000,-1,0.027457,-0.060000,20.000,1.000,0.000,0.027000,-0.003000,0.000000,0.000000,0.023000,0.001000,0.042525,0.702844,-0.318937,0.009584,-1.180798,-0.069966
11.140951,vel_neg,1,-0.060000,-1,0.027343,-0.060000,20.000,1.000,0.000,0.027000,-0.003000,0.000000,0.000000,0.023000,0.001000,0.042525,0.702844,-0.318937,0.009584,-1.180798,-0.069966
11.143010,vel_neg,1,-0.060000,-1,0.027220,-0.060000,20.000,1.000,0.000,0.027000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.138206,0.707569,-0.311850,0.009584,-1.180798,-0.069966
11.144955,vel_neg,1,-0.060000,-1,0.027103,-0.060000,20.000,1.000,0.000,0.027000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.138206,0.707569,-0.311850,0.022044,-1.175047,-0.052714
11.146958,vel_neg,1,-0.060000,-1,0.026983,-0.060000,20.000,1.000,0.000,0.027000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.138206,0.707569,-0.311850,0.022044,-1.175047,-0.052714
11.148954,vel_neg,1,-0.060000,-1,0.026863,-0.060000,20.000,1.000,0.000,0.026000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.231525,0.717019,-0.313031,0.012460,-1.184632,-0.052714
11.150958,vel_neg,1,-0.060000,-1,0.026743,-0.060000,20.000,1.000,0.000,0.026000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.231525,0.717019,-0.313031,0.012460,-1.184632,-0.052714
11.153010,vel_neg,1,-0.060000,-1,0.026620,-0.060000,20.000,1.000,0.000,0.026000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.074419,0.717019,-0.313031,0.012460,-1.184632,-0.052714
11.155051,vel_neg,1,-0.060000,-1,0.026497,-0.060000,20.000,1.000,0.000,0.026000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.074419,0.717019,-0.313031,0.000000,-1.183673,-0.059423
11.156910,vel_neg,1,-0.060000,-1,0.026386,-0.060000,20.000,1.000,0.000,0.026000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.074419,0.717019,-0.313031,0.000000,-1.183673,-0.059423
11.158987,vel_neg,1,-0.060000,-1,0.026261,-0.060000,20.000,1.000,0.000,0.026000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.074419,0.720562,-0.321300,0.000000,-1.183673,-0.059423
11.160958,vel_neg,1,-0.060000,-1,0.026143,-0.060000,20.000,1.000,0.000,0.026000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.074419,0.720562,-0.321300,0.000000,-1.183673,-0.049839
11.162985,vel_neg,1,-0.060000,-1,0.026021,-0.060000,20.000,1.000,0.000,0.026000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.076781,0.704025,-0.316575,0.000000,-1.183673,-0.049839
11.164952,vel_neg,1,-0.060000,-1,0.025903,-0.060000,20.000,1.000,0.000,0.026000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.076781,0.704025,-0.316575,0.004792,-1.183673,-0.049839
11.166958,vel_neg,1,-0.060000,-1,0.025783,-0.060000,20.000,1.000,0.000,0.026000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.076781,0.704025,-0.316575,0.004792,-1.183673,-0.049839
11.168966,vel_neg,1,-0.060000,-1,0.025662,-0.060000,20.000,1.000,0.000,0.025000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.201994,0.714656,-0.316575,0.004792,-1.171214,-0.049839
11.170957,vel_neg,1,-0.060000,-1,0.025543,-0.060000,20.000,1.000,0.000,0.025000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.201994,0.714656,-0.316575,0.004792,-1.171214,-0.053673
11.173001,vel_neg,1,-0.060000,-1,0.025420,-0.060000,20.000,1.000,0.000,0.025000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.201994,0.714656,-0.316575,0.004792,-1.171214,-0.053673
11.174981,vel_neg,1,-0.060000,-1,0.025301,-0.060000,20.000,1.000,0.000,0.025000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.201994,0.714656,-0.316575,0.004792,-1.171214,-0.053673
11.176958,vel_neg,1,-0.060000,-1,0.025183,-0.060000,20.000,1.000,0.000,0.025000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.201994,0.714656,-0.316575,0.004792,-1.171214,-0.053673
11.179005,vel_neg,1,-0.060000,-1,0.025060,-0.060000,20.000,1.000,0.000,0.025000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.224437,0.708750,-0.307125,-0.002875,-1.187507,-0.053673
11.180960,vel_neg,1,-0.060000,-1,0.024943,-0.060000,20.000,1.000,0.000,0.025000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.224437,0.708750,-0.307125,-0.002875,-1.187507,-0.042171
11.183130,vel_neg,1,-0.060000,-1,0.024812,-0.060000,20.000,1.000,0.000,0.025000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.301219,0.708750,-0.307125,-0.002875,-1.187507,-0.042171
11.184974,vel_neg,1,-0.060000,-1,0.024702,-0.060000,20.000,1.000,0.000,0.025000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.301219,0.708750,-0.308306,0.003834,-1.189424,-0.042171
11.186910,vel_neg,1,-0.060000,-1,0.024586,-0.060000,20.000,1.000,0.000,0.025000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.301219,0.708750,-0.308306,0.003834,-1.189424,-0.042171
11.189017,vel_neg,1,-0.060000,-1,0.024459,-0.060000,20.000,1.000,0.000,0.024000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.257512,0.708750,-0.308306,0.000000,-1.186549,-0.042171
11.190959,vel_neg,1,-0.060000,-1,0.024343,-0.060000,20.000,1.000,0.000,0.024000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.257512,0.708750,-0.308306,0.000000,-1.186549,-0.025878
11.193001,vel_neg,1,-0.060000,-1,0.024220,-0.060000,20.000,1.000,0.000,0.024000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.257512,0.708750,-0.308306,0.000000,-1.186549,-0.025878
11.194949,vel_neg,1,-0.060000,-1,0.024103,-0.060000,20.000,1.000,0.000,0.024000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.257512,0.715838,-0.316575,0.000000,-1.186549,-0.050797
11.196959,vel_neg,1,-0.060000,-1,0.023983,-0.060000,20.000,1.000,0.000,0.024000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.257512,0.715838,-0.316575,0.000000,-1.186549,-0.050797
11.198961,vel_neg,1,-0.060000,-1,0.023863,-0.060000,20.000,1.000,0.000,0.024000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.218531,0.712294,-0.309487,-0.004792,-1.180798,-0.050797
11.200959,vel_neg,1,-0.060000,-1,0.023743,-0.060000,20.000,1.000,0.000,0.024000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.218531,0.712294,-0.309487,-0.004792,-1.180798,-0.050797
11.203000,vel_neg,1,-0.060000,-1,0.023620,-0.060000,20.000,1.000,0.000,0.024000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.166556,0.701662,-0.309487,-0.004792,-1.180798,-0.050797
11.204950,vel_neg,1,-0.060000,-1,0.023503,-0.060000,20.000,1.000,0.000,0.024000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.166556,0.701662,-0.309487,0.008626,-1.181757,-0.062299
11.206958,vel_neg,1,-0.060000,-1,0.023383,-0.060000,20.000,1.000,0.000,0.024000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.166556,0.701662,-0.309487,0.008626,-1.181757,-0.062299
11.208961,vel_neg,1,-0.060000,-1,0.023263,-0.060000,20.000,1.000,0.000,0.024000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.166556,0.701662,-0.315394,0.008626,-1.181757,-0.062299
11.210956,vel_neg,1,-0.060000,-1,0.023143,-0.060000,20.000,1.000,0.000,0.024000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.166556,0.701662,-0.315394,0.008626,-1.181757,-0.060382
11.212983,vel_neg,1,-0.060000,-1,0.023021,-0.060000,20.000,1.000,0.000,0.024000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.166556,0.701662,-0.315394,0.008626,-1.181757,-0.060382
11.215006,vel_neg,1,-0.060000,-1,0.022900,-0.060000,20.000,1.000,0.000,0.023000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.295313,0.713475,-0.323662,0.020127,-1.175047,-0.051756
11.216958,vel_neg,1,-0.060000,-1,0.022783,-0.060000,20.000,1.000,0.000,0.023000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.295313,0.713475,-0.323662,0.020127,-1.175047,-0.051756
11.219000,vel_neg,1,-0.060000,-1,0.022660,-0.060000,20.000,1.000,0.000,0.023000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.337837,0.717019,-0.315394,0.004792,-1.175047,-0.051756
11.220958,vel_neg,1,-0.060000,-1,0.022543,-0.060000,20.000,1.000,0.000,0.023000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.337837,0.717019,-0.315394,0.004792,-1.171214,-0.051756
11.223025,vel_neg,1,-0.060000,-1,0.022419,-0.060000,20.000,1.000,0.000,0.023000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.315394,0.717019,-0.315394,0.007668,-1.171214,-0.051756
11.224938,vel_neg,1,-0.060000,-1,0.022304,-0.060000,20.000,1.000,0.000,0.023000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.315394,0.717019,-0.315394,0.007668,-1.171214,-0.036421
11.226949,vel_neg,1,-0.060000,-1,0.022183,-0.060000,20.000,1.000,0.000,0.023000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.315394,0.717019,-0.315394,0.007668,-1.171214,-0.036421
11.228953,vel_neg,1,-0.060000,-1,0.022063,-0.060000,20.000,1.000,0.000,0.023000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.315394,0.717019,-0.313031,0.007668,-1.185590,-0.036421
11.230950,vel_neg,1,-0.060000,-1,0.021943,-0.060000,20.000,1.000,0.000,0.023000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.315394,0.717019,-0.313031,0.007668,-1.185590,-0.043130
11.233026,vel_neg,1,-0.060000,-1,0.021819,-0.060000,20.000,1.000,0.000,0.022000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.165375,0.712294,-0.323662,-0.000958,-1.178881,-0.043130
11.234953,vel_neg,1,-0.060000,-1,0.021703,-0.060000,20.000,1.000,0.000,0.022000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.165375,0.712294,-0.323662,-0.000958,-1.178881,-0.043130
11.236959,vel_neg,1,-0.060000,-1,0.021583,-0.060000,20.000,1.000,0.000,0.022000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.165375,0.712294,-0.323662,-0.000958,-1.178881,-0.043130
11.238971,vel_neg,1,-0.060000,-1,0.021462,-0.060000,20.000,1.000,0.000,0.022000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.220894,0.708750,-0.316575,-0.005751,-1.178881,-0.043130
11.240960,vel_neg,1,-0.060000,-1,0.021343,-0.060000,20.000,1.000,0.000,0.022000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.220894,0.708750,-0.316575,-0.005751,-1.183673,-0.050797
11.242999,vel_neg,1,-0.060000,-1,0.021220,-0.060000,20.000,1.000,0.000,0.022000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.220894,0.708750,-0.316575,-0.005751,-1.183673,-0.050797
11.244949,vel_neg,1,-0.060000,-1,0.021103,-0.060000,20.000,1.000,0.000,0.022000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.220894,0.708750,-0.316575,-0.005751,-1.183673,-0.189771
11.246958,vel_neg,1,-0.060000,-1,0.020983,-0.060000,20.000,1.000,0.000,0.022000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.220894,0.708750,-0.316575,-0.005751,-1.183673,-0.189771
11.248951,vel_neg,1,-0.060000,-1,0.020863,-0.060000,20.000,1.000,0.000,0.021000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.118125,0.708750,-0.320119,0.010543,-1.183673,-0.189771
11.250958,vel_neg,1,-0.060000,-1,0.020743,-0.060000,20.000,1.000,0.000,0.021000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.118125,0.708750,-0.320119,0.010543,-1.183673,-0.046005
11.252918,vel_neg,1,-0.060000,-1,0.020625,-0.060000,20.000,1.000,0.000,0.021000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.118125,0.708750,-0.320119,0.010543,-1.183673,-0.046005
11.254950,vel_neg,1,-0.060000,-1,0.020503,-0.060000,20.000,1.000,0.000,0.021000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.004725,0.712294,-0.311850,-0.008626,-1.198050,-0.046005
11.256958,vel_neg,1,-0.060000,-1,0.020383,-0.060000,20.000,1.000,0.000,0.021000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.004725,0.712294,-0.311850,-0.008626,-1.198050,-0.046005
11.258985,vel_neg,1,-0.060000,-1,0.020261,-0.060000,20.000,1.000,0.000,0.020000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.002363,0.712294,-0.311850,0.013418,-1.180798,-0.046005
11.260957,vel_neg,1,-0.060000,-1,0.020143,-0.060000,20.000,1.000,0.000,0.020000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.002363,0.712294,-0.311850,0.013418,-1.180798,-0.046964
11.262954,vel_neg,1,-0.060000,-1,0.020023,-0.060000,20.000,1.000,0.000,0.020000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.002363,0.712294,-0.311850,0.013418,-1.180798,-0.046964
