t_s,phase,speed_index,omega_cmd_rad_s,dir,pos_ref_target,vel_ref_target,kp_target,kd_target,t_ref_target,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,tau1_nm,tau2_nm,tau3_nm,tau4_nm,tau5_nm,tau6_nm
4.508594,vel_neg,0,-0.200000,-1,0.010589,-0.200000,1.000,0.500,0.000,0.020000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.113400,0.655594,-0.282319,-0.041213,-1.186549,-0.076675
4.510647,vel_neg,0,-0.200000,-1,0.010178,-0.200000,1.000,0.500,0.000,0.020000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.113400,0.670950,-0.274050,-0.034504,-1.193258,-0.065174
4.512592,vel_neg,0,-0.200000,-1,0.009789,-0.200000,1.000,0.500,0.000,0.020000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.113400,0.670950,-0.274050,-0.034504,-1.193258,-0.065174
4.514596,vel_neg,0,-0.200000,-1,0.009388,-0.200000,1.000,0.500,0.000,0.019000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.010631,0.670950,-0.274050,-0.034504,-1.235429,-0.065174
4.516601,vel_neg,0,-0.200000,-1,0.008987,-0.200000,1.000,0.500,0.000,0.019000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.010631,0.670950,-0.274050,-0.034504,-1.235429,-0.065174
4.518636,vel_neg,0,-0.200000,-1,0.008580,-0.200000,1.000,0.500,0.000,0.019000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.010631,0.670950,-0.274050,-0.034504,-1.235429,-0.065174
4.520667,vel_neg,0,-0.200000,-1,0.008174,-0.200000,1.000,0.500,0.000,0.019000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.010631,0.667406,-0.277594,-0.056548,-1.235429,-0.028753
4.522603,vel_neg,0,-0.200000,-1,0.007787,-0.200000,1.000,0.500,0.000,0.019000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.010631,0.667406,-0.277594,-0.056548,-1.235429,-0.028753
4.524576,vel_neg,0,-0.200000,-1,0.007392,-0.200000,1.000,0.500,0.000,0.018000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.098044,0.665044,-0.269325,-0.061340,-1.235429,-0.028753
4.526593,vel_neg,0,-0.200000,-1,0.006989,-0.200000,1.000,0.500,0.000,0.018000,-0.003000,0.000000,0.001000,0.024000,0.001000,-0.098044,0.665044,-0.269325,-0.061340,-1.195175,-0.031629
4.528768,vel_neg,0,-0.200000,-1,0.006554,-0.200000,1.000,0.500,0.000,0.018000,-0.003000,0.000000,0.001000,0.024000,0.001000,-0.098044,0.665044,-0.269325,-0.061340,-1.195175,-0.031629
4.530541,vel_neg,0,-0.200000,-1,0.006199,-0.200000,1.000,0.500,0.000,0.017000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.206719,0.666225,-0.274050,-0.055590,-1.176006,-0.031629
4.532551,vel_neg,0,-0.200000,-1,0.005797,-0.200000,1.000,0.500,0.000,0.017000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.206719,0.666225,-0.274050,-0.055590,-1.176006,-0.031629
4.534604,vel_neg,0,-0.200000,-1,0.005387,-0.200000,1.000,0.500,0.000,0.017000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.206719,0.666225,-0.274050,-0.055590,-1.176006,-0.031629
4.536593,vel_neg,0,-0.200000,-1,0.004989,-0.200000,1.000,0.500,0.000,0.017000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.206719,0.666225,-0.274050,-0.055590,-1.176006,-0.057506
4.538739,vel_neg,0,-0.200000,-1,0.004560,-0.200000,1.000,0.500,0.000,0.015000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.167737,0.666225,-0.274050,-0.055590,-1.176006,-0.057506
4.540669,vel_neg,0,-0.200000,-1,0.004173,-0.200000,1.000,0.500,0.000,0.015000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.167737,0.667406,-0.268144,-0.059423,-1.186549,-0.057506
4.542608,vel_neg,0,-0.200000,-1,0.003786,-0.200000,1.000,0.500,0.000,0.015000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.167737,0.667406,-0.268144,-0.059423,-1.186549,-0.057506
4.544593,vel_neg,0,-0.200000,-1,0.003389,-0.200000,1.000,0.500,0.000,0.014000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.158287,0.667406,-0.277594,-0.059423,-1.186549,-0.057506
4.546714,vel_neg,0,-0.200000,-1,0.002965,-0.200000,1.000,0.500,0.000,0.014000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.158287,0.667406,-0.277594,-0.055590,-1.192299,-0.046005
4.548601,vel_neg,0,-0.200000,-1,0.002587,-0.200000,1.000,0.500,0.000,0.014000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.158287,0.667406,-0.277594,-0.055590,-1.192299,-0.046005
4.550647,vel_neg,0,-0.200000,-1,0.002178,-0.200000,1.000,0.500,0.000,0.013000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.259875,0.667406,-0.277594,-0.055590,-1.192299,-0.046005
4.552600,vel_neg,0,-0.200000,-1,0.001787,-0.200000,1.000,0.500,0.000,0.013000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.259875,0.667406,-0.277594,-0.055590,-1.192299,-0.046005
4.554593,vel_neg,0,-0.200000,-1,0.001389,-0.200000,1.000,0.500,0.000,0.013000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.259875,0.674494,-0.264600,-0.057506,-1.192299,-0.046005
4.556593,vel_neg,0,-0.200000,-1,0.000989,-0.200000,1.000,0.500,0.000,0.013000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.259875,0.674494,-0.264600,-0.057506,-1.185590,-0.053673
4.558893,vel_neg,0,-0.200000,-1,0.000529,-0.200000,1.000,0.500,0.000,0.013000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.259875,0.674494,-0.264600,-0.057506,-1.185590,-0.053673
4.560583,vel_neg,0,-0.200000,-1,0.000191,-0.200000,1.000,0.500,0.000,0.012000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.289406,0.679219,-0.277594,-0.058465,-1.190382,-0.053673
4.562601,vel_neg,0,-0.200000,-1,-0.000213,-0.200000,1.000,0.500,0.000,0.012000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.289406,0.679219,-0.277594,-0.058465,-1.190382,-0.057506
4.564593,vel_neg,0,-0.200000,-1,-0.000611,-0.200000,1.000,0.500,0.000,0.011000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.191362,0.672131,-0.279956,-0.058465,-1.190382,-0.057506
4.566592,vel_neg,0,-0.200000,-1,-0.001011,-0.200000,1.000,0.500,0.000,0.011000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.191362,0.672131,-0.279956,-0.062299,-1.199967,-0.057506
4.568781,vel_neg,0,-0.200000,-1,-0.001449,-0.200000,1.000,0.500,0.000,0.011000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.191362,0.672131,-0.279956,-0.062299,-1.199967,-0.057506
4.570568,vel_neg,0,-0.200000,-1,-0.001806,-0.200000,1.000,0.500,0.000,0.011000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.191362,0.672131,-0.279956,-0.062299,-1.199967,-0.023003
4.572595,vel_neg,0,-0.200000,-1,-0.002212,-0.200000,1.000,0.500,0.000,0.011000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.191362,0.672131,-0.279956,-0.062299,-1.199967,-0.023003
4.574657,vel_neg,0,-0.200000,-1,-0.002624,-0.200000,1.000,0.500,0.000,0.010000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.211444,0.672131,-0.279956,-0.062299,-1.199967,-0.023003
4.576554,vel_neg,0,-0.200000,-1,-0.003003,-0.200000,1.000,0.500,0.000,0.010000,-0.003000,0.000000,0.001000,0.024000,0.001000,-0.211444,0.675675,-0.278775,-0.087218,-1.199008,-0.042171
4.578882,vel_neg,0,-0.200000,-1,-0.003469,-0.200000,1.000,0.500,0.000,0.010000,-0.003000,0.000000,0.001000,0.024000,0.001000,-0.211444,0.675675,-0.278775,-0.087218,-1.199008,-0.042171
4.580656,vel_neg,0,-0.200000,-1,-0.003824,-0.200000,1.000,0.500,0.000,0.008000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.152381,0.670950,-0.270506,-0.055590,-1.176964,-0.052714
4.582602,vel_neg,0,-0.200000,-1,-0.004213,-0.200000,1.000,0.500,0.000,0.008000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.152381,0.670950,-0.270506,-0.055590,-1.176964,-0.052714
4.584593,vel_neg,0,-0.200000,-1,-0.004611,-0.200000,1.000,0.500,0.000,0.007000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.030713,0.670950,-0.270506,-0.055590,-1.176964,-0.052714
4.586593,vel_neg,0,-0.200000,-1,-0.005011,-0.200000,1.000,0.500,0.000,0.007000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.030713,0.670950,-0.270506,-0.055590,-1.188466,-0.052714
4.588731,vel_neg,0,-0.200000,-1,-0.005439,-0.200000,1.000,0.500,0.000,0.007000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.030713,0.670950,-0.270506,-0.055590,-1.188466,-0.052714
4.590626,vel_neg,0,-0.200000,-1,-0.005818,-0.200000,1.000,0.500,0.000,0.007000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.030713,0.669769,-0.284681,-0.068049,-1.188466,-0.054631
4.592602,vel_neg,0,-0.200000,-1,-0.006213,-0.200000,1.000,0.500,0.000,0.007000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.030713,0.669769,-0.284681,-0.068049,-1.188466,-0.054631
4.594565,vel_neg,0,-0.200000,-1,-0.006606,-0.200000,1.000,0.500,0.000,0.006000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.056700,0.669769,-0.284681,-0.068049,-1.188466,-0.054631
4.596594,vel_neg,0,-0.200000,-1,-0.007011,-0.200000,1.000,0.500,0.000,0.006000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.056700,0.668588,-0.266962,-0.081467,-1.202842,-0.059423
4.598739,vel_neg,0,-0.200000,-1,-0.007440,-0.200000,1.000,0.500,0.000,0.006000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.056700,0.668588,-0.266962,-0.081467,-1.202842,-0.059423
4.600631,vel_neg,0,-0.200000,-1,-0.007819,-0.200000,1.000,0.500,0.000,0.004000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.074419,0.672131,-0.269325,-0.070925,-1.199967,-0.059423
4.602594,vel_neg,0,-0.200000,-1,-0.008211,-0.200000,1.000,0.500,0.000,0.004000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.074419,0.672131,-0.269325,-0.070925,-1.199967,-0.059423
4.604643,vel_neg,0,-0.200000,-1,-0.008621,-0.200000,1.000,0.500,0.000,0.004000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.074419,0.672131,-0.269325,-0.070925,-1.199967,-0.059423
4.606539,vel_neg,0,-0.200000,-1,-0.009000,-0.200000,1.000,0.500,0.000,0.004000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.074419,0.672131,-0.269325,-0.070925,-1.199967,-0.025878
4.608726,vel_neg,0,-0.200000,-1,-0.009438,-0.200000,1.000,0.500,0.000,0.004000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.074419,0.672131,-0.269325,-0.070925,-1.199967,-0.025878
4.610575,vel_neg,0,-0.200000,-1,-0.009808,-0.200000,1.000,0.500,0.000,0.003000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.201994,0.665044,-0.277594,-0.063257,-1.186549,-0.069008
4.612549,vel_neg,0,-0.200000,-1,-0.010203,-0.200000,1.000,0.500,0.000,0.003000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.201994,0.665044,-0.277594,-0.063257,-1.186549,-0.069008
4.614743,vel_neg,0,-0.200000,-1,-0.010641,-0.200000,1.000,0.500,0.000,0.002000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.248062,0.665044,-0.277594,-0.063257,-1.186549,-0.069008
4.616541,vel_neg,0,-0.200000,-1,-0.011001,-0.200000,1.000,0.500,0.000,0.002000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.248062,0.655594,-0.271688,-0.060382,-1.183673,-0.081467
4.618743,vel_neg,0,-0.200000,-1,-0.011441,-0.200000,1.000,0.500,0.000,0.002000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.248062,0.655594,-0.271688,-0.060382,-1.183673,-0.081467
4.620568,vel_neg,0,-0.200000,-1,-0.011806,-0.200000,1.000,0.500,0.000,0.001000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.144112,0.655594,-0.271688,-0.060382,-1.199008,-0.081467
4.622595,vel_neg,0,-0.200000,-1,-0.012212,-0.200000,1.000,0.500,0.000,0.001000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.144112,0.655594,-0.271688,-0.060382,-1.199008,-0.081467
4.624606,vel_neg,0,-0.200000,-1,-0.012614,-0.200000,1.000,0.500,0.000,0.001000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.144112,0.653231,-0.276412,-0.063257,-1.199008,-0.081467
4.626593,vel_neg,0,-0.200000,-1,-0.013011,-0.200000,1.000,0.500,0.000,0.001000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.144112,0.653231,-0.276412,-0.063257,-1.199008,-0.063257
4.629179,vel_neg,0,-0.200000,-1,-0.013528,-0.200000,1.000,0.500,0.000,0.001000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.144112,0.653231,-0.276412,-0.063257,-1.199008,-0.063257
4.630788,vel_neg,0,-0.200000,-1,-0.013850,-0.200000,1.000,0.500,0.000,0.000000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.157106,0.668588,-0.263419,-0.019169,-1.187507,-0.063257
4.632604,vel_neg,0,-0.200000,-1,-0.014214,-0.200000,1.000,0.500,0.000,0.000000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.157106,0.668588,-0.263419,-0.019169,-1.187507,-0.040254
4.634650,vel_neg,0,-0.200000,-1,-0.014623,-0.200000,1.000,0.500,0.000,-0.001000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.222075,0.674494,-0.263419,-0.019169,-1.187507,-0.040254
4.636593,vel_neg,0,-0.200000,-1,-0.015011,-0.200000,1.000,0.500,0.000,-0.001000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.222075,0.674494,-0.274050,-0.020127,-1.184632,-0.040254
4.638960,vel_neg,0,-0.200000,-1,-0.015485,-0.200000,1.000,0.500,0.000,-0.001000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.222075,0.674494,-0.274050,-0.020127,-1.184632,-0.040254
4.640661,vel_neg,0,-0.200000,-1,-0.015825,-0.200000,1.000,0.500,0.000,-0.001000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.222075,0.674494,-0.274050,-0.020127,-1.184632,-0.048880
4.642544,vel_neg,0,-0.200000,-1,-0.016201,-0.200000,1.000,0.500,0.000,-0.001000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.222075,0.674494,-0.274050,-0.020127,-1.184632,-0.048880
4.644605,vel_neg,0,-0.200000,-1,-0.016614,-0.200000,1.000,0.500,0.000,-0.002000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.131119,0.670950,-0.274050,-0.020127,-1.184632,-0.048880
4.646593,vel_neg,0,-0.200000,-1,-0.017011,-0.200000,1.000,0.500,0.000,-0.002000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.131119,0.670950,-0.281137,-0.083384,-1.194216,-0.051756
4.648980,vel_neg,0,-0.200000,-1,-0.017489,-0.200000,1.000,0.500,0.000,-0.002000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.131119,0.670950,-0.281137,-0.083384,-1.194216,-0.051756
4.650650,vel_neg,0,-0.200000,-1,-0.017823,-0.200000,1.000,0.500,0.000,-0.004000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.031894,0.688669,-0.279956,-0.070925,-1.190382,-0.058465
4.652603,vel_neg,0,-0.200000,-1,-0.018213,-0.200000,1.000,0.500,0.000,-0.004000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.031894,0.688669,-0.279956,-0.070925,-1.190382,-0.058465
4.654595,vel_neg,0,-0.200000,-1,-0.018612,-0.200000,1.000,0.500,0.000,-0.005000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.142931,0.688669,-0.279956,-0.070925,-1.190382,-0.058465
4.656680,vel_neg,0,-0.200000,-1,-0.019029,-0.200000,1.000,0.500,0.000,-0.005000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.142931,0.688669,-0.270506,-0.070925,-1.190382,-0.058465
4.658691,vel_neg,0,-0.200000,-1,-0.019431,-0.200000,1.000,0.500,0.000,-0.005000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.142931,0.688669,-0.270506,-0.070925,-1.190382,-0.058465
4.660566,vel_neg,0,-0.200000,-1,-0.019806,-0.200000,1.000,0.500,0.000,-0.005000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.142931,0.647325,-0.270506,-0.077634,-1.190382,-0.046005
4.662602,vel_neg,0,-0.200000,-1,-0.020213,-0.200000,1.000,0.500,0.000,-0.005000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.142931,0.647325,-0.270506,-0.077634,-1.190382,-0.046005
4.664595,vel_neg,0,-0.200000,-1,-0.020612,-0.200000,1.000,0.500,0.000,-0.006000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.203175,0.654412,-0.277594,-0.077634,-1.190382,-0.046005
4.666601,vel_neg,0,-0.200000,-1,-0.021013,-0.200000,1.000,0.500,0.000,-0.006000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.203175,0.654412,-0.277594,-0.060382,-1.187507,-0.045047
4.668723,vel_neg,0,-0.200000,-1,-0.021437,-0.200000,1.000,0.500,0.000,-0.006000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.203175,0.654412,-0.277594,-0.060382,-1.187507,-0.045047
4.670580,vel_neg,0,-0.200000,-1,-0.021809,-0.200000,1.000,0.500,0.000,-0.007000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.253969,0.679219,-0.263419,-0.060382,-1.190382,-0.045047
4.672604,vel_neg,0,-0.200000,-1,-0.022213,-0.200000,1.000,0.500,0.000,-0.007000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.253969,0.679219,-0.263419,-0.060382,-1.190382,-0.045047
4.674723,vel_neg,0,-0.200000,-1,-0.022637,-0.200000,1.000,0.500,0.000,-0.007000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.253969,0.679219,-0.263419,-0.060382,-1.190382,-0.045047
4.676553,vel_neg,0,-0.200000,-1,-0.023003,-0.200000,1.000,0.500,0.000,-0.007000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.253969,0.679219,-0.263419,-0.060382,-1.190382,-0.060382
4.678718,vel_neg,0,-0.200000,-1,-0.023436,-0.200000,1.000,0.500,0.000,-0.007000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.253969,0.679219,-0.263419,-0.060382,-1.190382,-0.060382
4.680719,vel_neg,0,-0.200000,-1,-0.023837,-0.200000,1.000,0.500,0.000,-0.009000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.196087,0.655594,-0.272869,-0.060382,-1.190382,-0.052714
4.682601,vel_neg,0,-0.200000,-1,-0.024213,-0.200000,1.000,0.500,0.000,-0.009000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.196087,0.655594,-0.272869,-0.060382,-1.190382,-0.052714
4.684597,vel_neg,0,-0.200000,-1,-0.024612,-0.200000,1.000,0.500,0.000,-0.010000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.120487,0.672131,-0.275231,-0.054631,-1.190382,-0.052714
4.686601,vel_neg,0,-0.200000,-1,-0.025013,-0.200000,1.000,0.500,0.000,-0.010000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.120487,0.672131,-0.275231,-0.054631,-1.189424,-0.054631
4.688791,vel_neg,0,-0.200000,-1,-0.025451,-0.200000,1.000,0.500,0.000,-0.010000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.120487,0.672131,-0.275231,-0.054631,-1.189424,-0.054631
4.690595,vel_neg,0,-0.200000,-1,-0.025812,-0.200000,1.000,0.500,0.000,-0.011000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.203175,0.672131,-0.277594,-0.054631,-1.180798,-0.054631
4.692550,vel_neg,0,-0.200000,-1,-0.026203,-0.200000,1.000,0.500,0.000,-0.011000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.203175,0.672131,-0.277594,-0.054631,-1.180798,-0.054631
4.694690,vel_neg,0,-0.200000,-1,-0.026631,-0.200000,1.000,0.500,0.000,-0.011000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.203175,0.652050,-0.277594,-0.054631,-1.180798,-0.054631
4.696743,vel_neg,0,-0.200000,-1,-0.027041,-0.200000,1.000,0.500,0.000,-0.011000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.203175,0.652050,-0.277594,-0.061340,-1.180798,-0.089135
4.698909,vel_neg,0,-0.200000,-1,-0.027474,-0.200000,1.000,0.500,0.000,-0.011000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.203175,0.652050,-0.277594,-0.061340,-1.180798,-0.089135
4.700642,vel_neg,0,-0.200000,-1,-0.027821,-0.200000,1.000,0.500,0.000,-0.012000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.249244,0.675675,-0.266962,-0.035462,-1.183673,-0.069966
4.702601,vel_neg,0,-0.200000,-1,-0.028213,-0.200000,1.000,0.500,0.000,-0.012000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.249244,0.675675,-0.266962,-0.035462,-1.183673,-0.069966
4.704630,vel_neg,0,-0.200000,-1,-0.028619,-0.200000,1.000,0.500,0.000,-0.012000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.249244,0.675675,-0.266962,-0.035462,-1.183673,-0.069966
4.706625,vel_neg,0,-0.200000,-1,-0.029018,-0.200000,1.000,0.500,0.000,-0.013000,-0.003000,0.000000,0.001000,0.024000,0.001000,-0.089775,0.672131,-0.284681,-0.058465,-1.199008,-0.069966
4.708847,vel_neg,0,-0.200000,-1,-0.029462,-0.200000,1.000,0.500,0.000,-0.013000,-0.003000,0.000000,0.001000,0.024000,0.001000,-0.089775,0.672131,-0.284681,-0.058465,-1.199008,-0.069966
4.710657,vel_neg,0,-0.200000,-1,-0.029824,-0.200000,1.000,0.500,0.000,-0.013000,-0.003000,0.000000,0.001000,0.024000,0.001000,-0.089775,0.672131,-0.284681,-0.058465,-1.199008,-0.057506
4.712610,vel_neg,0,-0.200000,-1,-0.030215,-0.200000,1.000,0.500,0.000,-0.013000,-0.003000,0.000000,0.001000,0.024000,0.001000,-0.089775,0.672131,-0.284681,-0.058465,-1.199008,-0.057506
4.714641,vel_neg,0,-0.200000,-1,-0.030621,-0.200000,1.000,0.500,0.000,-0.013000,-0.003000,0.000000,0.001000,0.024000,0.001000,-0.089775,0.672131,-0.284681,-0.058465,-1.199008,-0.057506
4.716594,vel_neg,0,-0.200000,-1,-0.031011,-0.200000,1.000,0.500,0.000,-0.015000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.047250,0.662681,-0.281137,-0.066132,-1.191341,-0.055590
4.718766,vel_neg,0,-0.200000,-1,-0.031446,-0.200000,1.000,0.500,0.000,-0.015000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.047250,0.662681,-0.281137,-0.066132,-1.191341,-0.055590
4.720570,vel_neg,0,-0.200000,-1,-0.031807,-0.200000,1.000,0.500,0.000,-0.016000,-0.003000,0.000000,0.001000,0.024000,0.001000,-0.146475,0.642600,-0.277594,-0.062299,-1.186549,-0.036421
4.722604,vel_neg,0,-0.200000,-1,-0.032213,-0.200000,1.000,0.500,0.000,-0.016000,-0.003000,0.000000,0.001000,0.024000,0.001000,-0.146475,0.642600,-0.277594,-0.062299,-1.186549,-0.036421
4.724786,vel_neg,0,-0.200000,-1,-0.032650,-0.200000,1.000,0.500,0.000,-0.017000,-0.003000,0.000000,0.001000,0.024000,0.001000,-0.190181,0.642600,-0.277594,-0.062299,-1.186549,-0.036421
4.726611,vel_neg,0,-0.200000,-1,-0.033015,-0.200000,1.000,0.500,0.000,-0.017000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.190181,0.642600,-0.272869,-0.062299,-1.185590,-0.036421
4.728700,vel_neg,0,-0.200000,-1,-0.033433,-0.200000,1.000,0.500,0.000,-0.017000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.190181,0.642600,-0.272869,-0.062299,-1.185590,-0.036421
4.730594,vel_neg,0,-0.200000,-1,-0.033811,-0.200000,1.000,0.500,0.000,-0.017000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.190181,0.672131,-0.272869,-0.051756,-1.185590,-0.074758
4.732545,vel_neg,0,-0.200000,-1,-0.034202,-0.200000,1.000,0.500,0.000,-0.017000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.190181,0.672131,-0.272869,-0.051756,-1.185590,-0.074758
4.734632,vel_neg,0,-0.200000,-1,-0.034619,-0.200000,1.000,0.500,0.000,-0.019000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.145294,0.648506,-0.268144,-0.051756,-1.185590,-0.074758
4.736602,vel_neg,0,-0.200000,-1,-0.035013,-0.200000,1.000,0.500,0.000,-0.019000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.145294,0.648506,-0.268144,-0.047922,-1.184632,-0.069966
4.739155,vel_neg,0,-0.200000,-1,-0.035524,-0.200000,1.000,0.500,0.000,-0.019000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.145294,0.648506,-0.268144,-0.047922,-1.184632,-0.069966
4.740628,vel_neg,0,-0.200000,-1,-0.035818,-0.200000,1.000,0.500,0.000,-0.020000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.151200,0.656775,-0.277594,-0.066132,-1.199008,-0.069966
4.742603,vel_neg,0,-0.200000,-1,-0.036213,-0.200000,1.000,0.500,0.000,-0.020000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.151200,0.656775,-0.277594,-0.066132,-1.199008,-0.069966
4.744598,vel_neg,0,-0.200000,-1,-0.036612,-0.200000,1.000,0.500,0.000,-0.020000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.151200,0.656775,-0.277594,-0.066132,-1.199008,-0.069966
4.746652,vel_neg,0,-0.200000,-1,-0.037023,-0.200000,1.000,0.500,0.000,-0.020000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.151200,0.656775,-0.277594,-0.066132,-1.199008,-0.046005
4.748725,vel_neg,0,-0.200000,-1,-0.037438,-0.200000,1.000,0.500,0.000,-0.020000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.151200,0.656775,-0.277594,-0.066132,-1.199008,-0.046005
4.750652,vel_neg,0,-0.200000,-1,-0.037823,-0.200000,1.000,0.500,0.000,-0.021000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.103950,0.668588,-0.268144,-0.056548,-1.185590,-0.044088
4.752602,vel_neg,0,-0.200000,-1,-0.038213,-0.200000,1.000,0.500,0.000,-0.021000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.103950,0.668588,-0.268144,-0.056548,-1.185590,-0.044088
