t_s,phase,speed_index,omega_cmd_rad_s,dir,pos_ref_target,vel_ref_target,kp_target,kd_target,t_ref_target,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,tau1_nm,tau2_nm,tau3_nm,tau4_nm,tau5_nm,tau6_nm
4.850038,vel_pos,0,0.010000,1,0.008461,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.059062,0.598894,-0.841050,-0.091052,-1.124250,-0.033545
4.852165,vel_pos,0,0.010000,1,0.008482,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.059062,0.598894,-0.841050,-0.091052,-1.124250,-0.033545
4.854132,vel_pos,0,0.010000,1,0.008502,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.059062,0.598894,-0.841050,-0.081467,-1.124250,-0.032587
4.856037,vel_pos,0,0.010000,1,0.008521,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.059062,0.598894,-0.841050,-0.081467,-1.124250,-0.032587
4.858236,vel_pos,0,0.010000,1,0.008543,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.086231,0.594169,-0.836325,-0.083384,-1.116583,-0.032587
4.860030,vel_pos,0,0.010000,1,0.008561,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.086231,0.594169,-0.836325,-0.083384,-1.116583,-0.036421
4.862164,vel_pos,0,0.010000,1,0.008582,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.086231,0.594169,-0.836325,-0.083384,-1.116583,-0.036421
4.864085,vel_pos,0,0.010000,1,0.008601,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.088594,0.605981,-0.839869,-0.078592,-1.126167,-0.036421
4.866044,vel_pos,0,0.010000,1,0.008621,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.088594,0.605981,-0.839869,-0.078592,-1.126167,-0.036421
4.868060,vel_pos,0,0.010000,1,0.008641,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.088594,0.589444,-0.839869,-0.078592,-1.126167,-0.036421
4.870036,vel_pos,0,0.010000,1,0.008661,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.088594,0.589444,-0.839869,-0.078592,-1.126167,-0.032587
4.872115,vel_pos,0,0.010000,1,0.008681,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.142931,0.589444,-0.839869,-0.078592,-1.126167,-0.032587
4.874028,vel_pos,0,0.010000,1,0.008701,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.142931,0.589444,-0.835144,-0.078592,-1.117541,-0.042171
4.876038,vel_pos,0,0.010000,1,0.008721,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.142931,0.589444,-0.835144,-0.078592,-1.117541,-0.042171
4.877986,vel_pos,0,0.010000,1,0.008740,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.148837,0.608344,-0.833962,-0.069966,-1.117541,-0.042171
4.880067,vel_pos,0,0.010000,1,0.008761,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.148837,0.608344,-0.833962,-0.069966,-1.128084,-0.050797
4.882081,vel_pos,0,0.010000,1,0.008781,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.173644,0.597712,-0.838687,-0.069966,-1.128084,-0.050797
4.884029,vel_pos,0,0.010000,1,0.008801,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.173644,0.597712,-0.838687,-0.069966,-1.122333,-0.050797
4.886028,vel_pos,0,0.010000,1,0.008821,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.173644,0.597712,-0.838687,-0.069966,-1.122333,-0.050797
4.888056,vel_pos,0,0.010000,1,0.008841,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.173644,0.597712,-0.838687,-0.080509,-1.122333,-0.050797
4.890036,vel_pos,0,0.010000,1,0.008861,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.173644,0.597712,-0.838687,-0.080509,-1.122333,-0.044088
4.892316,vel_pos,0,0.010000,1,0.008883,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.173644,0.597712,-0.838687,-0.080509,-1.122333,-0.044088
4.894082,vel_pos,0,0.010000,1,0.008901,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.198450,0.601256,-0.838687,-0.082426,-1.125209,-0.037379
4.896039,vel_pos,0,0.010000,1,0.008921,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.198450,0.601256,-0.838687,-0.082426,-1.125209,-0.037379
4.898053,vel_pos,0,0.010000,1,0.008941,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.199631,0.596531,-0.849319,-0.092969,-1.125209,-0.037379
4.900031,vel_pos,0,0.010000,1,0.008961,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.199631,0.596531,-0.849319,-0.092969,-1.125209,-0.037379
4.902063,vel_pos,0,0.010000,1,0.008981,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.199631,0.596531,-0.849319,-0.092969,-1.125209,-0.037379
4.904079,vel_pos,0,0.010000,1,0.009001,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.199631,0.596531,-0.849319,-0.092969,-1.125209,-0.197439
4.906037,vel_pos,0,0.010000,1,0.009021,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.199631,0.596531,-0.849319,-0.092969,-1.125209,-0.197439
4.908032,vel_pos,0,0.010000,1,0.009041,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.217350,0.605981,-0.833962,-0.089135,-1.106998,-0.197439
4.910040,vel_pos,0,0.010000,1,0.009061,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.217350,0.605981,-0.833962,-0.089135,-1.106998,-0.024919
4.912080,vel_pos,0,0.010000,1,0.009081,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.227981,0.592988,-0.833962,-0.089135,-1.106998,-0.024919
4.913981,vel_pos,0,0.010000,1,0.009100,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.227981,0.592988,-0.838687,-0.097761,-1.123292,-0.036421
4.916038,vel_pos,0,0.010000,1,0.009121,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.227981,0.592988,-0.838687,-0.097761,-1.123292,-0.036421
4.918094,vel_pos,0,0.010000,1,0.009141,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.214987,0.607162,-0.846956,-0.097761,-1.121375,-0.036421
4.920038,vel_pos,0,0.010000,1,0.009161,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.214987,0.607162,-0.846956,-0.097761,-1.121375,-0.036421
4.922208,vel_pos,0,0.010000,1,0.009182,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.214987,0.607162,-0.846956,-0.097761,-1.121375,-0.036421
4.924052,vel_pos,0,0.010000,1,0.009201,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.214987,0.607162,-0.846956,-0.082426,-1.121375,-0.055590
4.926036,vel_pos,0,0.010000,1,0.009221,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.214987,0.607162,-0.846956,-0.082426,-1.121375,-0.055590
4.928030,vel_pos,0,0.010000,1,0.009241,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.218531,0.597712,-0.841050,-0.095844,-1.121375,-0.055590
4.930038,vel_pos,0,0.010000,1,0.009261,0.010000,15.000,1.000,0.000,0.005000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.218531,0.597712,-0.841050,-0.095844,-1.127125,-0.031629
4.932030,vel_pos,0,0.010000,1,0.009281,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.226800,0.607162,-0.830419,-0.095844,-1.127125,-0.031629
4.934031,vel_pos,0,0.010000,1,0.009301,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.226800,0.607162,-0.830419,-0.085301,-1.122333,-0.031629
4.936029,vel_pos,0,0.010000,1,0.009321,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.226800,0.607162,-0.830419,-0.085301,-1.122333,-0.031629
4.938131,vel_pos,0,0.010000,1,0.009342,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.226800,0.602437,-0.830419,-0.085301,-1.122333,-0.031629
4.940030,vel_pos,0,0.010000,1,0.009361,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.226800,0.602437,-0.830419,-0.085301,-1.123292,-0.034504
4.942096,vel_pos,0,0.010000,1,0.009381,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.226800,0.602437,-0.830419,-0.085301,-1.123292,-0.034504
4.944029,vel_pos,0,0.010000,1,0.009401,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.209081,0.602437,-0.843412,-0.092969,-1.123292,-0.055590
4.946038,vel_pos,0,0.010000,1,0.009421,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.209081,0.602437,-0.843412,-0.092969,-1.123292,-0.055590
4.948202,vel_pos,0,0.010000,1,0.009442,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.216169,0.603619,-0.831600,-0.095844,-1.125209,-0.033545
4.950303,vel_pos,0,0.010000,1,0.009463,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.216169,0.603619,-0.831600,-0.095844,-1.125209,-0.033545
4.952049,vel_pos,0,0.010000,1,0.009481,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.172462,0.595350,-0.832781,-0.095844,-1.127125,-0.033545
4.954685,vel_pos,0,0.010000,1,0.009507,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.172462,0.595350,-0.832781,-0.095844,-1.127125,-0.033545
4.956046,vel_pos,0,0.010000,1,0.009521,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.172462,0.595350,-0.832781,-0.095844,-1.127125,-0.033545
4.958205,vel_pos,0,0.010000,1,0.009542,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.172462,0.595350,-0.832781,-0.085301,-1.127125,-0.035462
4.960085,vel_pos,0,0.010000,1,0.009561,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.172462,0.595350,-0.832781,-0.085301,-1.127125,-0.035462
4.962144,vel_pos,0,0.010000,1,0.009582,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.147656,0.609525,-0.832781,-0.085301,-1.127125,-0.035462
4.964059,vel_pos,0,0.010000,1,0.009601,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.147656,0.609525,-0.836325,-0.082426,-1.124250,-0.033545
4.966027,vel_pos,0,0.010000,1,0.009621,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.147656,0.609525,-0.836325,-0.082426,-1.124250,-0.033545
4.968065,vel_pos,0,0.010000,1,0.009641,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.113400,0.604800,-0.844594,-0.095844,-1.117541,-0.033545
4.970036,vel_pos,0,0.010000,1,0.009661,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.113400,0.604800,-0.844594,-0.095844,-1.117541,-0.033545
4.972029,vel_pos,0,0.010000,1,0.009681,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.113400,0.604800,-0.844594,-0.095844,-1.117541,-0.033545
4.974160,vel_pos,0,0.010000,1,0.009702,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.113400,0.594169,-0.844594,-0.095844,-1.117541,-0.042171
4.976039,vel_pos,0,0.010000,1,0.009721,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.113400,0.594169,-0.844594,-0.095844,-1.117541,-0.042171
4.978031,vel_pos,0,0.010000,1,0.009741,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.116944,0.594169,-0.832781,-0.091052,-1.117541,-0.042171
4.980036,vel_pos,0,0.010000,1,0.009761,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.116944,0.594169,-0.832781,-0.091052,-1.115624,-0.035462
4.982072,vel_pos,0,0.010000,1,0.009781,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.108675,0.601256,-0.835144,-0.091052,-1.115624,-0.035462
4.984056,vel_pos,0,0.010000,1,0.009801,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.108675,0.601256,-0.835144,-0.094886,-1.133835,-0.048880
4.986036,vel_pos,0,0.010000,1,0.009821,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.108675,0.601256,-0.835144,-0.094886,-1.133835,-0.048880
4.988029,vel_pos,0,0.010000,1,0.009841,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.090956,0.607162,-0.845775,-0.094886,-1.133835,-0.048880
4.990038,vel_pos,0,0.010000,1,0.009861,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.090956,0.607162,-0.845775,-0.094886,-1.115624,-0.048880
4.992082,vel_pos,0,0.010000,1,0.009881,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.090956,0.607162,-0.845775,-0.094886,-1.115624,-0.048880
4.994029,vel_pos,0,0.010000,1,0.009901,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.090956,0.607162,-0.845775,-0.093927,-1.115624,-0.038338
4.996037,vel_pos,0,0.010000,1,0.009921,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.090956,0.607162,-0.845775,-0.093927,-1.115624,-0.038338
4.998055,vel_pos,0,0.010000,1,0.009941,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.116944,0.594169,-0.833962,-0.079551,-1.115624,-0.038338
5.000042,vel_pos,0,0.010000,1,0.009961,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.116944,0.594169,-0.833962,-0.079551,-1.122333,-0.035462
5.002127,vel_pos,0,0.010000,1,0.009982,0.010000,15.000,1.000,0.000,0.006000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.116944,0.594169,-0.833962,-0.079551,-1.122333,-0.035462
5.004052,vel_pos,0,0.010000,1,0.010001,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.164194,0.598894,-0.848137,-0.071883,-1.128084,-0.035462
5.006036,vel_pos,0,0.010000,1,0.010021,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.164194,0.598894,-0.848137,-0.071883,-1.128084,-0.035462
5.008029,vel_pos,0,0.010000,1,0.010041,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.164194,0.616613,-0.848137,-0.071883,-1.116583,-0.035462
5.010037,vel_pos,0,0.010000,1,0.010061,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.164194,0.616613,-0.848137,-0.071883,-1.116583,-0.046964
5.012038,vel_pos,0,0.010000,1,0.010081,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.165375,0.616613,-0.848137,-0.071883,-1.116583,-0.046964
5.014036,vel_pos,0,0.010000,1,0.010101,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.165375,0.616613,-0.832781,-0.075717,-1.116583,-0.041213
5.016039,vel_pos,0,0.010000,1,0.010121,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.165375,0.616613,-0.832781,-0.075717,-1.116583,-0.041213
5.018235,vel_pos,0,0.010000,1,0.010143,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.173644,0.607162,-0.844594,-0.077634,-1.121375,-0.041213
5.020037,vel_pos,0,0.010000,1,0.010161,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.173644,0.607162,-0.844594,-0.077634,-1.121375,-0.039296
5.022072,vel_pos,0,0.010000,1,0.010181,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.194906,0.604800,-0.844594,-0.077634,-1.121375,-0.039296
5.024028,vel_pos,0,0.010000,1,0.010201,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.194906,0.604800,-0.830419,-0.077634,-1.121375,-0.039296
5.026027,vel_pos,0,0.010000,1,0.010221,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.194906,0.604800,-0.830419,-0.077634,-1.121375,-0.039296
5.028063,vel_pos,0,0.010000,1,0.010241,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.194906,0.604800,-0.830419,-0.080509,-1.120416,-0.039296
5.030021,vel_pos,0,0.010000,1,0.010260,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.194906,0.604800,-0.830419,-0.080509,-1.120416,0.069008
5.032151,vel_pos,0,0.010000,1,0.010282,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.204356,0.604800,-0.830419,-0.080509,-1.120416,0.069008
5.034012,vel_pos,0,0.010000,1,0.010300,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.204356,0.594169,-0.830419,-0.069008,-1.125209,-0.048880
5.036028,vel_pos,0,0.010000,1,0.010321,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.204356,0.594169,-0.830419,-0.069008,-1.125209,-0.048880
5.038191,vel_pos,0,0.010000,1,0.010342,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.201994,0.589444,-0.833962,-0.069008,-1.125209,-0.048880
5.040041,vel_pos,0,0.010000,1,0.010361,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.201994,0.589444,-0.833962,-0.069008,-1.126167,-0.048880
5.042029,vel_pos,0,0.010000,1,0.010381,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.201994,0.598894,-0.833962,-0.069008,-1.126167,-0.048880
5.044057,vel_pos,0,0.010000,1,0.010401,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.201994,0.598894,-0.833962,-0.069008,-1.126167,-0.026836
5.046040,vel_pos,0,0.010000,1,0.010421,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.201994,0.598894,-0.833962,-0.069008,-1.126167,-0.026836
5.048063,vel_pos,0,0.010000,1,0.010441,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.231525,0.598894,-0.825694,-0.076675,-1.126167,-0.026836
5.050039,vel_pos,0,0.010000,1,0.010461,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.231525,0.598894,-0.825694,-0.076675,-1.121375,-0.039296
5.052056,vel_pos,0,0.010000,1,0.010481,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.231525,0.598894,-0.825694,-0.076675,-1.121375,-0.039296
5.054035,vel_pos,0,0.010000,1,0.010501,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.222075,0.598894,-0.844594,-0.085301,-1.125209,-0.042171
5.056037,vel_pos,0,0.010000,1,0.010521,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.222075,0.598894,-0.844594,-0.085301,-1.125209,-0.042171
5.058066,vel_pos,0,0.010000,1,0.010541,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.251606,0.597712,-0.836325,-0.085301,-1.118499,-0.042171
5.060040,vel_pos,0,0.010000,1,0.010561,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.251606,0.597712,-0.836325,-0.085301,-1.118499,-0.042171
5.062070,vel_pos,0,0.010000,1,0.010581,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.251606,0.597712,-0.836325,-0.085301,-1.118499,-0.042171
5.064028,vel_pos,0,0.010000,1,0.010601,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.251606,0.597712,-0.836325,-0.079551,-1.118499,-0.046005
5.066037,vel_pos,0,0.010000,1,0.010621,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.251606,0.597712,-0.836325,-0.079551,-1.118499,-0.046005
5.068039,vel_pos,0,0.010000,1,0.010641,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.219712,0.602437,-0.852862,-0.081467,-1.118499,-0.046005
5.070039,vel_pos,0,0.010000,1,0.010661,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.219712,0.602437,-0.852862,-0.081467,-1.127125,-0.038338
5.072162,vel_pos,0,0.010000,1,0.010682,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.219712,0.602437,-0.852862,-0.081467,-1.127125,-0.038338
5.074090,vel_pos,0,0.010000,1,0.010701,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.217350,0.588262,-0.838687,-0.083384,-1.128084,-0.038338
5.076036,vel_pos,0,0.010000,1,0.010721,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.217350,0.588262,-0.838687,-0.083384,-1.128084,-0.038338
5.078045,vel_pos,0,0.010000,1,0.010741,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.245700,0.596531,-0.817425,-0.083384,-1.128084,-0.038338
5.080043,vel_pos,0,0.010000,1,0.010761,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.245700,0.596531,-0.817425,-0.083384,-1.128084,-0.046964
5.082149,vel_pos,0,0.010000,1,0.010782,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.245700,0.596531,-0.817425,-0.083384,-1.128084,-0.046964
5.084031,vel_pos,0,0.010000,1,0.010801,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.245700,0.596531,-0.817425,-0.078592,-1.126167,-0.031629
5.086129,vel_pos,0,0.010000,1,0.010822,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.245700,0.596531,-0.817425,-0.078592,-1.126167,-0.031629
5.088130,vel_pos,0,0.010000,1,0.010842,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.255150,0.609525,-0.833962,-0.078592,-1.126167,-0.031629
5.089980,vel_pos,0,0.010000,1,0.010860,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.255150,0.609525,-0.833962,-0.087218,-1.125209,-0.037379
5.092160,vel_pos,0,0.010000,1,0.010882,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.255150,0.609525,-0.833962,-0.087218,-1.125209,-0.037379
5.094029,vel_pos,0,0.010000,1,0.010901,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.243337,0.603619,-0.841050,-0.087218,-1.116583,-0.037379
5.096037,vel_pos,0,0.010000,1,0.010921,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.001000,0.022000,0.001000,0.243337,0.603619,-0.841050,-0.087218,-1.116583,-0.037379
5.098186,vel_pos,0,0.010000,1,0.010942,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.243337,0.603619,-0.841050,-0.096802,-1.116583,-0.037379
5.100030,vel_pos,0,0.010000,1,0.010961,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.243337,0.603619,-0.841050,-0.096802,-1.116583,-0.038338
5.102139,vel_pos,0,0.010000,1,0.010982,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.250425,0.603619,-0.841050,-0.096802,-1.116583,-0.038338
5.104029,vel_pos,0,0.010000,1,0.011001,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.250425,0.603619,-0.842231,-0.086260,-1.119458,-0.035462
5.106038,vel_pos,0,0.010000,1,0.011021,0.010000,15.000,1.000,0.000,0.007000,-0.003000,0.003000,0.002000,0.022000,0.001000,0.250425,0.603619,-0.842231,-0.086260,-1.119458,-0.035462
