t_s,q_ref_target_rad,omega_ref_target_rad_s,q_target_rad,qd_target_rad_s,tau_ff_target_nm,tau_pd_target_nm,tau_total_target_model_nm,tau_total_target_actual_nm
1.654846,0.159000,0.100000,0.103000,0.000000,3.042361,0.966803,4.009165,2.004582
1.660121,0.159500,0.100000,0.103000,0.000000,3.042361,0.974728,4.017089,2.008545
1.665507,0.160000,0.100000,0.103000,0.000000,3.042361,0.982653,4.025014,2.012507
1.670561,0.160500,0.100000,0.103000,0.000000,3.042361,0.990577,4.032938,2.016469
1.676685,0.161000,0.100000,0.103000,0.000000,3.042361,0.998502,4.040863,2.020432
1.680919,0.161500,0.100000,0.103000,0.000000,3.042361,1.006426,4.048788,2.024394
1.686142,0.162000,0.100000,0.103000,0.000000,3.042361,1.014351,4.056712,2.028356
1.691384,0.162500,0.100000,0.103000,0.000000,3.042361,1.022276,4.064637,2.032318
1.696755,0.163000,0.100000,0.103000,0.000000,3.042361,1.030200,4.072562,2.036281
1.701545,0.163500,0.100000,0.103000,0.000000,3.042361,1.038125,4.080486,2.040243
1.707103,0.164000,0.100000,0.103000,0.000000,3.042361,1.046050,4.088411,2.044205
1.711964,0.164500,0.100000,0.103000,0.000000,3.042361,1.053974,4.096335,2.048168
1.717210,0.165000,0.100000,0.103000,0.000000,3.042361,1.061899,4.104260,2.052130
1.722903,0.165500,0.100000,0.103000,0.000000,3.042361,1.069823,4.112185,2.056092
1.727737,0.166000,0.100000,0.103000,0.011000,3.042361,1.069031,4.111392,2.055696
1.733042,0.166500,0.100000,0.103000,0.011000,3.042361,1.076956,4.119317,2.059658
1.738163,0.167000,0.100000,0.103000,0.033000,3.042361,1.067446,4.109807,2.054904
1.742976,0.167500,0.100000,0.104000,0.027000,3.040797,1.064276,4.105073,2.052536
1.748054,0.168000,0.100000,0.104000,0.047000,3.040797,1.056352,4.097148,2.048574
1.753124,0.168500,0.100000,0.104000,0.047000,3.040797,1.064276,4.105073,2.052536
1.759091,0.169000,0.100000,0.104000,0.025000,3.040797,1.089635,4.130432,2.065216
1.763679,0.169500,0.100000,0.104000,0.002000,3.040797,1.115786,4.156583,2.078291
1.768882,0.170000,0.100000,0.104000,0.002000,3.040797,1.123711,4.164508,2.082254
1.774261,0.170500,0.100000,0.105000,0.020000,3.039229,1.101522,4.140751,2.070376
1.780564,0.171000,0.100000,0.105000,0.034000,3.039229,1.098352,4.137581,2.068791
1.786199,0.171500,0.100000,0.105000,0.026000,3.039229,1.112616,4.151845,2.075923
1.791443,0.172000,0.100000,0.105000,0.011000,3.039229,1.132428,4.171657,2.085829
1.796694,0.172500,0.100000,0.105000,0.000000,3.039229,1.149070,4.188299,2.094149
1.801774,0.173000,0.100000,0.105000,0.000000,3.039229,1.156994,4.196223,2.098112
1.806618,0.173500,0.100000,0.105000,0.000000,3.039229,1.164919,4.204148,2.102074
1.812145,0.174000,0.100000,0.105000,0.000000,3.039229,1.172843,4.212073,2.106036
1.817261,0.174500,0.100000,0.105000,0.000000,3.039229,1.180768,4.219997,2.109999
1.822092,0.175000,0.100000,0.105000,0.000000,3.039229,1.188693,4.227922,2.113961
1.827457,0.175500,0.100000,0.105000,0.000000,3.039229,1.196617,4.235846,2.117923
1.832360,0.176000,0.100000,0.105000,0.000000,3.039229,1.204542,4.243771,2.121886
1.837417,0.176500,0.100000,0.105000,0.000000,3.039229,1.212467,4.251696,2.125848
1.842524,0.177000,0.100000,0.105000,0.000000,3.039229,1.220391,4.259620,2.129810
1.848217,0.177500,0.100000,0.105000,0.000000,3.039229,1.228316,4.267545,2.133772
1.852985,0.178000,0.100000,0.105000,0.000000,3.039229,1.236240,4.275470,2.137735
1.862434,0.178500,0.100000,0.105000,0.000000,3.039229,1.244165,4.283394,2.141697
1.868036,0.179000,0.100000,0.105000,0.000000,3.039229,1.252090,4.291319,2.145659
1.873346,0.179500,0.100000,0.105000,0.000000,3.039229,1.260014,4.299243,2.149622
1.878238,0.180000,0.100000,0.105000,0.000000,3.039229,1.267939,4.307168,2.153584
1.883616,0.180500,0.100000,0.105000,0.000000,3.039229,1.275863,4.315093,2.157546
1.888685,0.181000,0.100000,0.105000,0.000000,3.039229,1.283788,4.323017,2.161509
1.893469,0.181500,0.100000,0.105000,0.000000,3.039229,1.291713,4.330942,2.165471
1.898564,0.182000,0.100000,0.105000,0.000000,3.039229,1.299637,4.338866,2.169433
1.904226,0.182500,0.100000,0.105000,0.000000,3.039229,1.307562,4.346791,2.173396
1.909145,0.183000,0.100000,0.105000,0.000000,3.039229,1.315487,4.354716,2.177358
1.914295,0.183500,0.100000,0.105000,0.000000,3.039229,1.323411,4.362640,2.181320
1.919525,0.184000,0.100000,0.105000,0.000000,3.039229,1.331336,4.370565,2.185282
1.924691,0.184500,0.100000,0.105000,0.000000,3.039229,1.339260,4.378490,2.189245
1.929925,0.185000,0.100000,0.105000,0.000000,3.039229,1.347185,4.386414,2.193207
1.935080,0.185500,0.100000,0.105000,0.000000,3.039229,1.355110,4.394339,2.197169
1.940567,0.186000,0.100000,0.105000,0.000000,3.039229,1.363034,4.402263,2.201132
1.945941,0.186500,0.100000,0.105000,0.000000,3.039229,1.370959,4.410188,2.205094
1.951069,0.187000,0.100000,0.105000,0.000000,3.039229,1.378884,4.418113,2.209056
1.956252,0.187500,0.100000,0.105000,0.000000,3.039229,1.386808,4.426037,2.213019
1.961332,0.188000,0.100000,0.105000,0.000000,3.039229,1.394733,4.433962,2.216981
1.967304,0.188500,0.100000,0.105000,0.024000,3.039229,1.383638,4.422867,2.211434
1.972443,0.189000,0.100000,0.105000,0.016000,3.039229,1.397903,4.437132,2.218566
1.978082,0.189500,0.100000,0.105000,0.016000,3.039229,1.405827,4.445056,2.222528
1.983023,0.190000,0.100000,0.106000,0.040000,3.037659,1.378884,4.416542,2.208271
1.988137,0.190500,0.100000,0.106000,0.025000,3.037659,1.398695,4.436354,2.218177
1.993550,0.191000,0.100000,0.106000,0.051000,3.037659,1.386016,4.423674,2.211837
1.998429,0.191500,0.100000,0.106000,0.051000,3.037659,1.393940,4.431599,2.215799
2.003732,0.192000,0.100000,0.106000,0.016000,3.037659,1.429601,4.467260,2.233630
2.008577,0.192500,0.100000,0.107000,0.084000,3.036085,1.367789,4.403874,2.201937
2.014413,0.193000,0.100000,0.107000,0.084000,3.036085,1.375714,4.411799,2.205899
2.019470,0.193500,0.100000,0.107000,0.134000,3.036085,1.344015,4.380100,2.190050
2.026472,0.194000,0.100000,0.109000,0.141000,3.032929,1.314694,4.347623,2.173811
2.031735,0.194500,0.100000,0.109000,0.141000,3.032929,1.322619,4.355547,2.177774
2.036845,0.195000,0.100000,0.110000,0.155000,3.031346,1.303600,4.334946,2.167473
2.042658,0.195500,0.100000,0.111000,0.116000,3.029760,1.326581,4.356341,2.178171
2.047439,0.196000,0.100000,0.111000,0.116000,3.029760,1.334506,4.364266,2.182133
2.052391,0.196500,0.100000,0.111000,0.082000,3.029760,1.369374,4.399134,2.199567
2.057911,0.197000,0.100000,0.112000,0.160000,3.028171,1.299637,4.327809,2.163904
2.062898,0.197500,0.100000,0.114000,0.168000,3.024985,1.269524,4.294508,2.147254
2.067953,0.198000,0.100000,0.114000,0.168000,3.024985,1.277448,4.302433,2.151217
2.072984,0.198500,0.100000,0.115000,0.152000,3.023387,1.282203,4.305590,2.152795
2.079618,0.199000,0.100000,0.116000,0.180000,3.021786,1.252090,4.273876,2.136938
2.083362,0.199500,0.100000,0.116000,0.180000,3.021786,1.260014,4.281800,2.140900
2.091935,0.200000,0.100000,0.118000,0.161000,3.018575,1.251297,4.269872,2.134936
2.096919,0.200500,0.100000,0.119000,0.227000,3.016965,1.191070,4.208035,2.104018
2.102765,0.201000,0.100000,0.119000,0.227000,3.016965,1.198995,4.215960,2.107980
2.107684,0.201500,0.100000,0.121000,0.213000,3.013736,1.186315,4.200051,2.100026
2.112702,0.202000,0.100000,0.122000,0.189000,3.012117,1.197410,4.209527,2.104763
2.117981,0.202500,0.100000,0.122000,0.189000,3.012117,1.205334,4.217452,2.108726
2.122827,0.203000,0.100000,0.123000,0.127000,3.010495,1.246542,4.257038,2.128519
2.128231,0.203500,0.100000,0.124000,0.181000,3.008870,1.195825,4.204695,2.102347
2.133144,0.204000,0.100000,0.126000,0.230000,3.005611,1.133220,4.138831,2.069416
2.138205,0.204500,0.100000,0.126000,0.230000,3.005611,1.141145,4.146756,2.073378
2.144133,0.205000,0.100000,0.128000,0.270000,3.002340,1.085673,4.088013,2.044006
2.148507,0.205500,0.100000,0.129000,0.197000,3.000700,1.135598,4.136298,2.068149
