t_s,q_ref_target_rad,omega_ref_target_rad_s,q_target_rad,qd_target_rad_s,tau_ff_target_nm,tau_pd_target_nm,tau_total_target_model_nm,tau_total_target_actual_nm
1.625226,0.159000,0.100000,0.006000,0.000000,3.179577,0.564352,3.743929,1.871965
1.630268,0.159500,0.100000,0.006000,0.000000,3.179577,0.565937,3.745515,1.872757
1.636006,0.160000,0.100000,0.006000,0.000000,3.179577,0.567523,3.747100,1.873550
1.640853,0.160500,0.100000,0.006000,0.000000,3.179577,0.569108,3.748685,1.874343
1.645940,0.161000,0.100000,0.006000,0.000000,3.179577,0.570693,3.750270,1.875135
1.650932,0.161500,0.100000,0.006000,0.000000,3.179577,0.572279,3.751856,1.875928
1.655998,0.162000,0.100000,0.006000,0.000000,3.179577,0.573864,3.753441,1.876720
1.661164,0.162500,0.100000,0.006000,0.000000,3.179577,0.575449,3.755026,1.877513
1.666744,0.163000,0.100000,0.006000,0.000000,3.179577,0.577034,3.756611,1.878306
1.671326,0.163500,0.100000,0.006000,0.000000,3.179577,0.578620,3.758197,1.879098
1.676419,0.164000,0.100000,0.006000,0.000000,3.179577,0.580205,3.759782,1.879891
1.681925,0.164500,0.100000,0.006000,0.000000,3.179577,0.581790,3.761367,1.880684
1.687059,0.165000,0.100000,0.006000,0.000000,3.179577,0.583375,3.762952,1.881476
1.692148,0.165500,0.100000,0.006000,0.000000,3.179577,0.584961,3.764538,1.882269
1.697233,0.166000,0.100000,0.006000,0.000000,3.179577,0.586546,3.766123,1.883061
1.702616,0.166500,0.100000,0.006000,0.000000,3.179577,0.588131,3.767708,1.883854
1.707774,0.167000,0.100000,0.006000,0.000000,3.179577,0.589716,3.769293,1.884647
1.714626,0.167500,0.100000,0.006000,0.000000,3.179577,0.591302,3.770879,1.885439
1.719557,0.168000,0.100000,0.006000,0.000000,3.179577,0.592887,3.772464,1.886232
1.725053,0.168500,0.100000,0.006000,0.000000,3.179558,0.594456,3.774014,1.887007
1.729988,0.169000,0.100000,0.006000,0.000000,3.179558,0.596042,3.775600,1.887800
1.735296,0.169500,0.100000,0.006000,0.000000,3.179558,0.597627,3.777185,1.888592
1.740231,0.170000,0.100000,0.006000,0.000000,3.179577,0.599228,3.778805,1.889403
1.745515,0.170500,0.100000,0.006000,0.000000,3.179577,0.600813,3.780390,1.890195
1.750492,0.171000,0.100000,0.006000,0.000000,3.179577,0.602398,3.781976,1.890988
1.756180,0.171500,0.100000,0.006000,0.000000,3.179577,0.603984,3.783561,1.891780
1.760965,0.172000,0.100000,0.006000,0.000000,3.179577,0.605569,3.785146,1.892573
1.766308,0.172500,0.100000,0.006000,0.000000,3.179577,0.607154,3.786731,1.893366
1.771274,0.173000,0.100000,0.006000,0.000000,3.179577,0.608739,3.788317,1.894158
1.776337,0.173500,0.100000,0.006000,0.000000,3.179577,0.610325,3.789902,1.894951
1.781948,0.174000,0.100000,0.006000,0.000000,3.179577,0.611910,3.791487,1.895744
1.786873,0.174500,0.100000,0.006000,0.000000,3.179577,0.613495,3.793072,1.896536
1.792050,0.175000,0.100000,0.006000,0.000000,3.179577,0.615081,3.794658,1.897329
1.797171,0.175500,0.100000,0.006000,0.000000,3.179577,0.616666,3.796243,1.898121
1.802506,0.176000,0.100000,0.006000,0.000000,3.179577,0.618251,3.797828,1.898914
1.807389,0.176500,0.100000,0.006000,0.000000,3.179577,0.619836,3.799413,1.899707
1.812526,0.177000,0.100000,0.006000,0.000000,3.179577,0.621422,3.800999,1.900499
1.818429,0.177500,0.100000,0.006000,0.000000,3.179577,0.623007,3.802584,1.901292
1.823516,0.178000,0.100000,0.006000,0.000000,3.179577,0.624592,3.804169,1.902085
1.828594,0.178500,0.100000,0.006000,0.000000,3.179577,0.626177,3.805754,1.902877
1.835116,0.179000,0.100000,0.006000,0.000000,3.179577,0.627763,3.807340,1.903670
1.840372,0.179500,0.100000,0.006000,0.000000,3.179577,0.629348,3.808925,1.904462
1.845475,0.180000,0.100000,0.006000,0.000000,3.179577,0.630933,3.810510,1.905255
1.850767,0.180500,0.100000,0.006000,0.000000,3.179577,0.632518,3.812095,1.906048
1.855944,0.181000,0.100000,0.006000,0.000000,3.179577,0.634104,3.813681,1.906840
1.860923,0.181500,0.100000,0.006000,0.000000,3.179577,0.635689,3.815266,1.907633
1.870926,0.182000,0.100000,0.006000,0.000000,3.179577,0.637274,3.816851,1.908426
1.875592,0.182500,0.100000,0.006000,0.026000,3.179577,0.618251,3.797828,1.898914
1.881861,0.183000,0.100000,0.006000,0.020000,3.179577,0.624592,3.804169,1.902085
1.889737,0.183500,0.100000,0.006000,0.000000,3.179577,0.642030,3.821607,1.910804
1.894898,0.184000,0.100000,0.006000,0.001000,3.179577,0.642823,3.822400,1.911200
1.899735,0.184500,0.100000,0.006000,0.001000,3.179577,0.644408,3.823985,1.911992
1.905383,0.185000,0.100000,0.006000,0.000000,3.179577,0.646786,3.826363,1.913181
1.910312,0.185500,0.100000,0.006000,0.014000,3.179578,0.637275,3.816853,1.908426
1.915616,0.186000,0.100000,0.006000,0.000000,3.179578,0.649957,3.829535,1.914768
1.920524,0.186500,0.100000,0.006000,0.000000,3.179578,0.651542,3.831120,1.915560
1.925366,0.187000,0.100000,0.006000,0.000000,3.179578,0.653128,3.832706,1.916353
1.930660,0.187500,0.100000,0.006000,0.000000,3.179578,0.654713,3.834291,1.917145
1.935812,0.188000,0.100000,0.006000,0.000000,3.179577,0.656297,3.835874,1.917937
1.941905,0.188500,0.100000,0.006000,0.000000,3.179577,0.657882,3.837460,1.918730
1.946330,0.189000,0.100000,0.006000,0.000000,3.179577,0.659468,3.839045,1.919522
1.951565,0.189500,0.100000,0.006000,0.000000,3.179577,0.661053,3.840630,1.920315
1.956455,0.190000,0.100000,0.006000,0.000000,3.179577,0.662638,3.842215,1.921108
1.961832,0.190500,0.100000,0.006000,0.000000,3.179577,0.664224,3.843801,1.921900
1.967147,0.191000,0.100000,0.006000,0.000000,3.179558,0.665791,3.845349,1.922675
1.972345,0.191500,0.100000,0.006000,0.000000,3.179558,0.667376,3.846934,1.923467
1.977527,0.192000,0.100000,0.006000,0.000000,3.179558,0.668962,3.848520,1.924260
1.982842,0.192500,0.100000,0.006000,0.000000,3.179558,0.670547,3.850105,1.925052
1.988007,0.193000,0.100000,0.006000,0.000000,3.179558,0.672132,3.851690,1.925845
1.993372,0.193500,0.100000,0.006000,0.000000,3.179558,0.673717,3.853275,1.926638
1.998242,0.194000,0.100000,0.006000,0.000000,3.179558,0.675302,3.854861,1.927430
2.003607,0.194500,0.100000,0.006000,0.000000,3.179558,0.676888,3.856446,1.928223
2.008722,0.195000,0.100000,0.006000,0.000000,3.179558,0.678473,3.858031,1.929015
2.013872,0.195500,0.100000,0.006000,0.000000,3.179558,0.680058,3.859616,1.929808
2.019745,0.196000,0.100000,0.006000,0.000000,3.179558,0.681643,3.861201,1.930601
2.024746,0.196500,0.100000,0.006000,0.000000,3.179558,0.683229,3.862787,1.931393
2.029937,0.197000,0.100000,0.006000,0.000000,3.179558,0.684814,3.864372,1.932186
2.035038,0.197500,0.100000,0.006000,0.000000,3.179558,0.686399,3.865957,1.932979
2.040096,0.198000,0.100000,0.006000,0.000000,3.179558,0.687984,3.867542,1.933771
2.045844,0.198500,0.100000,0.006000,0.000000,3.179558,0.689569,3.869127,1.934564
2.050945,0.199000,0.100000,0.006000,0.000000,3.179558,0.691155,3.870713,1.935356
2.056022,0.199500,0.100000,0.006000,0.000000,3.179558,0.692740,3.872298,1.936149
2.061141,0.200000,0.100000,0.006000,0.000000,3.179558,0.694325,3.873883,1.936942
2.066217,0.200500,0.100000,0.006000,0.000000,3.179558,0.695910,3.875468,1.937734
2.071516,0.201000,0.100000,0.006000,0.000000,3.179558,0.697496,3.877054,1.938527
2.076628,0.201500,0.100000,0.006000,0.000000,3.179558,0.699081,3.878639,1.939319
2.081428,0.202000,0.100000,0.006000,0.000000,3.179558,0.700666,3.880224,1.940112
2.087005,0.202500,0.100000,0.006000,0.000000,3.179577,0.702270,3.881847,1.940923
2.092392,0.203000,0.100000,0.006000,0.000000,3.179577,0.703855,3.883432,1.941716
2.097396,0.203500,0.100000,0.006000,0.000000,3.179577,0.705440,3.885017,1.942509
2.102576,0.204000,0.100000,0.006000,0.000000,3.179577,0.707026,3.886603,1.943301
2.107705,0.204500,0.100000,0.006000,0.000000,3.179577,0.708611,3.888188,1.944094
2.112868,0.205000,0.100000,0.006000,0.000000,3.179577,0.710196,3.889773,1.944887
2.120000,0.205500,0.100000,0.006000,0.000000,3.179577,0.711781,3.891358,1.945679
