time_s,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_velocity_rad_s,joint2_velocity_rad_s,joint3_velocity_rad_s,joint4_velocity_rad_s,joint5_velocity_rad_s,joint6_velocity_rad_s,joint1_torque_nm,joint2_torque_nm,joint3_torque_nm,joint4_torque_nm,joint5_torque_nm,joint6_torque_nm
0.2479,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.001000,-0.002000,0.001000,0.028000,-0.003000,0.000000,-0.134662,-0.524475,-1.158806,-0.200314,-0.975692,-0.038338
0.2504,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.001000,-0.002000,0.001000,0.028000,-0.003000,0.000000,-0.134662,-0.524475,-1.158806,-0.200314,-0.975692,-0.038338
0.2525,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.002000,-0.002000,0.000000,0.001000,-0.003000,0.001000,-0.131119,-0.524475,-1.159987,-0.194563,-0.975692,-0.039296
0.2546,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.002000,-0.002000,0.000000,0.001000,-0.003000,0.001000,-0.131119,-0.524475,-1.159987,-0.194563,-0.975692,-0.039296
0.2568,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.002000,-0.008000,0.000000,-0.030000,0.005000,0.001000,-0.131119,-0.536287,-1.159987,-0.169644,-0.984318,-0.039296
0.2589,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.002000,-0.008000,0.000000,-0.030000,0.005000,0.001000,-0.131119,-0.536287,-1.159987,-0.169644,-0.984318,-0.039296
0.2615,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.002000,-0.008000,0.000000,-0.030000,0.005000,0.001000,-0.131119,-0.525656,-1.159987,-0.169644,-0.984318,-0.039296
0.2635,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.002000,-0.008000,0.002000,-0.030000,0.005000,0.011000,-0.131119,-0.525656,-1.161169,-0.169644,-0.981443,-0.024919
0.2669,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.002000,-0.008000,0.002000,-0.009000,0.005000,-0.001000,-0.128756,-0.525656,-1.169438,-0.179228,-0.981443,-0.023961
0.2690,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.002000,-0.008000,0.002000,-0.009000,0.005000,-0.001000,-0.128756,-0.525656,-1.169438,-0.179228,-0.981443,-0.023961
0.2719,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.004000,0.002000,0.000000,0.007000,0.001000,-0.135844,-0.526837,-1.169438,-0.184020,-0.979526,-0.047922
0.2739,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.004000,0.002000,0.000000,0.007000,0.001000,-0.135844,-0.526837,-1.169438,-0.184020,-0.979526,-0.047922
0.2768,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.001000,-0.003000,0.000000,0.000000,-0.011000,0.001000,-0.129938,-0.522112,-1.158806,-0.184020,-0.982401,-0.047922
0.2789,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.001000,-0.003000,0.000000,0.000000,-0.011000,0.001000,-0.129938,-0.522112,-1.158806,-0.184020,-0.982401,-0.047922
0.2820,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.001000,-0.011000,0.001000,-0.017000,0.001000,0.007000,-0.129938,-0.520931,-1.162350,-0.178270,-0.967066,-0.189771
0.2840,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.001000,-0.011000,0.001000,-0.017000,0.001000,0.007000,-0.129938,-0.520931,-1.162350,-0.178270,-0.967066,-0.189771
0.2865,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.001000,-0.011000,-0.002000,-0.007000,0.001000,0.007000,-0.139387,-0.520931,-1.150537,-0.208940,-0.967066,-0.189771
0.2886,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.001000,-0.011000,-0.002000,-0.007000,0.001000,0.055000,-0.139387,-0.520931,-1.150537,-0.208940,-0.967066,-0.069966
0.2917,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.004000,-0.002000,0.015000,0.001000,0.055000,-0.127575,-0.523294,-1.150537,-0.198397,-0.987193,-0.069966
0.2937,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.004000,-0.002000,0.015000,0.001000,0.055000,-0.127575,-0.523294,-1.150537,-0.198397,-0.987193,-0.069966
0.2959,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.004000,-0.002000,0.015000,0.001000,0.055000,-0.127575,-0.523294,-1.150537,-0.198397,-0.987193,-0.069966
0.2980,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.008000,-0.003000,0.015000,0.019000,-0.053000,-0.127575,-0.520931,-1.139906,-0.198397,-0.973775,0.000958
0.3001,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.008000,-0.003000,0.015000,0.019000,-0.053000,-0.127575,-0.520931,-1.139906,-0.198397,-0.973775,0.000958
0.3022,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.008000,-0.005000,-0.009000,0.019000,-0.009000,-0.135844,-0.520931,-1.162350,-0.173478,-0.973775,-0.046964
0.3044,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.008000,-0.005000,-0.009000,0.019000,-0.009000,-0.135844,-0.520931,-1.162350,-0.173478,-0.973775,-0.046964
0.3065,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.001000,-0.005000,-0.005000,0.001000,0.019000,-0.009000,-0.141750,-0.524475,-1.162350,-0.190730,-0.973775,-0.046964
0.3086,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.001000,-0.005000,-0.005000,0.001000,-0.003000,0.013000,-0.141750,-0.524475,-1.162350,-0.190730,-0.986235,-0.051756
0.3107,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.001000,-0.005000,-0.005000,0.001000,-0.003000,0.013000,-0.141750,-0.524475,-1.162350,-0.190730,-0.986235,-0.051756
0.3128,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.002000,-0.007000,0.001000,0.001000,0.024000,0.013000,-0.139387,-0.520931,-1.152900,-0.190730,-0.981443,-0.051756
0.3150,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.002000,-0.007000,0.001000,0.001000,0.024000,0.013000,-0.139387,-0.520931,-1.152900,-0.190730,-0.981443,-0.051756
0.3171,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.002000,-0.008000,-0.006000,0.015000,0.000000,-0.019000,-0.139387,-0.531563,-1.159987,-0.200314,-0.982401,-0.034504
0.3192,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.002000,-0.008000,-0.006000,0.015000,0.000000,-0.019000,-0.139387,-0.531563,-1.159987,-0.200314,-0.982401,-0.034504
0.3217,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.002000,-0.008000,0.003000,0.015000,0.000000,-0.019000,-0.131119,-0.531563,-1.175344,-0.200314,-0.982401,-0.034504
0.3239,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.002000,-0.008000,0.003000,-0.015000,0.000000,-0.001000,-0.131119,-0.531563,-1.175344,-0.177311,-0.982401,-0.055590
0.3268,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.002000,0.006000,0.003000,0.011000,-0.001000,-0.001000,-0.138206,-0.537469,-1.175344,-0.184020,-0.991985,-0.055590
0.3288,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.002000,0.006000,0.003000,0.011000,-0.001000,-0.001000,-0.138206,-0.537469,-1.175344,-0.184020,-0.991985,-0.055590
0.3318,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.002000,-0.001000,0.004000,0.011000,-0.011000,-0.001000,-0.138206,-0.523294,-1.168256,-0.184020,-0.973775,-0.053673
0.3339,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.002000,-0.001000,0.004000,0.011000,-0.011000,-0.001000,-0.138206,-0.523294,-1.168256,-0.184020,-0.973775,-0.053673
0.3369,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.000000,-0.001000,0.002000,-0.009000,-0.011000,0.013000,-0.141750,-0.523294,-1.168256,-0.175395,-0.973775,-0.061340
0.3390,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.000000,-0.001000,0.002000,-0.009000,-0.011000,0.013000,-0.141750,-0.523294,-1.168256,-0.175395,-0.973775,-0.061340
0.3415,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.001000,-0.002000,0.002000,-0.009000,-0.011000,0.013000,-0.140569,-0.533925,-1.168256,-0.175395,-0.973775,-0.061340
0.3436,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.001000,-0.002000,0.002000,0.001000,-0.011000,0.005000,-0.140569,-0.533925,-1.168256,-0.192646,-0.978567,-0.043130
0.3456,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.001000,-0.002000,0.002000,0.001000,-0.011000,0.005000,-0.140569,-0.533925,-1.168256,-0.192646,-0.978567,-0.043130
0.3477,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.001000,-0.008000,-0.001000,0.001000,-0.005000,0.005000,-0.126394,-0.530381,-1.159987,-0.192646,-0.980484,-0.043130
0.3499,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.001000,-0.008000,-0.001000,0.001000,-0.005000,0.005000,-0.126394,-0.530381,-1.159987,-0.192646,-0.980484,-0.043130
0.3522,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.001000,-0.016000,0.002000,-0.026000,-0.003000,-0.013000,-0.126394,-0.522112,-1.163531,-0.182104,-1.003487,-0.025878
0.3543,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.001000,-0.016000,0.002000,-0.026000,-0.003000,-0.013000,-0.126394,-0.522112,-1.163531,-0.182104,-1.003487,-0.025878
0.3568,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.016000,0.000000,0.000000,-0.003000,-0.013000,-0.140569,-0.522112,-1.167075,-0.178270,-1.003487,-0.025878
0.3589,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.016000,0.000000,0.000000,-0.003000,-0.007000,-0.140569,-0.522112,-1.167075,-0.178270,-1.003487,-0.039296
0.3611,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.003000,0.000000,0.000000,-0.003000,-0.007000,-0.128756,-0.533925,-1.167075,-0.178270,-1.003487,-0.039296
0.3632,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.003000,0.000000,0.003000,0.000000,-0.007000,-0.128756,-0.533925,-1.167075,-0.176353,-0.987193,-0.039296
0.3657,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.003000,0.000000,0.003000,0.000000,-0.007000,-0.128756,-0.533925,-1.167075,-0.176353,-0.987193,-0.039296
0.3679,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.004000,0.007000,0.003000,0.003000,-0.007000,-0.128756,-0.538650,-1.167075,-0.176353,-0.985276,-0.051756
0.3700,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.004000,0.007000,0.003000,0.003000,-0.007000,-0.128756,-0.538650,-1.167075,-0.176353,-0.985276,-0.051756
0.3722,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.002000,0.004000,0.011000,-0.028000,0.003000,-0.001000,-0.131119,-0.538650,-1.156444,-0.163893,-0.985276,0.014377
0.3743,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.002000,0.004000,0.011000,-0.028000,0.003000,-0.001000,-0.131119,-0.538650,-1.156444,-0.163893,-0.985276,0.014377
0.3767,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.003000,0.000000,0.011000,-0.028000,0.003000,-0.001000,-0.133481,-0.532744,-1.156444,-0.163893,-0.985276,0.014377
0.3789,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.003000,0.000000,0.011000,-0.001000,-0.003000,0.000000,-0.133481,-0.532744,-1.156444,-0.168685,-0.955565,-0.016293
0.3813,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.001000,0.000000,0.011000,-0.001000,-0.003000,0.000000,-0.133481,-0.532744,-1.156444,-0.168685,-0.955565,-0.016293
0.3834,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.001000,-0.004000,0.000000,-0.001000,-0.055000,0.000000,-0.133481,-0.530381,-1.161169,-0.168685,-1.018822,-0.016293
0.3855,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.001000,-0.004000,0.000000,-0.001000,-0.055000,0.000000,-0.133481,-0.530381,-1.161169,-0.168685,-1.018822,-0.016293
0.3877,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.001000,-0.013000,0.003000,-0.013000,0.013000,0.009000,-0.133481,-0.511481,-1.167075,-0.154309,-0.955565,-0.049839
0.3897,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.001000,-0.013000,0.003000,-0.013000,0.013000,0.009000,-0.133481,-0.511481,-1.167075,-0.154309,-0.955565,-0.049839
0.3919,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.000000,-0.013000,-0.002000,0.009000,0.013000,0.001000,-0.139387,-0.511481,-1.162350,-0.195522,-0.955565,-0.053673
0.3940,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.000000,-0.013000,-0.002000,0.009000,0.013000,0.001000,-0.139387,-0.511481,-1.162350,-0.195522,-0.955565,-0.053673
0.3961,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.000000,-0.013000,-0.002000,0.009000,0.013000,0.001000,-0.139387,-0.511481,-1.162350,-0.195522,-0.955565,-0.053673
0.3983,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.001000,-0.002000,0.009000,0.017000,0.001000,-0.137025,-0.519750,-1.162350,-0.178270,-0.959398,-0.053673
0.4007,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.001000,-0.002000,0.009000,0.017000,0.001000,-0.137025,-0.519750,-1.162350,-0.178270,-0.959398,-0.053673
0.4027,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.003000,-0.002000,0.009000,-0.017000,0.015000,-0.137025,-0.526837,-1.164712,-0.178270,-0.945980,-0.051756
0.4049,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.003000,-0.002000,0.009000,-0.017000,0.015000,-0.137025,-0.526837,-1.164712,-0.178270,-0.945980,-0.051756
0.4070,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.000000,0.003000,0.000000,0.009000,-0.017000,-0.009000,-0.125213,-0.526837,-1.157625,-0.169644,-0.945980,-0.038338
0.4091,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.000000,0.003000,0.000000,0.009000,-0.017000,-0.009000,-0.125213,-0.526837,-1.157625,-0.169644,-0.945980,-0.038338
0.4121,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.003000,0.000000,0.013000,-0.013000,-0.024000,-0.150019,-0.529200,-1.157625,-0.176353,-0.966108,-0.078592
0.4142,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.003000,0.000000,0.013000,-0.013000,-0.024000,-0.150019,-0.529200,-1.157625,-0.176353,-0.966108,-0.078592
0.4162,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.004000,0.007000,0.000000,0.013000,-0.013000,-0.024000,-0.144112,-0.535106,-1.157625,-0.176353,-0.966108,-0.078592
0.4184,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.004000,0.007000,0.000000,0.013000,0.011000,-0.024000,-0.144112,-0.535106,-1.161169,-0.176353,-0.959398,-0.078592
0.4206,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.004000,0.007000,0.000000,0.013000,0.011000,-0.024000,-0.144112,-0.535106,-1.161169,-0.176353,-0.959398,-0.078592
0.4227,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.004000,0.000000,0.006000,-0.040000,0.003000,0.015000,-0.144112,-0.524475,-1.170619,-0.144724,-0.957482,-0.062299
0.4248,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.004000,0.000000,0.006000,-0.040000,0.003000,0.015000,-0.144112,-0.524475,-1.170619,-0.144724,-0.957482,-0.062299
0.4270,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.004000,0.000000,0.002000,0.021000,0.003000,0.015000,-0.131119,-0.524475,-1.150537,-0.174436,-0.957482,-0.062299
0.4291,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.004000,0.000000,0.002000,0.021000,0.003000,0.007000,-0.131119,-0.524475,-1.150537,-0.174436,-0.957482,-0.046005
0.4313,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.000000,0.004000,0.002000,0.021000,0.003000,0.007000,-0.140569,-0.529200,-1.150537,-0.174436,-0.957482,-0.046005
0.4334,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.000000,0.004000,0.002000,-0.009000,0.021000,0.001000,-0.140569,-0.529200,-1.150537,-0.173478,-0.968983,-0.029712
0.4360,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.000000,0.004000,0.002000,-0.009000,0.021000,0.001000,-0.140569,-0.529200,-1.150537,-0.173478,-0.968983,-0.029712
0.4381,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.000000,-0.003000,0.001000,-0.009000,0.005000,0.001000,-0.140569,-0.524475,-1.171800,-0.173478,-0.944063,-0.029712
0.4409,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.000000,-0.003000,0.001000,-0.009000,0.005000,0.001000,-0.140569,-0.524475,-1.171800,-0.173478,-0.944063,-0.029712
0.4430,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.002000,-0.003000,0.002000,0.009000,0.005000,-0.001000,-0.150019,-0.524475,-1.169438,-0.176353,-0.944063,-0.029712
0.4450,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.002000,-0.003000,0.002000,0.009000,0.005000,-0.001000,-0.150019,-0.524475,-1.169438,-0.176353,-0.944063,-0.029712
0.4472,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.000000,0.000000,0.002000,-0.003000,0.003000,0.000000,-0.131119,-0.529200,-1.169438,-0.169644,-0.946939,-0.037379
0.4493,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.000000,0.000000,0.002000,-0.003000,0.003000,0.000000,-0.131119,-0.529200,-1.169438,-0.169644,-0.946939,-0.037379
0.4514,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.005000,0.010000,0.001000,-0.003000,0.003000,0.000000,-0.122850,-0.537469,-1.168256,-0.169644,-0.946939,-0.037379
0.4536,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.005000,0.010000,0.001000,-0.003000,0.015000,0.000000,-0.122850,-0.537469,-1.168256,-0.169644,-0.965149,-0.037379
0.4560,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.005000,0.010000,0.001000,-0.003000,0.015000,0.000000,-0.122850,-0.537469,-1.168256,-0.169644,-0.965149,-0.037379
0.4580,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.005000,0.006000,0.000000,0.001000,0.009000,0.000000,-0.122850,-0.530381,-1.163531,-0.183062,-0.955565,-0.046005
0.4604,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.005000,0.006000,0.000000,0.001000,0.009000,0.000000,-0.122850,-0.530381,-1.163531,-0.183062,-0.955565,-0.046005
0.4625,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.006000,0.000000,0.007000,0.009000,0.000000,-0.142931,-0.530381,-1.156444,-0.178270,-0.955565,-0.005751
0.4647,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.006000,0.000000,0.007000,0.009000,0.000000,-0.142931,-0.530381,-1.156444,-0.178270,-0.955565,-0.005751
0.4668,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.003000,0.001000,0.000000,-0.013000,-0.009000,0.011000,-0.145294,-0.543375,-1.156444,-0.178270,-0.958440,-0.042171
0.4689,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.003000,0.001000,0.000000,-0.013000,-0.009000,0.011000,-0.145294,-0.543375,-1.156444,-0.178270,-0.958440,-0.042171
0.4711,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.003000,-0.009000,0.000000,-0.013000,-0.009000,0.011000,-0.145294,-0.520931,-1.156444,-0.178270,-0.958440,-0.042171
0.4732,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.003000,-0.009000,-0.002000,-0.013000,0.021000,0.011000,-0.145294,-0.520931,-1.148175,-0.178270,-0.960357,-0.042171
0.4756,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.003000,-0.009000,-0.002000,-0.013000,0.021000,0.011000,-0.145294,-0.520931,-1.148175,-0.178270,-0.960357,-0.042171
0.4777,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.002000,-0.009000,0.001000,0.013000,0.021000,-0.011000,-0.138206,-0.520931,-1.159987,-0.181145,-0.960357,-0.028753
0.4799,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.002000,-0.009000,0.001000,0.013000,0.021000,-0.011000,-0.138206,-0.520931,-1.159987,-0.181145,-0.960357,-0.028753
0.4820,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.001000,-0.008000,0.001000,0.003000,0.001000,0.003000,-0.132300,-0.513844,-1.159987,-0.192646,-0.951731,-0.038338
0.4841,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.001000,-0.008000,0.001000,0.003000,0.001000,0.003000,-0.132300,-0.513844,-1.159987,-0.192646,-0.951731,-0.038338
0.4866,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.001000,0.000000,0.001000,0.003000,0.001000,0.003000,-0.139387,-0.520931,-1.159987,-0.192646,-0.951731,-0.038338
0.4887,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.001000,0.000000,-0.008000,-0.003000,0.015000,0.003000,-0.139387,-0.520931,-1.149356,-0.191688,-0.943105,-0.038338
0.4908,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.001000,0.000000,-0.008000,-0.003000,0.015000,0.003000,-0.139387,-0.520931,-1.149356,-0.191688,-0.943105,-0.038338
0.4929,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.001000,-0.007000,0.001000,-0.003000,-0.019000,0.011000,-0.139387,-0.519750,-1.158806,-0.191688,-0.957482,-0.010543
0.4954,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.001000,-0.007000,0.001000,-0.003000,-0.019000,0.011000,-0.139387,-0.519750,-1.158806,-0.191688,-0.957482,-0.010543
0.4975,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.004000,-0.007000,-0.004000,0.005000,-0.019000,-0.007000,-0.144112,-0.519750,-1.170619,-0.171561,-0.957482,-0.016293
0.4997,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.004000,-0.007000,-0.004000,0.005000,-0.019000,-0.007000,-0.144112,-0.519750,-1.170619,-0.171561,-0.957482,-0.016293
0.5018,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.008000,-0.004000,-0.019000,-0.019000,-0.007000,-0.144112,-0.530381,-1.170619,-0.176353,-0.957482,-0.016293
0.5040,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.008000,-0.004000,-0.019000,0.015000,-0.005000,-0.144112,-0.530381,-1.170619,-0.176353,-0.951731,-0.047922
0.5064,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.008000,-0.004000,-0.019000,0.015000,-0.005000,-0.144112,-0.530381,-1.170619,-0.176353,-0.951731,-0.047922
0.5085,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.008000,0.000000,-0.019000,-0.009000,-0.005000,-0.144112,-0.531563,-1.165894,-0.176353,-0.961315,-0.047922
0.5106,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.008000,0.000000,-0.019000,-0.009000,-0.005000,-0.144112,-0.531563,-1.165894,-0.176353,-0.961315,-0.047922
0.5127,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.008000,0.002000,0.009000,-0.009000,0.005000,-0.135844,-0.531563,-1.169438,-0.201272,-0.961315,-0.050797
0.5148,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.008000,0.002000,0.009000,-0.009000,0.005000,-0.135844,-0.531563,-1.169438,-0.201272,-0.961315,-0.050797
0.5170,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.002000,0.002000,0.013000,0.023000,-0.024000,-0.127575,-0.520931,-1.169438,-0.185937,-0.947897,-0.042171
0.5191,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.002000,0.002000,0.013000,0.023000,-0.024000,-0.127575,-0.520931,-1.169438,-0.185937,-0.947897,-0.042171
0.5213,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.003000,-0.001000,0.013000,0.023000,-0.024000,-0.134662,-0.523294,-1.157625,-0.185937,-0.947897,-0.042171
0.5234,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.003000,-0.001000,-0.013000,0.003000,-0.024000,-0.134662,-0.523294,-1.157625,-0.177311,-0.950772,-0.042171
0.5266,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.011000,-0.003000,-0.013000,0.003000,-0.024000,-0.134662,-0.505575,-1.159987,-0.177311,-0.968024,-0.042171
0.5287,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.011000,-0.003000,-0.013000,0.003000,-0.005000,-0.134662,-0.505575,-1.159987,-0.177311,-0.968024,-0.023003
0.5313,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.002000,-0.011000,0.004000,-0.013000,0.003000,-0.005000,-0.134662,-0.505575,-1.183612,-0.177311,-0.968024,-0.023003
0.5333,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.002000,-0.011000,0.004000,-0.001000,0.003000,0.013000,-0.134662,-0.505575,-1.183612,-0.191688,-0.968024,-0.045047
0.5362,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.001000,-0.002000,0.004000,-0.001000,0.003000,0.013000,-0.137025,-0.512662,-1.183612,-0.191688,-0.968024,-0.045047
0.5382,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.001000,-0.002000,0.004000,0.005000,0.001000,0.013000,-0.137025,-0.512662,-1.183612,-0.207981,-0.967066,-0.115013
