t_s,phase,q_ref_target_rad,omega_ref_target_rad_s,q_target_rad,tau_ff_target_nm,tau_total_target_est_nm,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,tau_ff_1_nm,tau_ff_2_nm,tau_ff_3_nm,tau_ff_4_nm,tau_ff_5_nm,tau_ff_6_nm
2.632992,const_vel,0.273000,0.100000,-0.034000,2.755283,4.290283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.641816,const_vel,0.274000,0.100000,-0.034000,2.755283,4.295283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.651585,const_vel,0.275000,0.100000,-0.034000,2.755283,4.300283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.663042,const_vel,0.276000,0.100000,-0.034000,2.755283,4.305283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.671560,const_vel,0.277000,0.100000,-0.034000,2.755283,4.310283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.680182,const_vel,0.278000,0.100000,-0.034000,2.755283,4.315283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.690387,const_vel,0.279000,0.100000,-0.034000,2.755283,4.320283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.700822,const_vel,0.280000,0.100000,-0.034000,2.755283,4.325283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.711679,const_vel,0.281000,0.100000,-0.034000,2.755283,4.330283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.721852,const_vel,0.282000,0.100000,-0.034000,2.755283,4.335283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.730343,const_vel,0.283000,0.100000,-0.034000,2.755283,4.340283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.740796,const_vel,0.284000,0.100000,-0.034000,2.755283,4.345283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.751704,const_vel,0.285000,0.100000,-0.034000,2.755283,4.350283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.761083,const_vel,0.286000,0.100000,-0.034000,2.755283,4.355283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.770161,const_vel,0.287000,0.100000,-0.034000,2.755283,4.360283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.780664,const_vel,0.288000,0.100000,-0.034000,2.755283,4.365283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.793016,const_vel,0.289000,0.100000,-0.034000,2.755283,4.370283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.800615,const_vel,0.290000,0.100000,-0.034000,2.755283,4.375283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.810952,const_vel,0.291000,0.100000,-0.034000,2.755283,4.380283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.823446,const_vel,0.292000,0.100000,-0.034000,2.755283,4.385283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.830327,const_vel,0.293000,0.100000,-0.034000,2.755283,4.390283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.840193,const_vel,0.294000,0.100000,-0.034000,2.755283,4.395283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.852908,const_vel,0.295000,0.100000,-0.034000,2.755283,4.400283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.863025,const_vel,0.296000,0.100000,-0.034000,2.755283,4.405283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.870995,const_vel,0.297000,0.100000,-0.034000,2.755283,4.410283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.880745,const_vel,0.298000,0.100000,-0.034000,2.755283,4.415283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.890136,const_vel,0.299000,0.100000,-0.034000,2.755283,4.420283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.901820,const_vel,0.300000,0.100000,-0.034000,2.755283,4.425283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.910125,const_vel,0.301000,0.100000,-0.034000,2.755283,4.430283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.920362,const_vel,0.302000,0.100000,-0.034000,2.755283,4.435283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.930184,const_vel,0.303000,0.100000,-0.034000,2.755283,4.440283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.941076,const_vel,0.304000,0.100000,-0.034000,2.755283,4.445283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.950640,const_vel,0.305000,0.100000,-0.034000,2.755283,4.450283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.961361,const_vel,0.306000,0.100000,-0.034000,2.755283,4.455283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.971523,const_vel,0.307000,0.100000,-0.034000,2.755283,4.460283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.980256,const_vel,0.308000,0.100000,-0.034000,2.755283,4.465283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.991733,const_vel,0.309000,0.100000,-0.034000,2.755283,4.470283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.002187,const_vel,0.310000,0.100000,-0.034000,2.755283,4.475283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.010263,const_vel,0.311000,0.100000,-0.034000,2.755283,4.480283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.020059,const_vel,0.312000,0.100000,-0.034000,2.755283,4.485283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.030971,const_vel,0.313000,0.100000,-0.034000,2.755283,4.490283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.040332,const_vel,0.314000,0.100000,-0.034000,2.755283,4.495283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.050850,const_vel,0.315000,0.100000,-0.034000,2.755283,4.500283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.060291,const_vel,0.316000,0.100000,-0.034000,2.755283,4.505283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.070953,const_vel,0.317000,0.100000,-0.034000,2.755283,4.510283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.080809,const_vel,0.318000,0.100000,-0.034000,2.755283,4.515283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.090743,const_vel,0.319000,0.100000,-0.034000,2.755283,4.520283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.100331,const_vel,0.320000,0.100000,-0.034000,2.755283,4.525283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.110066,const_vel,0.321000,0.100000,-0.034000,2.755283,4.530283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.122781,const_vel,0.322000,0.100000,-0.034000,2.755283,4.535283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.132850,const_vel,0.323000,0.100000,-0.034000,2.755283,4.540283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.140692,const_vel,0.324000,0.100000,-0.034000,2.755283,4.545283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.150076,const_vel,0.325000,0.100000,-0.034000,2.755283,4.550283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.162624,const_vel,0.326000,0.100000,-0.034000,2.755283,4.555283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.170147,const_vel,0.327000,0.100000,-0.034000,2.755283,4.560283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.180511,const_vel,0.328000,0.100000,-0.034000,2.755283,4.565283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.191057,const_vel,0.329000,0.100000,-0.034000,2.755283,4.570283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.201131,const_vel,0.330000,0.100000,-0.034000,2.755283,4.575283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.210121,const_vel,0.331000,0.100000,-0.034000,2.755283,4.580283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.221287,const_vel,0.332000,0.100000,-0.034000,2.755283,4.585283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.230251,const_vel,0.333000,0.100000,-0.034000,2.755283,4.590283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.240174,const_vel,0.334000,0.100000,-0.034000,2.755283,4.595283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.250428,const_vel,0.335000,0.100000,-0.034000,2.755283,4.600283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.261582,const_vel,0.336000,0.100000,-0.034000,2.755283,4.605283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.270084,const_vel,0.337000,0.100000,-0.034000,2.755283,4.610283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.280601,const_vel,0.338000,0.100000,-0.034000,2.755283,4.615283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.290095,const_vel,0.339000,0.100000,-0.034000,2.755283,4.620283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.303510,const_vel,0.340000,0.100000,-0.034000,2.755283,4.625283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.312950,const_vel,0.341000,0.100000,-0.034000,2.755283,4.630283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.321633,const_vel,0.342000,0.100000,-0.034000,2.755283,4.635283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.332906,const_vel,0.343000,0.100000,-0.034000,2.755283,4.640283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.340663,const_vel,0.344000,0.100000,-0.034000,2.755283,4.645283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.351341,const_vel,0.345000,0.100000,-0.034000,2.755283,4.650283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.360664,const_vel,0.346000,0.100000,-0.034000,2.755283,4.655283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.370935,const_vel,0.347000,0.100000,-0.034000,2.755283,4.660283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.383101,const_vel,0.348000,0.100000,-0.034000,2.755283,4.665283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.393008,const_vel,0.349000,0.100000,-0.034000,2.755283,4.670283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.400158,const_vel,0.350000,0.100000,-0.034000,2.755283,4.675283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.410214,const_vel,0.351000,0.100000,-0.034000,2.755283,4.680283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.421691,const_vel,0.352000,0.100000,-0.034000,2.755283,4.685283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.430924,const_vel,0.353000,0.100000,-0.034000,2.755283,4.690283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.440353,const_vel,0.354000,0.100000,-0.034000,2.755283,4.695283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.450262,const_vel,0.355000,0.100000,-0.034000,2.755283,4.700283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.461343,const_vel,0.356000,0.100000,-0.034000,2.755283,4.705283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.470068,const_vel,0.357000,0.100000,-0.034000,2.755283,4.710283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.481311,const_vel,0.358000,0.100000,-0.034000,2.755283,4.715283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.490125,const_vel,0.359000,0.100000,-0.034000,2.755283,4.720283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.500743,const_vel,0.360000,0.100000,-0.034000,2.755283,4.725283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.510219,const_vel,0.361000,0.100000,-0.034000,2.755283,4.730283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.520454,const_vel,0.362000,0.100000,-0.034000,2.755283,4.735283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.530656,const_vel,0.363000,0.100000,-0.034000,2.755283,4.740283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.541242,const_vel,0.364000,0.100000,-0.034000,2.755283,4.745283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.551060,const_vel,0.365000,0.100000,-0.034000,2.755283,4.750283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.560356,const_vel,0.366000,0.100000,-0.034000,2.755283,4.755283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.570630,const_vel,0.367000,0.100000,-0.034000,2.755283,4.760283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.580727,const_vel,0.368000,0.100000,-0.034000,2.755283,4.765283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.591180,const_vel,0.369000,0.100000,-0.034000,2.755283,4.770283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.603497,const_vel,0.370000,0.100000,-0.034000,2.755283,4.775283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.613329,const_vel,0.371000,0.100000,-0.034000,2.755283,4.780283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.621705,const_vel,0.372000,0.100000,-0.034000,2.755283,4.785283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.633430,const_vel,0.373000,0.100000,-0.034000,2.755283,4.790283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.642476,const_vel,0.374000,0.100000,-0.034000,2.755283,4.795283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.650827,const_vel,0.375000,0.100000,-0.034000,2.755283,4.800283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.663320,const_vel,0.376000,0.100000,-0.034000,2.755283,4.805283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.670765,const_vel,0.377000,0.100000,-0.034000,2.755283,4.810283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.681270,const_vel,0.378000,0.100000,-0.034000,2.755283,4.815283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.691541,const_vel,0.379000,0.100000,-0.034000,2.755283,4.820283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.700184,const_vel,0.380000,0.100000,-0.034000,2.755283,4.825283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.710234,const_vel,0.381000,0.100000,-0.034000,2.755283,4.830283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.720553,const_vel,0.382000,0.100000,-0.034000,2.755283,4.835283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.732870,const_vel,0.383000,0.100000,-0.034000,2.755283,4.840283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.742943,const_vel,0.384000,0.100000,-0.034000,2.755283,4.845283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.751616,const_vel,0.385000,0.100000,-0.034000,2.755283,4.850283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.760479,const_vel,0.386000,0.100000,-0.034000,2.755283,4.855283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.773481,const_vel,0.387000,0.100000,-0.034000,2.755283,4.860283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.783029,const_vel,0.388000,0.100000,-0.034000,2.755283,4.865283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.790641,const_vel,0.389000,0.100000,-0.034000,2.755283,4.870283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.800113,const_vel,0.390000,0.100000,-0.034000,2.755283,4.875283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.812849,const_vel,0.391000,0.100000,-0.034000,2.755283,4.880283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.820295,const_vel,0.392000,0.100000,-0.034000,2.755283,4.885283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.833316,const_vel,0.393000,0.100000,-0.034000,2.755283,4.890283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.842962,const_vel,0.394000,0.100000,-0.034000,2.755283,4.895283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.851616,const_vel,0.395000,0.100000,-0.034000,2.755283,4.900283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.863226,const_vel,0.396000,0.100000,-0.034000,2.755283,4.905283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.870852,const_vel,0.397000,0.100000,-0.034000,2.755283,4.910283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.883007,const_vel,0.398000,0.100000,-0.034000,2.755283,4.915283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.890344,const_vel,0.399000,0.100000,-0.034000,2.755283,4.920283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.903420,const_vel,0.400000,0.100000,-0.034000,2.755283,4.925283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.910818,const_vel,0.401000,0.100000,-0.034000,2.755283,4.930283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.920144,const_vel,0.402000,0.100000,-0.034000,2.755283,4.935283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.933164,const_vel,0.403000,0.100000,-0.034000,2.755283,4.940283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.941148,const_vel,0.404000,0.100000,-0.034000,2.755283,4.945283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.952686,const_vel,0.405000,0.100000,-0.034000,2.755283,4.950283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.961036,const_vel,0.406000,0.100000,-0.034000,2.755283,4.955283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.973291,const_vel,0.407000,0.100000,-0.034000,2.755283,4.960283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
