time_s,tau_cmd_j1,tau_cmd_j2,tau_cmd_j3,tau_cmd_j4,tau_cmd_j5,tau_cmd_j6
13.975855028256774,-3.903127820947816e-17,0.6714741640720598,-1.200189165633437,0.16528806582945313,-0.8566935610658704,-0.021155497844846625
13.986976992338896,-1.214306433183765e-17,0.673655557122608,-1.1994184945842936,0.16179017656439407,-0.8712026593951965,-0.022089017251704028
13.99904746003449,-1.5612511283791264e-17,0.6746483304845992,-1.1991057988784792,0.15109410415131508,-0.8976861124982385,-0.023863344439026206
14.006210347637534,4.423544863740858e-17,0.6769950389563262,-1.198280346631035,0.14590759597319103,-0.9118400689939703,-0.024795629670305276
14.016337202861905,-3.122502256758253e-17,0.6779953773394254,-1.1979038503723471,0.1406754297179253,-0.9245655673863324,-0.025673609798297248
14.028495322912931,-1.1709383462843448e-17,0.6798696674582679,-1.19722658979854,0.12940074212045635,-0.9481886523534679,-0.02732764926601393
14.038544487208128,3.165870343657673e-17,0.6811642522416016,-1.196692485459339,0.12395337659283549,-0.9601760501671596,-0.02818773995692632
14.04980393871665,2.992397996059992e-17,0.6820960476625557,-1.1963113335493762,0.11330032962569943,-0.9803874597034627,-0.029704404618907637
14.059606030583382,-1.8214596497756474e-17,0.6831045505760794,-1.195836568493092,0.10851150339754521,-0.9903925535837427,-0.030474674333544335
14.06987894885242,-7.37257477290143e-18,0.6831447957698836,-1.1957963232992879,0.09902259669961279,-1.0063531307369842,-0.03177526028995385
14.07910686917603,-3.642919299551295e-17,0.6831203084475722,-1.195820810621599,0.0943777996264972,-1.013195585409798,-0.0323409187668163
14.089929150417447,-4.119968255444917e-17,0.6831454763786716,-1.1957956426904999,0.0898477501862148,-1.020104577160138,-0.03293243689996854
14.100920375436544,1.474514954580286e-17,0.6824305313543557,-1.1961566411229758,0.08035045104250457,-1.0320626901871612,-0.033980425916251535
14.109324185177684,2.168404344971009e-19,0.6824105248518657,-1.196176647625466,0.07593514047738936,-1.0377096345054744,-0.034521570824252515
14.121502755209804,-3.491130995403324e-17,0.6823788215348048,-1.196208350942527,0.06748341110686312,-1.0480743367435774,-0.03547068604890995
14.132563373073936,2.0383000842727483e-17,0.6824148448699856,-1.196172327607346,0.06380087333101252,-1.0526028411373276,-0.035910421242440566
