time_s,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_vel_rad_s,joint2_vel_rad_s,joint3_vel_rad_s,joint4_vel_rad_s,joint5_vel_rad_s,joint6_vel_rad_s,joint1_acc_rad_s2,joint2_acc_rad_s2,joint3_acc_rad_s2,joint4_acc_rad_s2,joint5_acc_rad_s2,joint6_acc_rad_s2
0.1959,0.067869022,0.610051744,-0.436976302,0.101672415,-0.4212466,0.113234506,0.321607586,0.391017393,0.477133328,0.532574458,0.589599838,0.607646465,0.9749037,1.166725316,1.502275339,1.665811279,1.796877577,1.830266683
0.201,0.06952239,0.61206187,-0.434523332,0.104410262,-0.418217031,0.116356428,0.326526062,0.397004968,0.484588661,0.540945604,0.598482243,0.616784701,0.935658758,1.117500858,1.440524515,1.593538096,1.707543099,1.73381614
0.2063,0.071200333,0.614101902,-0.432033133,0.107189859,-0.415143337,0.119523669,0.331245068,0.402742116,0.491728234,0.548946339,0.606904653,0.62542485,0.89668883,1.068449507,1.378581356,1.520565327,1.616863813,1.635474655
0.2114,0.072901861,0.616170576,-0.429507313,0.110009323,-0.412027895,0.122733707,0.33576618,0.408229603,0.498550957,0.556572703,0.614860805,0.633558354,0.858062409,1.019645998,1.316523879,1.446980845,1.524912668,1.535347826
0.2165,0.074625967,0.618266614,-0.42694749,0.112866723,-0.408873058,0.125983882,0.340091173,0.41346864,0.505056641,0.563821654,0.622344493,0.641175938,0.819828073,0.971149641,1.254426024,1.372854469,1.431799327,1.433489918
0.2217,0.076371635,0.620388762,-0.424355299,0.11576013,-0.405681294,0.129271554,0.344222243,0.418460965,0.511245545,0.570690621,0.629348918,0.648268407,0.782021872,0.923026611,1.192348487,1.298263037,1.337584943,1.329999541
0.2268,0.078137897,0.622535751,-0.421732341,0.118687584,-0.40245504,0.132594025,0.348161716,0.423209017,0.517117567,0.577177817,0.635869229,0.654827668,0.744699148,0.875326178,1.130371921,1.223273733,1.242368246,1.224968488
0.2319,0.079923792,0.624706347,-0.419080231,0.121647151,-0.399196775,0.135948542,0.351911973,0.4277147,0.522673399,0.583280925,0.641901569,0.660846699,0.707907186,0.828109367,1.068564585,1.14797499,1.146239174,1.118483167
0.2371,0.081728344,0.626899331,-0.416400588,0.124636883,-0.395909002,0.139332346,0.355475799,0.431980626,0.527914567,0.588998884,0.647440285,0.666317744,0.671675423,0.781433648,1.006985873,1.072449319,1.049288613,1.010652892
0.2422,0.083550608,0.62911347,-0.413695001,0.127654785,-0.392594253,0.142742666,0.358856445,0.436010071,0.532841814,0.594330995,0.652481514,0.671235088,0.636038063,0.735339293,0.945709794,0.996754689,0.951604515,0.901605115
0.2474,0.085389667,0.631347579,-0.410965065,0.130698902,-0.389255067,0.146176631,0.362056743,0.439805831,0.537457043,0.599275992,0.657022886,0.675591921,0.601036078,0.68988067,0.884797554,0.920974437,0.853282196,0.791426314
0.2525,0.087244616,0.633600473,-0.408212375,0.133767272,-0.385894003,0.149631338,0.365080119,0.443371054,0.541762044,0.603833949,0.661060358,0.679383219,0.566702295,0.64510092,0.824302883,0.84518777,0.754415294,0.680207692
0.2576,0.089114541,0.635870986,-0.405438515,0.136857912,-0.382513639,0.153103911,0.367930125,0.446709512,0.545759695,0.608004796,0.664591184,0.682603478,0.533052167,0.60103996,0.764277324,0.769460429,0.655096247,0.568072106
0.2627,0.090998586,0.638157959,-0.402645034,0.139968826,-0.379116564,0.156591469,0.37061024,0.449825256,0.549452031,0.611789388,0.667613294,0.685249192,0.500122635,0.557727785,0.704781933,0.693847069,0.55541747,0.455157149
0.2679,0.09289589,0.640460278,-0.399833478,0.143098061,-0.375705375,0.160091013,0.373124087,0.452721698,0.55284179,0.615188091,0.670126324,0.68731639,0.467932776,0.515205489,0.645869144,0.618425017,0.455473079,0.341544409
0.273,0.09480561,0.642776835,-0.397005399,0.146243669,-0.372282668,0.163599604,0.375475377,0.455403149,0.555932656,0.61820228,0.672128037,0.68880112,0.436498535,0.473503135,0.587576874,0.543269449,0.355359654,0.227362197
0.2781,0.096726926,0.645106533,-0.3941623,0.14940366,-0.368851062,0.167114306,0.377668513,0.457874152,0.558727414,0.620833634,0.673617793,0.689701661,0.405833574,0.432640868,0.529957245,0.468424765,0.255164624,0.112752411
0.2833,0.098659047,0.64744832,-0.39130568,0.152576108,-0.365413161,0.170632097,0.379707056,0.460138559,0.561229505,0.623083316,0.674596552,0.690015153,0.375956262,0.392649981,0.473053582,0.393966947,0.154983779,-0.002188659
0.2884,0.100601199,0.649801151,-0.388437029,0.155759083,-0.361971574,0.174149952,0.381595159,0.462200963,0.563442665,0.624953874,0.675063388,0.689740884,0.346879437,0.35354823,0.416898641,0.319959739,0.054909674,-0.117359513
0.2935,0.102552605,0.652164016,-0.385557819,0.158950643,-0.35852891,0.177664895,0.383336998,0.464065958,0.565371407,0.626447425,0.675019078,0.688877613,0.318598944,0.315357717,0.361522855,0.246452588,-0.044967587,-0.23262629
0.2987,0.104512543,0.654535903,-0.382669474,0.16214885,-0.355087769,0.181173966,0.384936565,0.465738614,0.567019197,0.627567033,0.674464755,0.687425736,0.291127649,0.278083344,0.306968173,0.173485384,-0.144556544,-0.347842818
0.3038,0.106480301,0.656915851,-0.379773424,0.165351826,-0.351650749,0.184674122,0.3863979,0.467223236,0.568390283,0.628315211,0.673403448,0.68538493,0.26447082,0.241741663,0.253257916,0.101124905,-0.243770072,-0.46291494
0.3089,0.108455179,0.659302918,-0.376871058,0.168557698,-0.348220406,0.188162362,0.387725048,0.468524508,0.56948916,0.628695509,0.671835594,0.682756229,0.238626255,0.20634316,0.200424691,0.029427998,-0.342503209,-0.577725752
0.314,0.110436509,0.66169618,-0.373963759,0.171764591,-0.344799367,0.191635692,0.388922257,0.469647252,0.570320346,0.628711007,0.66976491,0.679541261,0.213594443,0.171892928,0.148485977,-0.041563266,-0.440702047,-0.692159342
0.3191,0.112423643,0.66409474,-0.371052883,0.174970648,-0.34139014,0.19509114,0.389993772,0.470596519,0.570888247,0.62836531,0.667194415,0.675743905,0.189374075,0.138393623,0.097460876,-0.111807503,-0.53825148,-0.806093977
