t_s,q_ref_target_rad,omega_ref_target_rad_s,q_target_rad,qd_target_rad_s,tau_ff_target_nm,tau_pd_target_nm,tau_total_target_model_nm,tau_total_target_actual_nm
1.576446,0.153500,0.100000,0.000000,0.000000,3.184591,0.291555,3.476146,1.738073
1.581326,0.154000,0.100000,0.000000,0.000000,3.184591,0.292505,3.477096,1.738548
1.586669,0.154500,0.100000,0.000000,0.000000,3.184591,0.293455,3.478046,1.739023
1.591740,0.155000,0.100000,0.000000,0.000000,3.184591,0.294404,3.478995,1.739498
1.596609,0.155500,0.100000,0.000000,0.000000,3.184591,0.295354,3.479945,1.739973
1.601748,0.156000,0.100000,0.000000,0.000000,3.184591,0.296304,3.480895,1.740447
1.607253,0.156500,0.100000,0.000000,0.000000,3.184591,0.297253,3.481844,1.740922
1.612620,0.157000,0.100000,0.000000,0.000000,3.184591,0.298203,3.482794,1.741397
1.617690,0.157500,0.100000,0.000000,0.000000,3.184591,0.299153,3.483744,1.741872
1.622730,0.158000,0.100000,0.000000,0.000000,3.184591,0.300102,3.484694,1.742347
1.627812,0.158500,0.100000,0.000000,0.000000,3.184591,0.301052,3.485643,1.742822
1.632837,0.159000,0.100000,0.000000,0.000000,3.184591,0.302002,3.486593,1.743296
1.637816,0.159500,0.100000,0.000000,0.000000,3.184591,0.302951,3.487543,1.743771
1.643525,0.160000,0.100000,0.000000,0.000000,3.184591,0.303901,3.488492,1.744246
1.648681,0.160500,0.100000,0.000000,0.000000,3.184591,0.304851,3.489442,1.744721
1.653654,0.161000,0.100000,0.000000,0.000000,3.184591,0.305801,3.490392,1.745196
1.658742,0.161500,0.100000,0.000000,0.000000,3.184591,0.306750,3.491341,1.745671
1.663719,0.162000,0.100000,0.000000,0.000000,3.184591,0.307700,3.492291,1.746146
1.668644,0.162500,0.100000,0.000000,0.000000,3.184591,0.308650,3.493241,1.746620
1.674356,0.163000,0.100000,0.000000,0.000000,3.184591,0.309599,3.494190,1.747095
1.679550,0.163500,0.100000,0.000000,0.000000,3.184591,0.310549,3.495140,1.747570
1.684608,0.164000,0.100000,0.000000,0.000000,3.184591,0.311499,3.496090,1.748045
1.689699,0.164500,0.100000,0.000000,0.000000,3.184591,0.312448,3.497040,1.748520
1.694869,0.165000,0.100000,0.000000,0.000000,3.184591,0.313398,3.497989,1.748995
1.699798,0.165500,0.100000,0.000000,0.000000,3.184591,0.314348,3.498939,1.749469
1.704801,0.166000,0.100000,0.000000,0.000000,3.184591,0.315297,3.499889,1.749944
1.709979,0.166500,0.100000,0.000000,0.000000,3.184591,0.316247,3.500838,1.750419
1.714994,0.167000,0.100000,0.000000,0.000000,3.184591,0.317197,3.501788,1.750894
1.720509,0.167500,0.100000,0.000000,0.000000,3.184591,0.318147,3.502738,1.751369
1.725135,0.168000,0.100000,0.000000,0.000000,3.184591,0.319096,3.503687,1.751844
1.730605,0.168500,0.100000,0.000000,0.000000,3.184591,0.320046,3.504637,1.752319
1.735910,0.169000,0.100000,0.000000,0.000000,3.184591,0.320996,3.505587,1.752793
1.740669,0.169500,0.100000,0.000000,0.000000,3.184591,0.321945,3.506536,1.753268
1.745679,0.170000,0.100000,0.000000,0.000000,3.184591,0.322895,3.507486,1.753743
1.750735,0.170500,0.100000,0.000000,0.000000,3.184591,0.323845,3.508436,1.754218
1.755897,0.171000,0.100000,0.000000,0.000000,3.184591,0.324794,3.509386,1.754693
1.761511,0.171500,0.100000,0.000000,0.000000,3.184591,0.325744,3.510335,1.755168
1.766205,0.172000,0.100000,0.000000,0.000000,3.184591,0.326694,3.511285,1.755642
1.771819,0.172500,0.100000,0.000000,0.000000,3.184591,0.327643,3.512235,1.756117
1.776949,0.173000,0.100000,0.000000,0.000000,3.184591,0.328593,3.513184,1.756592
1.781749,0.173500,0.100000,0.000000,0.000000,3.184591,0.329543,3.514134,1.757067
1.787052,0.174000,0.100000,0.000000,0.000000,3.184591,0.330493,3.515084,1.757542
1.792149,0.174500,0.100000,0.000000,0.000000,3.184591,0.331442,3.516033,1.758017
1.797197,0.175000,0.100000,0.000000,0.000000,3.184591,0.332392,3.516983,1.758492
1.802202,0.175500,0.100000,0.000000,0.000000,3.184591,0.333342,3.517933,1.758966
1.807821,0.176000,0.100000,0.000000,0.000000,3.184591,0.334291,3.518882,1.759441
1.812963,0.176500,0.100000,0.000000,0.000000,3.184591,0.335241,3.519832,1.759916
1.817793,0.177000,0.100000,0.000000,0.000000,3.184591,0.336191,3.520782,1.760391
1.823185,0.177500,0.100000,0.000000,0.000000,3.184591,0.337140,3.521731,1.760866
1.828200,0.178000,0.100000,0.000000,0.000000,3.184591,0.338090,3.522681,1.761341
1.833164,0.178500,0.100000,0.000000,0.000000,3.184591,0.339040,3.523631,1.761815
1.838342,0.179000,0.100000,0.000000,0.000000,3.184591,0.339989,3.524581,1.762290
1.843882,0.179500,0.100000,0.000000,0.000000,3.184591,0.340939,3.525530,1.762765
1.849035,0.180000,0.100000,0.000000,0.000000,3.184591,0.341889,3.526480,1.763240
1.854182,0.180500,0.100000,0.000000,0.000000,3.184591,0.342838,3.527430,1.763715
1.859171,0.181000,0.100000,0.000000,0.000000,3.184591,0.343788,3.528379,1.764190
1.864234,0.181500,0.100000,0.000000,0.000000,3.184591,0.344738,3.529329,1.764665
1.869320,0.182000,0.100000,0.000000,0.000000,3.184591,0.345688,3.530279,1.765139
1.874300,0.182500,0.100000,0.000000,0.000000,3.184591,0.346637,3.531228,1.765614
1.879863,0.183000,0.100000,0.000000,0.000000,3.184591,0.347587,3.532178,1.766089
1.884481,0.183500,0.100000,0.000000,0.000000,3.184591,0.348537,3.533128,1.766564
1.890186,0.184000,0.100000,0.000000,0.000000,3.184591,0.349486,3.534077,1.767039
1.895300,0.184500,0.100000,0.000000,0.000000,3.184591,0.350436,3.535027,1.767514
1.900338,0.185000,0.100000,0.000000,0.000000,3.184591,0.351386,3.535977,1.767988
1.905410,0.185500,0.100000,0.000000,0.000000,3.184591,0.352335,3.536927,1.768463
1.910406,0.186000,0.100000,0.000000,0.000000,3.184591,0.353285,3.537876,1.768938
1.916037,0.186500,0.100000,0.000000,0.000000,3.184591,0.354235,3.538826,1.769413
1.920650,0.187000,0.100000,0.000000,0.000000,3.184591,0.355184,3.539776,1.769888
1.926193,0.187500,0.100000,0.000000,0.000000,3.184591,0.356134,3.540725,1.770363
1.931377,0.188000,0.100000,0.000000,0.000000,3.184591,0.357084,3.541675,1.770838
1.936426,0.188500,0.100000,0.000000,0.000000,3.184591,0.358034,3.542625,1.771312
1.941476,0.189000,0.100000,0.000000,0.000000,3.184591,0.358983,3.543574,1.771787
1.946450,0.189500,0.100000,0.000000,0.000000,3.184591,0.359933,3.544524,1.772262
1.951900,0.190000,0.100000,0.000000,0.000000,3.184591,0.360883,3.545474,1.772737
1.956586,0.190500,0.100000,0.000000,0.000000,3.184591,0.361832,3.546423,1.773212
1.961592,0.191000,0.100000,0.000000,0.000000,3.184591,0.362782,3.547373,1.773687
1.967064,0.191500,0.100000,0.000000,0.000000,3.184591,0.363732,3.548323,1.774161
1.972092,0.192000,0.100000,0.000000,0.000000,3.184591,0.364681,3.549273,1.774636
1.977480,0.192500,0.100000,0.000000,0.000000,3.184591,0.365631,3.550222,1.775111
1.982528,0.193000,0.100000,0.000000,0.000000,3.184591,0.366581,3.551172,1.775586
1.987440,0.193500,0.100000,0.000000,0.000000,3.184591,0.367530,3.552122,1.776061
1.992330,0.194000,0.100000,0.000000,0.000000,3.184591,0.368480,3.553071,1.776536
1.997698,0.194500,0.100000,0.000000,0.000000,3.184591,0.369430,3.554021,1.777010
2.002667,0.195000,0.100000,0.000000,0.000000,3.184591,0.370380,3.554971,1.777485
2.007812,0.195500,0.100000,0.000000,0.000000,3.184591,0.371329,3.555920,1.777960
2.013203,0.196000,0.100000,0.000000,0.000000,3.184591,0.372279,3.556870,1.778435
2.018308,0.196500,0.100000,0.000000,0.000000,3.184591,0.373229,3.557820,1.778910
2.023612,0.197000,0.100000,0.000000,0.000000,3.184591,0.374178,3.558769,1.779385
2.028670,0.197500,0.100000,0.000000,0.000000,3.184591,0.375128,3.559719,1.779860
2.033580,0.198000,0.100000,0.000000,0.000000,3.184591,0.376078,3.560669,1.780334
2.038721,0.198500,0.100000,0.000000,0.000000,3.184591,0.377027,3.561619,1.780809
2.043863,0.199000,0.100000,0.000000,0.000000,3.184591,0.377977,3.562568,1.781284
2.049317,0.199500,0.100000,0.000000,0.000000,3.184591,0.378927,3.563518,1.781759
