time_s,joint1_target_angle_rad,joint2_target_angle_rad,joint3_target_angle_rad,joint4_target_angle_rad,joint5_target_angle_rad,joint6_target_angle_rad,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_velocity_rad_s,joint2_velocity_rad_s,joint3_velocity_rad_s,joint4_velocity_rad_s,joint5_velocity_rad_s,joint6_velocity_rad_s,joint1_torque_nm,joint2_torque_nm,joint3_torque_nm,joint4_torque_nm,joint5_torque_nm,joint6_torque_nm,mode,j1_freq_hz,j2_freq_hz,j3_freq_hz,j4_freq_hz,j5_freq_hz,j6_freq_hz,amp_deg
7.4477,0.022930,0.257346,-0.431991,-0.045761,-0.867961,0.068394,0.047000,0.248000,-0.390000,-0.113000,-0.836000,0.233000,-0.445000,0.302000,-0.601000,0.790000,-0.632000,-1.163000,-0.128756,0.953269,-1.370250,0.113096,-0.597108,-0.137057,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.4528,0.020692,0.259167,-0.435567,-0.041311,-0.868834,0.061785,0.044000,0.248000,-0.395000,-0.108000,-0.836000,0.225000,-0.428000,0.302000,-0.646000,0.828000,-0.632000,-1.158000,-0.225619,0.953269,-1.142269,0.156226,-0.597108,-0.102553,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.4579,0.018447,0.261010,-0.439162,-0.036842,-0.869620,0.055134,0.044000,0.250000,-0.395000,-0.108000,-0.840000,0.217000,-0.428000,0.334000,-0.646000,0.828000,-0.540000,-1.106000,-0.225619,0.928462,-1.142269,0.156226,-0.634487,-0.082426,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.4631,0.016196,0.262874,-0.442774,-0.032358,-0.870317,0.048450,0.041000,0.253000,-0.399000,-0.103000,-0.845000,0.217000,-0.434000,0.314000,-0.601000,0.786000,-0.673000,-1.106000,-0.161831,0.929644,-1.314731,0.158143,-0.542477,-0.082426,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.4682,0.013955,0.264748,-0.446380,-0.027887,-0.870922,0.041775,0.038000,0.255000,-0.404000,-0.098000,-0.848000,0.209000,-0.436000,0.288000,-0.652000,0.828000,-0.439000,-1.110000,-0.092137,1.013513,-1.197788,0.111179,-0.670908,-0.104470,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.4733,0.011704,0.266645,-0.450009,-0.023395,-0.871439,0.035059,0.035000,0.255000,-0.408000,-0.098000,-0.848000,0.201000,-0.437000,0.288000,-0.631000,0.828000,-0.439000,-1.196000,-0.165375,1.013513,-1.305281,0.111179,-0.670908,-0.118847,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.4784,0.009455,0.268557,-0.453641,-0.018904,-0.871864,0.028338,0.035000,0.257000,-0.408000,-0.092000,-0.852000,0.192000,-0.437000,0.352000,-0.631000,0.753000,-0.615000,-1.200000,-0.165375,0.923737,-1.305281,0.058465,-0.512765,-0.104470,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.4836,0.007211,0.270481,-0.457274,-0.014419,-0.872199,0.021621,0.032000,0.260000,-0.413000,-0.087000,-0.855000,0.192000,-0.406000,0.337000,-0.633000,0.676000,-0.442000,-1.200000,-0.347287,0.942637,-1.131637,0.097761,-0.570272,-0.104470,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.4887,0.004968,0.272420,-0.460912,-0.009935,-0.872444,0.014900,0.029000,0.260000,-0.417000,-0.082000,-0.855000,0.184000,-0.451000,0.337000,-0.605000,0.719000,-0.442000,-1.181000,-0.044887,0.942637,-1.230862,0.115971,-0.570272,-0.078592,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.4938,0.002715,0.274384,-0.464573,-0.005429,-0.872599,0.008144,0.026000,0.262000,-0.417000,-0.082000,-0.858000,0.175000,-0.408000,0.287000,-0.605000,0.719000,-0.387000,-1.238000,-0.075600,1.011150,-1.230862,0.115971,-0.539602,-0.069966,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.4989,0.000484,0.276345,-0.468204,-0.000968,-0.872663,0.001452,0.026000,0.264000,-0.421000,-0.076000,-0.861000,0.175000,-0.408000,0.321000,-0.650000,0.849000,-0.276000,-1.238000,-0.075600,0.862312,-1.156444,0.066132,-0.620111,-0.069966,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.5041,-0.001819,0.278385,-0.471959,0.003638,-0.872635,-0.005456,0.023000,0.266000,-0.426000,-0.070000,-0.863000,0.167000,-0.404000,0.317000,-0.633000,0.841000,-0.134000,-1.150000,-0.145294,1.007606,-1.117462,-0.034504,-0.706370,-0.106387,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.5096,-0.004214,0.280524,-0.475870,0.008427,-0.872506,-0.012638,0.020000,0.269000,-0.430000,-0.065000,-0.865000,0.159000,-0.418000,0.357000,-0.624000,0.667000,-0.184000,-1.211000,-0.245700,0.871762,-1.299375,0.025878,-0.674742,-0.099678,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.5147,-0.006436,0.282526,-0.479506,0.012870,-0.872294,-0.019299,0.017000,0.271000,-0.435000,-0.065000,-0.865000,0.150000,-0.464000,0.337000,-0.651000,0.667000,-0.184000,-1.236000,0.004725,1.012331,-1.135181,0.025878,-0.674742,-0.035462,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.5201,-0.008811,0.284683,-0.483397,0.017617,-0.871970,-0.026412,0.014000,0.271000,-0.439000,-0.060000,-0.868000,0.150000,-0.420000,0.337000,-0.599000,0.667000,-0.233000,-1.236000,-0.120487,1.012331,-1.423406,0.147600,-0.608609,-0.035462,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.5252,-0.011044,0.286726,-0.487061,0.022078,-0.871573,-0.033089,0.011000,0.273000,-0.439000,-0.055000,-0.868000,0.142000,-0.385000,0.319000,-0.599000,0.705000,-0.233000,-1.121000,-0.295313,1.091475,-1.423406,0.179228,-0.608609,-0.128431,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.5308,-0.013525,0.289015,-0.491137,0.027031,-0.871027,-0.040495,0.011000,0.276000,-0.444000,-0.049000,-0.872000,0.133000,-0.385000,0.351000,-0.703000,0.868000,-0.157000,-1.273000,-0.295313,0.976894,-1.119825,0.080509,-0.484012,-0.095844,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.5359,-0.015736,0.291070,-0.494773,0.031439,-0.870449,-0.047079,0.008000,0.278000,-0.448000,-0.043000,-0.874000,0.124000,-0.427000,0.330000,-0.625000,0.818000,-0.450000,-1.219000,-0.224437,1.121006,-1.326544,0.048880,-0.480178,-0.069008,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.5410,-0.017957,0.293150,-0.498431,0.035866,-0.869779,-0.053680,0.005000,0.278000,-0.453000,-0.043000,-0.874000,0.116000,-0.480000,0.330000,-0.672000,0.818000,-0.450000,-1.137000,-0.010631,1.121006,-1.208419,0.048880,-0.480178,-0.120763,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.5461,-0.020204,0.295270,-0.502136,0.040340,-0.869013,-0.060340,0.005000,0.281000,-0.453000,-0.037000,-0.875000,0.107000,-0.480000,0.395000,-0.672000,0.791000,-0.067000,-1.324000,-0.010631,0.948544,-1.208419,0.072841,-0.540560,-0.051756,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.5512,-0.022446,0.297402,-0.505837,0.044799,-0.868158,-0.066967,0.002000,0.283000,-0.458000,-0.032000,-0.876000,0.107000,-0.415000,0.382000,-0.655000,0.782000,-0.082000,-1.324000,-0.213806,0.945000,-1.273387,0.096802,-0.507015,-0.051756,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.5564,-0.024723,0.299582,-0.509599,0.049322,-0.867198,-0.073674,0.002000,0.283000,-0.458000,-0.032000,-0.876000,0.107000,-0.415000,0.382000,-0.655000,0.782000,-0.082000,-1.324000,-0.213806,0.945000,-1.273387,0.096802,-0.507015,-0.051756,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.5615,-0.026938,0.301718,-0.513261,0.053715,-0.866175,-0.080172,-0.003000,0.286000,-0.462000,-0.026000,-0.877000,0.090000,-0.440000,0.410000,-0.693000,0.912000,-0.099000,-1.188000,-0.172462,0.898931,-1.168256,0.019169,-0.491680,-0.112137,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.5665,-0.029150,0.303867,-0.516922,0.058097,-0.865067,-0.086638,-0.003000,0.289000,-0.467000,-0.020000,-0.877000,0.090000,-0.440000,0.375000,-0.681000,0.851000,-0.023000,-1.188000,-0.172462,0.884756,-1.202512,-0.035462,-0.572189,-0.112137,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.5716,-0.031366,0.306034,-0.520591,0.062477,-0.863871,-0.093084,-0.006000,0.291000,-0.472000,-0.014000,-0.877000,0.081000,-0.453000,0.386000,-0.696000,0.793000,-0.036000,-1.257000,-0.108675,0.950906,-1.125731,0.025878,-0.556854,-0.132265,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.5767,-0.033579,0.308214,-0.524258,0.066846,-0.862588,-0.099493,-0.009000,0.291000,-0.477000,-0.014000,-0.877000,0.073000,-0.441000,0.386000,-0.671000,0.793000,-0.036000,-1.219000,-0.189000,0.950906,-1.226137,0.025878,-0.556854,-0.136098,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.5817,-0.035796,0.310412,-0.527934,0.071214,-0.861216,-0.105881,-0.009000,0.294000,-0.477000,-0.009000,-0.878000,0.064000,-0.441000,0.385000,-0.671000,0.765000,-0.015000,-1.288000,-0.189000,0.934369,-1.226137,0.077634,-0.527142,-0.131306,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.5868,-0.038009,0.312622,-0.531607,0.075566,-0.859760,-0.112225,-0.012000,0.297000,-0.482000,-0.003000,-0.878000,0.064000,-0.418000,0.371000,-0.699000,0.834000,0.017000,-1.288000,-0.222075,0.972169,-1.150537,0.042171,-0.497430,-0.131306,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.5919,-0.040217,0.314841,-0.535271,0.079898,-0.858221,-0.118515,-0.016000,0.297000,-0.486000,0.002000,-0.878000,0.055000,-0.450000,0.371000,-0.655000,0.887000,0.017000,-1.223000,-0.132300,0.972169,-1.266300,-0.008626,-0.497430,-0.068049,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.5970,-0.042455,0.317106,-0.538987,0.084280,-0.856573,-0.124853,-0.019000,0.300000,-0.486000,0.002000,-0.877000,0.047000,-0.446000,0.390000,-0.655000,0.887000,0.059000,-1.188000,-0.161831,0.923737,-1.266300,-0.008626,-0.480178,-0.075717,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.6021,-0.044665,0.319358,-0.542659,0.088596,-0.854860,-0.131071,-0.019000,0.302000,-0.491000,0.008000,-0.877000,0.047000,-0.446000,0.382000,-0.699000,0.860000,0.028000,-1.188000,-0.161831,0.942637,-1.223775,-0.082426,-0.410212,-0.075717,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.6072,-0.046875,0.321624,-0.546330,0.092902,-0.853060,-0.137245,-0.022000,0.305000,-0.496000,0.014000,-0.876000,0.038000,-0.457000,0.408000,-0.697000,0.803000,0.099000,-1.242000,-0.088594,0.851681,-1.134000,-0.012460,-0.415963,-0.133223,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.6123,-0.049110,0.323931,-0.550044,0.097243,-0.851154,-0.143442,-0.025000,0.305000,-0.501000,0.014000,-0.876000,0.029000,-0.431000,0.408000,-0.698000,0.803000,0.099000,-1.319000,-0.199631,0.851681,-1.230862,-0.012460,-0.415963,-0.112137,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.6174,-0.051309,0.326215,-0.553698,0.101503,-0.849192,-0.149493,-0.025000,0.308000,-0.501000,0.020000,-0.875000,0.020000,-0.431000,0.357000,-0.698000,0.908000,0.136000,-1.271000,-0.199631,1.079662,-1.230862,-0.019169,-0.434173,-0.082426,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.6225,-0.053527,0.328535,-0.557385,0.105789,-0.847128,-0.155548,-0.028000,0.311000,-0.506000,0.026000,-0.874000,0.020000,-0.449000,0.411000,-0.692000,0.813000,0.139000,-1.271000,-0.128756,0.942637,-1.150537,-0.031629,-0.268363,-0.082426,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.6277,-0.055754,0.330879,-0.561086,0.110077,-0.844970,-0.161574,-0.031000,0.311000,-0.510000,0.031000,-0.874000,0.012000,-0.432000,0.411000,-0.651000,0.824000,0.139000,-1.229000,-0.148837,0.942637,-1.385606,-0.018210,-0.268363,-0.125556,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.6327,-0.057944,0.333198,-0.564725,0.114281,-0.842763,-0.167446,-0.034000,0.314000,-0.516000,0.031000,-0.872000,0.003000,-0.437000,0.389000,-0.744000,0.824000,0.199000,-1.269000,-0.170100,1.019419,-1.060762,-0.018210,-0.377625,-0.071883,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.6378,-0.060142,0.335540,-0.568376,0.118485,-0.840465,-0.173284,-0.034000,0.317000,-0.516000,0.037000,-0.871000,0.003000,-0.437000,0.411000,-0.744000,0.751000,0.318000,-1.269000,-0.170100,0.947362,-1.060762,0.013418,-0.184020,-0.071883,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.6429,-0.062362,0.337921,-0.572063,0.122717,-0.838059,-0.179124,-0.037000,0.319000,-0.520000,0.043000,-0.870000,-0.005000,-0.419000,0.392000,-0.672000,0.818000,0.053000,-1.171000,-0.275231,1.134000,-1.279294,0.071883,-0.185937,-0.092010,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.6480,-0.064555,0.340288,-0.575705,0.126883,-0.835598,-0.184834,-0.040000,0.319000,-0.525000,0.043000,-0.870000,-0.013000,-0.490000,0.392000,-0.731000,0.818000,0.053000,-1.167000,-0.016537,1.134000,-1.076119,0.071883,-0.185937,-0.118847,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.6531,-0.066735,0.342654,-0.579323,0.131008,-0.833071,-0.190448,-0.040000,0.322000,-0.525000,0.049000,-0.867000,-0.022000,-0.490000,0.437000,-0.731000,0.843000,0.092000,-1.319000,-0.016537,0.942637,-1.076119,0.000958,-0.201272,-0.027795,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.6582,-0.068941,0.345064,-0.582982,0.135165,-0.830431,-0.196065,-0.044000,0.325000,-0.530000,0.055000,-0.864000,-0.022000,-0.439000,0.412000,-0.676000,0.916000,0.233000,-1.319000,-0.093319,0.968625,-1.252125,-0.087218,-0.196480,-0.027795,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.6633,-0.071148,0.347490,-0.586642,0.139309,-0.827705,-0.201620,-0.047000,0.328000,-0.535000,0.060000,-0.864000,-0.031000,-0.412000,0.401000,-0.737000,0.742000,0.233000,-1.330000,-0.256331,1.032412,-0.993431,-0.029712,-0.196480,-0.025878,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.6684,-0.073327,0.349899,-0.590254,0.143382,-0.824932,-0.207038,-0.049000,0.328000,-0.540000,0.060000,-0.862000,-0.039000,-0.429000,0.401000,-0.677000,0.742000,0.354000,-1.163000,-0.231525,1.032412,-1.161169,-0.029712,-0.219483,-0.133223,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.6736,-0.075527,0.352346,-0.593896,0.147475,-0.822053,-0.212437,-0.049000,0.331000,-0.540000,0.067000,-0.858000,-0.039000,-0.429000,0.406000,-0.677000,0.801000,0.481000,-1.163000,-0.231525,1.103287,-1.161169,-0.042171,-0.287532,-0.133223,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.6786,-0.077696,0.354773,-0.597485,0.151493,-0.819132,-0.217690,-0.053000,0.334000,-0.545000,0.072000,-0.854000,-0.048000,-0.452000,0.417000,-0.672000,0.822000,0.536000,-1.175000,0.031894,0.934369,-1.122188,0.011501,-0.321077,-0.120763,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.6837,-0.079859,0.357208,-0.601063,0.155483,-0.816140,-0.222859,-0.056000,0.334000,-0.550000,0.072000,-0.854000,-0.056000,-0.426000,0.417000,-0.675000,0.822000,0.536000,-1.232000,-0.111037,0.934369,-1.165894,0.011501,-0.321077,-0.077634,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.6888,-0.082023,0.359658,-0.604637,0.159453,-0.813069,-0.227954,-0.056000,0.337000,-0.550000,0.078000,-0.851000,-0.065000,-0.426000,0.392000,-0.675000,0.880000,0.410000,-1.171000,-0.111037,1.001700,-1.165894,-0.003834,-0.342163,-0.091052,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.6938,-0.084181,0.362115,-0.608199,0.163393,-0.809928,-0.232960,-0.058000,0.340000,-0.555000,0.083000,-0.848000,-0.065000,-0.391000,0.422000,-0.697000,0.874000,0.339000,-1.171000,-0.243337,0.922556,-1.066669,-0.041213,-0.208940,-0.091052,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.6989,-0.086329,0.364574,-0.611739,0.167294,-0.806726,-0.237865,-0.061000,0.343000,-0.559000,0.089000,-0.848000,-0.073000,-0.421000,0.409000,-0.663000,0.807000,0.339000,-1.288000,-0.135844,0.994613,-1.276931,-0.089135,-0.208940,-0.092010,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.7039,-0.088478,0.367049,-0.615278,0.171177,-0.803444,-0.242696,-0.064000,0.343000,-0.564000,0.089000,-0.844000,-0.082000,-0.441000,0.409000,-0.688000,0.807000,0.651000,-1.138000,-0.027169,0.994613,-1.162350,-0.089135,-0.382418,-0.054631,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.7092,-0.090706,0.369631,-0.618944,0.175181,-0.799961,-0.247620,-0.064000,0.346000,-0.564000,0.095000,-0.841000,-0.082000,-0.441000,0.439000,-0.688000,0.724000,0.485000,-1.138000,-0.027169,0.839869,-1.162350,-0.043130,-0.362290,-0.054631,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.7143,-0.092851,0.372129,-0.622467,0.179012,-0.796531,-0.252274,-0.070000,0.349000,-0.574000,0.100000,-0.837000,-0.090000,-0.415000,0.412000,-0.716000,0.713000,0.538000,-1.119000,-0.224437,0.992250,-1.146994,0.006709,-0.393919,-0.161018,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.7198,-0.095175,0.374853,-0.626279,0.183139,-0.792729,-0.257224,-0.070000,0.352000,-0.574000,0.100000,-0.837000,-0.098000,-0.415000,0.434000,-0.716000,0.713000,0.538000,-1.206000,-0.224437,0.889481,-1.146994,0.006709,-0.393919,-0.138974,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.7249,-0.097347,0.377413,-0.629837,0.186970,-0.789096,-0.261758,-0.070000,0.352000,-0.574000,0.106000,-0.833000,-0.107000,-0.415000,0.434000,-0.716000,0.853000,0.586000,-1.229000,-0.224437,0.889481,-1.146994,-0.058465,-0.470594,-0.045047,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.7307,-0.099799,0.380320,-0.633845,0.191266,-0.784904,-0.266766,-0.076000,0.358000,-0.583000,0.118000,-0.829000,-0.115000,-0.438000,0.446000,-0.750000,0.864000,0.592000,-1.104000,-0.042525,0.854044,-1.112737,-0.121722,-0.389127,-0.123639,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.7358,-0.101929,0.382860,-0.637322,0.194973,-0.781184,-0.271022,-0.079000,0.358000,-0.588000,0.118000,-0.825000,-0.123000,-0.450000,0.446000,-0.668000,0.864000,0.473000,-1.140000,-0.113400,0.854044,-1.343081,-0.121722,-0.449508,-0.120763,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.7409,-0.104052,0.385406,-0.640782,0.198643,-0.777402,-0.275173,-0.079000,0.362000,-0.588000,0.123000,-0.822000,-0.123000,-0.450000,0.464000,-0.668000,0.774000,0.492000,-1.140000,-0.113400,0.813881,-1.343081,-0.069966,-0.427464,-0.120763,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.7460,-0.106196,0.387992,-0.644271,0.202325,-0.773509,-0.279273,-0.082000,0.365000,-0.593000,0.129000,-0.818000,-0.131000,-0.418000,0.458000,-0.717000,0.853000,0.688000,-1.209000,-0.205538,0.822150,-1.214325,-0.066132,-0.401586,-0.076675,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.7511,-0.108311,0.390556,-0.647705,0.205930,-0.769599,-0.283221,-0.085000,0.365000,-0.598000,0.129000,-0.818000,-0.139000,-0.431000,0.458000,-0.681000,0.853000,0.688000,-1.161000,-0.191362,0.822150,-1.333631,-0.066132,-0.401586,-0.082426,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.7561,-0.110421,0.393128,-0.651124,0.209501,-0.765628,-0.287065,-0.085000,0.368000,-0.598000,0.134000,-0.814000,-0.147000,-0.431000,0.480000,-0.681000,0.772000,0.356000,-1.173000,-0.191362,0.819787,-1.333631,-0.084343,-0.321077,-0.115013,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.7612,-0.112531,0.395714,-0.654538,0.213047,-0.761585,-0.290814,-0.088000,0.371000,-0.603000,0.140000,-0.810000,-0.147000,-0.417000,0.455000,-0.727000,0.774000,0.642000,-1.173000,-0.172462,0.906019,-1.188337,-0.126514,-0.449508,-0.115013,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.7663,-0.114637,0.398308,-0.657936,0.216557,-0.757482,-0.294455,-0.091000,0.375000,-0.608000,0.146000,-0.810000,-0.155000,-0.451000,0.488000,-0.694000,0.705000,0.642000,-1.152000,-0.106312,0.786713,-1.289925,-0.090093,-0.449508,-0.065174,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.7714,-0.116740,0.400913,-0.661324,0.220036,-0.753315,-0.297992,-0.094000,0.375000,-0.613000,0.146000,-0.806000,-0.162000,-0.410000,0.488000,-0.736000,0.705000,0.527000,-0.966000,-0.211444,0.786713,-1.112737,-0.090093,-0.383376,-0.074758,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.7765,-0.118864,0.403558,-0.664737,0.223521,-0.749038,-0.301461,-0.094000,0.378000,-0.613000,0.151000,-0.801000,-0.162000,-0.410000,0.416000,-0.736000,0.745000,0.707000,-0.966000,-0.211444,1.018237,-1.112737,-0.027795,-0.428423,-0.074758,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.7816,-0.120979,0.406205,-0.668128,0.226962,-0.744710,-0.304811,-0.097000,0.381000,-0.618000,0.157000,-0.797000,-0.171000,-0.426000,0.481000,-0.710000,0.797000,0.674000,-1.140000,-0.192544,0.835144,-1.207237,-0.048880,-0.276031,-0.118847,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.7867,-0.123060,0.408822,-0.671454,0.230317,-0.740388,-0.308001,-0.100000,0.381000,-0.623000,0.157000,-0.797000,-0.179000,-0.432000,0.481000,-0.732000,0.797000,0.674000,-1.181000,-0.121669,0.835144,-1.048950,-0.048880,-0.276031,-0.033545,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.7918,-0.125142,0.411456,-0.674777,0.233647,-0.735994,-0.311090,-0.100000,0.384000,-0.623000,0.162000,-0.793000,-0.186000,-0.432000,0.468000,-0.732000,0.860000,0.573000,-1.020000,-0.121669,0.861131,-1.048950,-0.093927,-0.298075,-0.133223,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.7969,-0.127221,0.414099,-0.678084,0.236941,-0.731544,-0.314067,-0.103000,0.388000,-0.627000,0.168000,-0.789000,-0.186000,-0.438000,0.453000,-0.657000,0.891000,0.602000,-1.020000,-0.106312,0.923737,-1.332450,-0.185937,-0.226192,-0.133223,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.8019,-0.129294,0.416748,-0.681373,0.240195,-0.727042,-0.316927,-0.106000,0.391000,-0.632000,0.173000,-0.789000,-0.193000,-0.393000,0.509000,-0.726000,0.832000,0.602000,-0.949000,-0.298856,0.844594,-1.080844,-0.101595,-0.226192,-0.190730,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.8070,-0.131356,0.419396,-0.684636,0.243401,-0.722501,-0.319664,-0.109000,0.391000,-0.637000,0.173000,-0.785000,-0.201000,-0.438000,0.509000,-0.666000,0.832000,0.437000,-1.104000,-0.187819,0.844594,-1.252125,-0.101595,-0.236735,-0.102553,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.8121,-0.133417,0.422057,-0.687888,0.246575,-0.717899,-0.322290,-0.109000,0.395000,-0.637000,0.178000,-0.780000,-0.201000,-0.438000,0.479000,-0.666000,0.843000,0.640000,-1.104000,-0.187819,0.891844,-1.252125,-0.060382,-0.342163,-0.102553,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.8172,-0.135467,0.424717,-0.691112,0.249699,-0.713262,-0.324790,-0.112000,0.398000,-0.642000,0.184000,-0.774000,-0.208000,-0.434000,0.486000,-0.743000,0.778000,0.734000,-1.064000,-0.088594,0.932006,-0.988706,-0.059423,-0.376667,0.027795,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.8223,-0.137534,0.427412,-0.694354,0.252817,-0.708524,-0.327199,-0.115000,0.398000,-0.647000,0.184000,-0.774000,-0.216000,-0.433000,0.486000,-0.671000,0.778000,0.734000,-0.912000,-0.144112,0.932006,-1.213144,-0.059423,-0.376667,-0.065174,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
