time_s,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_vel_rad_s,joint2_vel_rad_s,joint3_vel_rad_s,joint4_vel_rad_s,joint5_vel_rad_s,joint6_vel_rad_s,joint1_acc_rad_s2,joint2_acc_rad_s2,joint3_acc_rad_s2,joint4_acc_rad_s2,joint5_acc_rad_s2,joint6_acc_rad_s2
1.8994,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,2.842170943040401e-14,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.5502750598400952e-12,-6.579735681724255e-14,0.0,1.7179466531917376e-12,0.0
1.9019,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.190051287291325e-12,4.0547275681963474e-14,0.0,0.0,0.0
1.904,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.901018941427756e-12,0.0,0.0,0.0,0.0
1.907,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,-4.7369515717343475e-12,6.661338147751033e-14,0.0,-2.1316282072803304e-12,0.0
1.909,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,2.220446049250313e-16,0.0,-7.105427357601002e-15,0.0,0.0,-7.60115484766613e-12,1.4481169886413675e-14,0.0,-4.633974363652376e-13,0.0
1.9113,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.60764496385943e-14,0.0,1.4744463884350176e-12,0.0
1.9134,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9155,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9176,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9197,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.286776307738864e-14,0.0,-1.6917684184764365e-12,0.0
1.9218,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,2.220446049250313e-16,0.0,-7.105427357601002e-15,0.0,0.0,-3.1546294822330397e-12,5.409724593965336e-14,0.0,-3.3084266111854274e-12,0.0
1.924,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,-1.4210854715202004e-14,2.220446049250313e-16,0.0,-1.4210854715202004e-14,0.0,0.0,-5.85044278534934e-12,-1.262177448353619e-29,0.0,4.2448007590838857e-13,0.0
1.9268,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,-2.842170943040401e-14,2.220446049250313e-16,0.0,0.0,0.0,0.0,5.5586676607086475e-12,0.0,0.0,2.1751308237552377e-12,0.0
1.9289,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,1.2744655419189222e-11,-8.635067969306986e-14,0.0,0.0,0.0
1.9313,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,2.842170943040401e-14,-2.220446049250313e-16,0.0,0.0,0.0,0.0,-1.69176841847628e-12,-2.995839907718899e-14,0.0,0.0,0.0
1.9334,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0746679318105215e-12,9.1943935786754e-15,0.0,-55.496828752642905,0.0
1.9357,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,-2.220446049250313e-16,0.0,-0.2674418604651123,0.0,0.0,0.0,-4.490285236097797e-14,0.0,-51.049347702779315,0.0
1.9377,0.0,0.701,-0.007,0.0,0.253,0.0,0.0,0.0,-2.220446049250313e-16,0.0,-0.2560975609756042,0.0,0.0,0.0,0.0,0.0,104.81146267478925,0.0
1.9398,0.0,0.701,-0.007,0.0,0.253,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.18260869565217774,0.0,0.0,0.0,4.0547275681963474e-14,0.0,113.53681589745872,0.0
1.9423,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.18260869565217774,0.0,0.0,-7.355514862940971e-12,1.5547719541541614e-13,0.0,-47.25897920605182,0.0
1.9444,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,-2.842170943040401e-14,4.440892098500626e-16,0.0,-7.105427357601002e-15,0.0,0.0,5.694070448654261e-12,-8.896985076022283e-14,0.0,-44.48938321536928,0.0
1.9466,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,2.842170943040401e-14,-4.440892098500626e-16,0.0,1.4210854715202004e-14,0.0,0.0,5.694070448654261e-12,-8.896985076022283e-14,0.0,1.2697204832108517e-12,0.0
1.9487,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0746679318105215e-12,1.105416864345394e-13,0.0,-3.5373339659052607e-12,0.0
1.951,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9531,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9552,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.60764496385943e-14,0.0,2.948892776870035e-12,0.0
1.9575,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,-2.220446049250313e-16,0.0,1.4210854715202004e-14,0.0,0.0,0.0,-4.490285236097797e-14,0.0,2.87378255110259e-12,0.0
1.9595,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,-2.220446049250313e-16,0.0,1.4210854715202004e-14,0.0,0.0,5.382899513334242e-12,-6.310887241768095e-30,0.0,-2.6914497566671206e-12,0.0
1.9619,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,2.842170943040401e-14,-2.220446049250313e-16,0.0,0.0,0.0,0.0,-8.909980337309031e-12,1.1278456123176174e-13,0.0,-2.7632217501782354e-12,0.0
1.964,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,-2.842170943040401e-14,2.220446049250313e-16,0.0,0.0,0.0,0.0,-8.731707966330683e-12,6.821646848695846e-14,0.0,0.0,0.0
1.9671,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,2.842170943040401e-14,-2.220446049250313e-16,0.0,0.0,0.0,0.0,-6.632739705198643e-13,5.18182789468644e-15,0.0,0.0,0.0
1.9692,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.767073673905746e-12,1.0573552615477728e-13,0.0,0.0,0.0
1.9713,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,-5.286776307738277e-15,0.0,1.819682615970982e-12,0.0
1.9733,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,-5.815453938512691e-14,0.0,3.229739708000126e-13,0.0
1.9755,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.046468293750758e-14,0.0,0.0,0.0
1.9777,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,-2.220446049250313e-16,0.0,7.105427357601002e-15,0.0,0.0,0.0,4.806160279762118e-15,0.0,-1.5379712895238778e-13,0.0
1.9798,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0573552615477728e-13,0.0,-3.383536836952873e-12,0.0
1.9819,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,2.220446049250313e-16,0.0,-7.105427357601002e-15,0.0,0.0,9.463888446699119e-12,-4.448492538012913e-14,0.0,1.4235176121641322e-12,0.0
1.9841,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,4.263256414560601e-14,-2.220446049250313e-16,0.0,7.105427357601002e-15,0.0,0.0,5.167583532801446e-12,-8.51429778791841e-14,0.0,2.724575292133891e-12,0.0
1.9871,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.851528412141635e-12,3.0476710479904345e-14,0.0,1.015061051085962e-12,0.0
1.9892,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0,4.350261647511017e-12,-6.797283824235965e-14,0.0,3.0210150329936597e-12,0.0
1.992,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,2.842170943040401e-14,-4.440892098500626e-16,0.0,1.4210854715202004e-14,0.0,0.0,-4.060244204343104e-12,-1.3216940769388904e-15,0.0,-1.0150610510857756e-12,0.0
1.994,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,-2.220446049250313e-16,0.0,7.105427357601002e-15,0.0,0.0,-7.278730463883928e-12,1.0844338719044809e-13,0.0,-3.470188390094339e-12,0.0
