t_s,q_ref_target_rad,omega_ref_target_rad_s,q_target_rad,qd_target_rad_s,tau_ff_target_nm,tau_pd_target_nm,tau_total_target_model_nm,tau_total_target_actual_nm
1.650274,0.159000,0.100000,0.133000,0.115000,2.994110,0.800386,3.794496,1.897248
1.655436,0.159500,0.100000,0.134000,0.082000,2.992455,0.836840,3.829294,1.914647
1.660917,0.160000,0.100000,0.134000,0.037000,2.992455,0.924010,3.916465,1.958233
1.665871,0.160500,0.100000,0.134000,0.037000,2.992455,0.939860,3.932314,1.966157
1.670998,0.161000,0.100000,0.134000,0.020000,2.992455,0.982653,3.975107,1.987554
1.676078,0.161500,0.100000,0.135000,0.032000,2.990797,0.947784,3.938581,1.969290
1.681514,0.162000,0.100000,0.135000,0.032000,2.990797,0.963634,3.954430,1.977215
1.686503,0.162500,0.100000,0.135000,0.000000,2.990797,1.030200,4.020997,2.010499
1.691878,0.163000,0.100000,0.135000,0.000000,2.990797,1.046050,4.036846,2.018423
1.697818,0.163500,0.100000,0.134000,-0.020000,2.992455,1.125296,4.117750,2.058875
1.703077,0.164000,0.100000,0.134000,-0.020000,2.992455,1.141145,4.133600,2.066800
1.708250,0.164500,0.100000,0.134000,-0.007000,2.992455,1.136390,4.128845,2.064422
1.713971,0.165000,0.100000,0.134000,-0.025000,2.992455,1.180768,4.173223,2.086611
1.719404,0.165500,0.100000,0.134000,0.000000,2.992455,1.156994,4.149449,2.074724
1.724812,0.166000,0.100000,0.134000,0.000000,2.992455,1.172843,4.165298,2.082649
1.729875,0.166500,0.100000,0.134000,0.036000,2.992455,1.131635,4.124090,2.062045
1.735368,0.167000,0.100000,0.134000,0.036000,2.992455,1.147485,4.139939,2.069970
1.740646,0.167500,0.100000,0.134000,0.000000,2.992455,1.220391,4.212846,2.106423
1.745996,0.168000,0.100000,0.134000,0.002000,2.992455,1.233071,4.225525,2.112763
1.751292,0.168500,0.100000,0.134000,0.002000,2.992455,1.248920,4.241374,2.120687
1.756288,0.169000,0.100000,0.134000,0.000000,2.992455,1.267939,4.260394,2.130197
1.761354,0.169500,0.100000,0.134000,0.000000,2.992455,1.283788,4.276243,2.138121
1.766935,0.170000,0.100000,0.134000,0.000000,2.992455,1.299637,4.292092,2.146046
1.771920,0.170500,0.100000,0.134000,0.000000,2.992455,1.315487,4.307941,2.153971
1.777859,0.171000,0.100000,0.134000,0.000000,2.992455,1.331336,4.323791,2.161895
1.783277,0.171500,0.100000,0.134000,0.000000,2.992455,1.347185,4.339640,2.169820
1.788496,0.172000,0.100000,0.134000,0.000000,2.992455,1.363034,4.355489,2.177744
1.793672,0.172500,0.100000,0.134000,0.000000,2.992455,1.378884,4.371338,2.185669
1.800043,0.173000,0.100000,0.134000,0.000000,2.992455,1.394733,4.387187,2.193594
1.805680,0.173500,0.100000,0.134000,0.000000,2.992455,1.410582,4.403037,2.201518
1.810300,0.174000,0.100000,0.134000,0.000000,2.992455,1.426431,4.418886,2.209443
1.815775,0.174500,0.100000,0.134000,0.000000,2.992455,1.442280,4.434735,2.217368
1.820698,0.175000,0.100000,0.134000,0.000000,2.992455,1.458130,4.450584,2.225292
1.825778,0.175500,0.100000,0.134000,0.000000,2.992455,1.473979,4.466434,2.233217
1.831166,0.176000,0.100000,0.134000,0.000000,2.992455,1.489828,4.482283,2.241141
1.836079,0.176500,0.100000,0.134000,0.000000,2.992455,1.505677,4.498132,2.249066
1.841217,0.177000,0.100000,0.134000,0.000000,2.992455,1.521527,4.513981,2.256991
1.847386,0.177500,0.100000,0.134000,0.000000,2.992455,1.537376,4.529831,2.264915
1.851694,0.178000,0.100000,0.134000,0.000000,2.992455,1.553225,4.545680,2.272840
1.857968,0.178500,0.100000,0.134000,0.000000,2.992455,1.569074,4.561529,2.280765
1.863166,0.179000,0.100000,0.134000,0.000000,2.992455,1.584924,4.577378,2.288689
1.870715,0.179500,0.100000,0.134000,0.000000,2.992455,1.600773,4.593228,2.296614
1.875515,0.180000,0.100000,0.134000,0.000000,2.992455,1.616622,4.609077,2.304538
1.881047,0.180500,0.100000,0.134000,0.000000,2.992455,1.632471,4.624926,2.312463
1.885936,0.181000,0.100000,0.134000,0.000000,2.992455,1.648321,4.640775,2.320388
1.891027,0.181500,0.100000,0.134000,0.000000,2.992455,1.664170,4.656624,2.328312
1.896108,0.182000,0.100000,0.134000,0.000000,2.992455,1.680019,4.672474,2.336237
1.902280,0.182500,0.100000,0.134000,0.000000,2.992455,1.695868,4.688323,2.344161
1.908524,0.183000,0.100000,0.134000,0.000000,2.992455,1.711717,4.704172,2.352086
1.915351,0.183500,0.100000,0.134000,0.000000,2.992455,1.727567,4.720021,2.360011
1.921220,0.184000,0.100000,0.134000,0.000000,2.992455,1.743416,4.735871,2.367935
1.925969,0.184500,0.100000,0.134000,0.000000,2.992455,1.759265,4.751720,2.375860
1.931281,0.185000,0.100000,0.134000,0.028000,2.992455,1.730737,4.723191,2.361596
1.936448,0.185500,0.100000,0.134000,0.000000,2.992455,1.790964,4.783418,2.391709
1.941542,0.186000,0.100000,0.135000,0.002000,2.990797,1.771945,4.762741,2.381371
1.946781,0.186500,0.100000,0.135000,0.002000,2.990797,1.787794,4.778590,2.389295
1.952848,0.187000,0.100000,0.135000,0.002000,2.990797,1.803643,4.794440,2.397220
1.957989,0.187500,0.100000,0.135000,0.002000,2.990797,1.819492,4.810289,2.405144
1.963109,0.188000,0.100000,0.135000,0.004000,2.990797,1.832172,4.822968,2.411484
1.970099,0.188500,0.100000,0.135000,0.014000,2.990797,1.832172,4.822968,2.411484
1.975308,0.189000,0.100000,0.135000,0.063000,2.990797,1.770360,4.761156,2.380578
1.980460,0.189500,0.100000,0.135000,0.063000,2.990797,1.786209,4.777006,2.388503
1.985553,0.190000,0.100000,0.136000,0.112000,2.989136,1.692698,4.681834,2.340917
1.990423,0.190500,0.100000,0.136000,0.095000,2.989136,1.735491,4.724627,2.362313
1.995703,0.191000,0.100000,0.137000,0.147000,2.987472,1.637226,4.624698,2.312349
2.000581,0.191500,0.100000,0.137000,0.147000,2.987472,1.653075,4.640547,2.320273
2.005831,0.192000,0.100000,0.138000,0.163000,2.985805,1.611867,4.597672,2.298836
2.011756,0.192500,0.100000,0.140000,0.224000,2.982462,1.467639,4.450101,2.225050
2.016406,0.193000,0.100000,0.140000,0.224000,2.982462,1.483488,4.465950,2.232975
2.021690,0.193500,0.100000,0.141000,0.190000,2.980786,1.521527,4.502312,2.251156
2.030460,0.194000,0.100000,0.145000,0.284000,2.974052,1.261599,4.235651,2.117826
2.035304,0.194500,0.100000,0.145000,0.284000,2.974052,1.277448,4.251501,2.125750
2.040734,0.195000,0.100000,0.147000,0.262000,2.970668,1.264769,4.235437,2.117718
2.045450,0.195500,0.100000,0.149000,0.275000,2.967271,1.196617,4.163888,2.081944
2.050502,0.196000,0.100000,0.149000,0.275000,2.967271,1.212467,4.179738,2.089869
2.055793,0.196500,0.100000,0.151000,0.314000,2.963863,1.103107,4.066969,2.033485
2.060649,0.197000,0.100000,0.153000,0.274000,2.960425,1.118986,4.079410,2.039705
2.065734,0.197500,0.100000,0.155000,0.295000,2.956992,1.038152,3.995145,1.997572
2.070944,0.198000,0.100000,0.155000,0.295000,2.956992,1.054002,4.010994,2.005497
2.076389,0.198500,0.100000,0.157000,0.304000,2.953548,0.992188,3.945736,1.972868
2.081434,0.199000,0.100000,0.159000,0.263000,2.950092,1.009623,3.959715,1.979857
2.086457,0.199500,0.100000,0.159000,0.263000,2.950092,1.025473,3.975564,1.987782
2.094663,0.200000,0.100000,0.163000,0.312000,2.943144,0.836862,3.780005,1.890003
2.099768,0.200500,0.100000,0.165000,0.256000,2.939652,0.878071,3.817723,1.908862
2.105595,0.201000,0.100000,0.165000,0.256000,2.939652,0.893921,3.833573,1.916786
2.111258,0.201500,0.100000,0.167000,0.243000,2.936149,0.866976,3.803125,1.901562
2.116844,0.202000,0.100000,0.168000,0.271000,2.934393,0.806747,3.741140,1.870570
2.122221,0.202500,0.100000,0.168000,0.271000,2.934393,0.822597,3.756990,1.878495
2.126638,0.203000,0.100000,0.170000,0.237000,2.930872,0.828937,3.759809,1.879904
2.131775,0.203500,0.100000,0.172000,0.221000,2.927339,0.806747,3.734087,1.867043
2.137923,0.204000,0.100000,0.173000,0.188000,2.925568,0.843202,3.768770,1.884385
2.143265,0.204500,0.100000,0.173000,0.188000,2.925568,0.859051,3.784620,1.892310
2.148872,0.205000,0.100000,0.175000,0.191000,2.922018,0.806747,3.728766,1.864383
2.154927,0.205500,0.100000,0.176000,0.167000,2.920239,0.828937,3.749176,1.874588
