t_s,phase,q_ref_target_rad,omega_ref_target_rad_s,q_target_rad,tau_ff_target_nm,tau_total_target_est_nm,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,tau_ff_1_nm,tau_ff_2_nm,tau_ff_3_nm,tau_ff_4_nm,tau_ff_5_nm,tau_ff_6_nm
1.360110,const_vel,0.297000,0.100000,0.410000,7.550597,6.985597,0.012000,0.410000,-2.200000,-0.127000,0.907000,-1.843000,0.000000,7.550597,1.049016,0.043054,-0.513223,-0.023490
1.370253,const_vel,0.298000,0.100000,0.421000,7.575663,6.960663,0.012000,0.421000,-2.222000,-0.133000,0.883000,-1.843000,0.000000,7.575663,1.116658,0.045292,-0.486385,-0.022346
1.381267,const_vel,0.299000,0.100000,0.442000,7.609124,6.894124,0.012000,0.442000,-2.264000,-0.146000,0.854000,-1.843000,-0.000000,7.609124,1.233567,0.050316,-0.447219,-0.020701
1.390166,const_vel,0.300000,0.100000,0.452000,7.657328,6.897328,0.012000,0.452000,-2.282000,-0.152000,0.789000,-1.843000,0.000000,7.657328,1.322499,0.050710,-0.387695,-0.018116
1.402500,const_vel,0.301000,0.100000,0.471000,7.686923,6.836923,0.012000,0.471000,-2.311000,-0.162000,0.714000,-1.843000,-0.000000,7.686923,1.431220,0.051446,-0.315995,-0.015012
1.410257,const_vel,0.302000,0.100000,0.479000,7.699704,6.814704,0.012000,0.479000,-2.321000,-0.168000,0.671000,-1.843000,-0.000000,7.699704,1.477993,0.051139,-0.277132,-0.013325
1.421194,const_vel,0.303000,0.100000,0.486000,7.710805,6.795805,0.012000,0.486000,-2.328000,-0.175000,0.625000,-1.843000,-0.000000,7.710805,1.519165,0.050406,-0.236881,-0.011577
1.430350,const_vel,0.304000,0.100000,0.496000,7.735969,6.775969,0.012000,0.496000,-2.333000,-0.184000,0.524000,-1.843000,-0.000000,7.735969,1.587813,0.046358,-0.151131,-0.007817
1.440188,const_vel,0.305000,0.100000,0.499000,7.744209,6.774209,0.013000,0.499000,-2.330000,-0.189000,0.471000,-1.843000,-0.000000,7.744209,1.609218,0.043586,-0.108603,-0.005946
1.450230,const_vel,0.306000,0.100000,0.502000,7.711771,6.731771,0.013000,0.502000,-2.317000,-0.200000,0.414000,-1.843000,0.000000,7.711771,1.590000,0.039977,-0.071529,-0.004315
1.460196,const_vel,0.307000,0.100000,0.502000,7.773639,6.798639,0.013000,0.502000,-2.306000,-0.205000,0.291000,-1.843000,-0.000000,7.773639,1.651868,0.032405,0.031123,0.000231
1.470226,const_vel,0.308000,0.100000,0.499000,7.790385,6.835385,0.015000,0.499000,-2.291000,-0.209000,0.227000,-1.843000,-0.000000,7.790385,1.655394,0.027926,0.078758,0.002352
1.480144,const_vel,0.309000,0.100000,0.496000,7.765494,6.830494,0.016000,0.496000,-2.253000,-0.217000,0.091000,-1.843000,-0.000000,7.765494,1.617338,0.018046,0.170842,0.006485
1.490176,const_vel,0.310000,0.100000,0.492000,7.767324,6.857324,0.020000,0.492000,-2.232000,-0.220000,0.020000,-1.843000,-0.000000,7.767324,1.601700,0.013384,0.219510,0.008674
1.500150,const_vel,0.311000,0.100000,0.483000,7.771757,6.911757,0.022000,0.483000,-2.188000,-0.222000,-0.128000,-1.843000,-0.000000,7.771757,1.567192,0.005023,0.319394,0.013185
1.512540,const_vel,0.312000,0.100000,0.474000,7.772960,6.962960,0.024000,0.474000,-2.145000,-0.222000,-0.274000,-1.843000,-0.000000,7.772960,1.529957,-0.001122,0.414483,0.017492
1.520263,const_vel,0.313000,0.100000,0.471000,7.697744,6.907744,0.025000,0.471000,-2.123000,-0.222000,-0.274000,-1.843000,-0.000000,7.697744,1.442041,-0.001009,0.399243,0.016860
1.531179,const_vel,0.314000,0.100000,0.469000,7.735765,6.960765,0.026000,0.469000,-2.102000,-0.222000,-0.425000,-1.843000,-0.000000,7.735765,1.471625,-0.005154,0.505211,0.021622
1.542525,const_vel,0.315000,0.100000,0.465000,7.690081,6.940081,0.026000,0.465000,-2.060000,-0.220000,-0.581000,-1.843000,-0.000000,7.690081,1.409145,-0.006793,0.592984,0.025630
1.550156,const_vel,0.316000,0.100000,0.463000,7.667732,6.932732,0.026000,0.463000,-2.039000,-0.219000,-0.665000,-1.843000,0.000000,7.667732,1.378436,-0.006839,0.637784,0.027678
1.560327,const_vel,0.317000,0.100000,0.461000,7.647022,6.927022,0.026000,0.461000,-2.019000,-0.218000,-0.749000,-1.843000,-0.000000,7.647022,1.349390,-0.006403,0.680447,0.029630
1.571164,const_vel,0.318000,0.100000,0.458000,7.579767,6.879767,0.026000,0.458000,-1.977000,-0.216000,-0.919000,-1.843000,0.000000,7.579767,1.269679,-0.003791,0.756077,0.033115
1.582991,const_vel,0.319000,0.100000,0.457000,7.483822,6.793822,0.026000,0.457000,-1.935000,-0.215000,-1.093000,-1.843000,0.000000,7.483822,1.169595,0.000695,0.819368,0.036062
1.592054,const_vel,0.320000,0.100000,0.457000,7.430971,6.745971,0.026000,0.457000,-1.915000,-0.214000,-1.181000,-1.843000,0.000000,7.430971,1.116744,0.003341,0.846082,0.037318
1.600213,const_vel,0.321000,0.100000,0.457000,7.374724,6.694724,0.026000,0.457000,-1.895000,-0.214000,-1.271000,-1.843000,-0.000000,7.374724,1.060497,0.006213,0.869422,0.038426
1.611249,const_vel,0.322000,0.100000,0.454000,7.250020,6.590020,0.025000,0.454000,-1.854000,-0.195000,-1.347000,-1.848000,0.000000,7.250020,0.923413,0.010283,0.880372,0.038946
1.622321,const_vel,0.323000,0.100000,0.439000,7.211475,6.631475,0.026000,0.439000,-1.820000,-0.229000,-1.298000,-1.864000,-0.000000,7.211475,0.823825,0.015487,0.860641,0.037958
1.630171,const_vel,0.324000,0.100000,0.439000,7.194780,6.619780,0.024000,0.439000,-1.820000,-0.229000,-1.249000,-1.867000,0.000000,7.194780,0.807130,0.015196,0.843741,0.037161
1.640253,const_vel,0.325000,0.100000,0.422000,7.184355,6.699355,0.021000,0.422000,-1.792000,-0.240000,-1.177000,-1.874000,0.000000,7.184355,0.729259,0.017303,0.810750,0.035647
1.650196,const_vel,0.326000,0.100000,0.417000,7.140862,6.685862,0.019000,0.417000,-1.776000,-0.240000,-1.144000,-1.883000,-0.000000,7.140862,0.666284,0.018640,0.791125,0.034707
1.661746,const_vel,0.327000,0.100000,0.415000,7.009577,6.569577,0.020000,0.415000,-1.746000,-0.251000,-1.117000,-1.883000,-0.000000,7.009577,0.527251,0.023797,0.764525,0.033625
1.672712,const_vel,0.328000,0.100000,0.415000,6.880999,6.445999,0.019000,0.415000,-1.724000,-0.252000,-1.061000,-1.883000,0.000000,6.880999,0.398673,0.026328,0.722619,0.031832
1.680324,const_vel,0.329000,0.100000,0.415000,6.835872,6.405872,0.019000,0.415000,-1.714000,-0.252000,-1.061000,-1.883000,-0.000000,6.835872,0.353546,0.027820,0.716992,0.031613
1.690602,const_vel,0.330000,0.100000,0.416000,6.783511,6.353511,0.019000,0.416000,-1.706000,-0.254000,-1.048000,-1.881000,0.000000,6.783511,0.305055,0.029180,0.704238,0.031097
1.702569,const_vel,0.331000,0.100000,0.426000,6.625171,6.150171,0.019000,0.426000,-1.690000,-0.255000,-1.046000,-1.875000,0.000000,6.625171,0.185778,0.033140,0.687530,0.030488
1.710179,const_vel,0.332000,0.100000,0.433000,6.530937,6.025937,0.019000,0.433000,-1.682000,-0.257000,-1.049000,-1.875000,-0.000000,6.530937,0.119271,0.035809,0.680346,0.030221
1.720187,const_vel,0.333000,0.100000,0.440000,6.442210,5.907210,0.019000,0.440000,-1.675000,-0.258000,-1.054000,-1.870000,0.000000,6.442210,0.058585,0.038217,0.674766,0.030056
1.730220,const_vel,0.334000,0.100000,0.454000,6.275341,5.675341,0.020000,0.454000,-1.664000,-0.260000,-1.060000,-1.870000,0.000000,6.275341,-0.051266,0.042581,0.663058,0.029617
1.741054,const_vel,0.335000,0.100000,0.462000,6.194037,5.559037,0.021000,0.462000,-1.659000,-0.260000,-1.077000,-1.869000,0.000000,6.194037,-0.099430,0.045080,0.665647,0.029779
1.752416,const_vel,0.336000,0.100000,0.478000,6.028708,5.318708,0.021000,0.478000,-1.651000,-0.258000,-1.093000,-1.870000,0.000000,6.028708,-0.197274,0.048777,0.660667,0.029615
1.763313,const_vel,0.337000,0.100000,0.493000,5.864667,5.084667,0.021000,0.493000,-1.643000,-0.256000,-1.099000,-1.870000,-0.000000,5.864667,-0.296600,0.051935,0.649788,0.029192
1.770214,const_vel,0.338000,0.100000,0.493000,5.868515,5.093515,0.021000,0.493000,-1.643000,-0.256000,-1.105000,-1.870000,0.000000,5.868515,-0.292751,0.052137,0.653658,0.029364
1.780163,const_vel,0.339000,0.100000,0.505000,5.718518,4.888518,0.021000,0.505000,-1.633000,-0.255000,-1.107000,-1.870000,0.000000,5.718518,-0.389977,0.055221,0.640707,0.028848
1.790113,const_vel,0.340000,0.100000,0.510000,5.650167,4.800167,0.021000,0.510000,-1.628000,-0.255000,-1.105000,-1.870000,0.000000,5.650167,-0.436080,0.056633,0.632824,0.028527
1.801753,const_vel,0.341000,0.100000,0.516000,5.549002,4.674002,0.021000,0.516000,-1.618000,-0.255000,-1.101000,-1.870000,-0.000000,5.549002,-0.510347,0.058840,0.619485,0.027981
1.812746,const_vel,0.342000,0.100000,0.518000,5.462463,4.582463,0.021000,0.518000,-1.607000,-0.256000,-1.073000,-1.870000,0.000000,5.462463,-0.587871,0.059914,0.591381,0.026776
1.820076,const_vel,0.343000,0.100000,0.518000,5.435580,4.560580,0.021000,0.518000,-1.601000,-0.256000,-1.073000,-1.870000,-0.000000,5.435580,-0.614754,0.060776,0.587191,0.026607
1.830163,const_vel,0.344000,0.100000,0.518000,5.389837,4.519837,0.021000,0.518000,-1.596000,-0.255000,-1.040000,-1.870000,-0.000000,5.389837,-0.660497,0.059722,0.560045,0.025414
1.840266,const_vel,0.345000,0.100000,0.518000,5.346821,4.481821,0.021000,0.518000,-1.590000,-0.255000,-1.018000,-1.870000,-0.000000,5.346821,-0.703513,0.059523,0.539570,0.024524
1.850721,const_vel,0.346000,0.100000,0.516000,5.264432,4.414432,0.021000,0.516000,-1.577000,-0.258000,-0.963000,-1.870000,-0.000000,5.264432,-0.794917,0.059123,0.489838,0.022368
1.860211,const_vel,0.347000,0.100000,0.514000,5.234886,4.399886,0.021000,0.514000,-1.572000,-0.259000,-0.931000,-1.870000,-0.000000,5.234886,-0.833453,0.058039,0.462563,0.021176
1.870264,const_vel,0.348000,0.100000,0.506000,5.237331,4.447331,0.021000,0.506000,-1.563000,-0.261000,-0.895000,-1.870000,0.000000,5.237331,-0.866727,0.056644,0.433169,0.019889
1.880306,const_vel,0.349000,0.100000,0.501000,5.203894,4.443894,0.021000,0.501000,-1.559000,-0.261000,-0.821000,-1.870000,-0.000000,5.203894,-0.922290,0.051842,0.373227,0.017240
1.890182,const_vel,0.350000,0.100000,0.493000,5.216977,4.501977,0.020000,0.493000,-1.553000,-0.257000,-0.783000,-1.870000,0.000000,5.216977,-0.944290,0.048002,0.342625,0.015864
1.900687,const_vel,0.351000,0.100000,0.489000,5.181298,4.491298,0.020000,0.489000,-1.552000,-0.255000,-0.704000,-1.870000,0.000000,5.181298,-0.997362,0.041704,0.277023,0.012954
1.910585,const_vel,0.352000,0.100000,0.487000,5.159310,4.484310,0.017000,0.487000,-1.551000,-0.253000,-0.663000,-1.870000,0.000000,5.159310,-1.028009,0.038171,0.241755,0.011388
1.921754,const_vel,0.353000,0.100000,0.488000,5.076441,4.401441,0.012000,0.488000,-1.551000,-0.255000,-0.579000,-1.869000,0.000000,5.076441,-1.106552,0.032296,0.166058,0.008068
1.932439,const_vel,0.354000,0.100000,0.487000,5.031348,4.366348,0.009000,0.487000,-1.555000,-0.266000,-0.498000,-1.867000,0.000000,5.031348,-1.155972,0.027434,0.097985,0.005109
1.940305,const_vel,0.355000,0.100000,0.484000,5.071836,4.426836,0.006000,0.484000,-1.558000,-0.273000,-0.498000,-1.866000,0.000000,5.071836,-1.128426,0.028296,0.103881,0.005382
1.952386,const_vel,0.356000,0.100000,0.478000,5.069846,4.459846,0.000000,0.478000,-1.569000,-0.286000,-0.378000,-1.866000,0.000000,5.069846,-1.156136,0.018673,0.010637,0.001288
1.960160,const_vel,0.357000,0.100000,0.477000,5.111427,4.511427,-0.002000,0.477000,-1.576000,-0.293000,-0.378000,-1.866000,-0.000000,5.111427,-1.118820,0.019229,0.018381,0.001633
1.970282,const_vel,0.358000,0.100000,0.477000,5.069004,4.474004,-0.004000,0.477000,-1.583000,-0.299000,-0.293000,-1.866000,0.000000,5.069004,-1.161243,0.011684,-0.052587,-0.001482
1.981638,const_vel,0.359000,0.100000,0.479000,5.085970,4.485970,-0.007000,0.479000,-1.599000,-0.306000,-0.247000,-1.866000,-0.000000,5.085970,-1.135740,0.007608,-0.081578,-0.002773
1.990207,const_vel,0.360000,0.100000,0.480000,5.046734,4.446734,-0.007000,0.480000,-1.609000,-0.315000,-0.158000,-1.866000,0.000000,5.046734,-1.170700,-0.000429,-0.153606,-0.005928
2.000237,const_vel,0.361000,0.100000,0.480000,5.061001,4.466001,-0.008000,0.480000,-1.620000,-0.318000,-0.114000,-1.866000,0.000000,5.061001,-1.156432,-0.004469,-0.183433,-0.007263
2.010587,const_vel,0.362000,0.100000,0.483000,5.110313,4.505313,-0.008000,0.483000,-1.644000,-0.323000,-0.070000,-1.866000,0.000000,5.110313,-1.094252,-0.008059,-0.204427,-0.008240
2.020395,const_vel,0.363000,0.100000,0.485000,5.075138,4.465138,-0.008000,0.485000,-1.657000,-0.324000,0.024000,-1.866000,0.000000,5.075138,-1.120816,-0.016201,-0.278117,-0.011505
2.031044,const_vel,0.364000,0.100000,0.491000,5.110040,4.475040,-0.008000,0.491000,-1.684000,-0.323000,0.071000,-1.866000,0.000000,5.110040,-1.059935,-0.019073,-0.301764,-0.012620
2.040326,const_vel,0.365000,0.100000,0.494000,5.071842,4.426842,-0.008000,0.494000,-1.698000,-0.323000,0.167000,-1.866000,-0.000000,5.071842,-1.085061,-0.026061,-0.374653,-0.015849
2.052676,const_vel,0.366000,0.100000,0.499000,5.094083,4.429083,-0.004000,0.499000,-1.728000,-0.321000,0.262000,-1.866000,-0.000000,5.094083,-1.040908,-0.030526,-0.433581,-0.018522
2.060875,const_vel,0.367000,0.100000,0.501000,5.114314,4.444314,-0.004000,0.501000,-1.744000,-0.321000,0.311000,-1.866000,0.000000,5.114314,-1.011870,-0.032143,-0.462260,-0.019826
2.070238,const_vel,0.368000,0.100000,0.502000,5.142557,4.472557,0.001000,0.502000,-1.760000,-0.319000,0.362000,-1.866000,0.000000,5.142557,-0.979214,-0.033186,-0.491312,-0.021154
2.082408,const_vel,0.369000,0.100000,0.508000,5.169979,4.474979,0.011000,0.508000,-1.793000,-0.319000,0.464000,-1.866000,0.000000,5.169979,-0.925186,-0.034614,-0.549251,-0.023779
2.090206,const_vel,0.370000,0.100000,0.511000,5.185985,4.480985,0.017000,0.511000,-1.810000,-0.320000,0.517000,-1.866000,0.000000,5.185985,-0.895795,-0.034769,-0.578107,-0.025085
2.100607,const_vel,0.371000,0.100000,0.516000,5.268997,4.543997,0.024000,0.516000,-1.845000,-0.322000,0.569000,-1.866000,0.000000,5.268997,-0.790352,-0.031303,-0.594902,-0.025925
2.111462,const_vel,0.372000,0.100000,0.518000,5.262170,4.532170,0.038000,0.518000,-1.863000,-0.324000,0.684000,-1.866000,0.000000,5.262170,-0.788164,-0.032009,-0.661830,-0.028891
2.120144,const_vel,0.373000,0.100000,0.520000,5.298695,4.563695,0.046000,0.520000,-1.882000,-0.326000,0.740000,-1.866000,0.000000,5.298695,-0.742600,-0.029762,-0.686828,-0.030037
2.130702,const_vel,0.374000,0.100000,0.523000,5.386476,4.641476,0.053000,0.523000,-1.921000,-0.327000,0.854000,-1.866000,0.000000,5.386476,-0.641215,-0.023060,-0.733671,-0.032203
2.140205,const_vel,0.375000,0.100000,0.524000,5.433193,4.688193,0.067000,0.524000,-1.940000,-0.326000,0.912000,-1.866000,0.000000,5.433193,-0.589952,-0.018920,-0.755887,-0.033234
2.150183,const_vel,0.376000,0.100000,0.525000,5.574600,4.829600,0.073000,0.525000,-1.980000,-0.326000,0.970000,-1.866000,-0.000000,5.574600,-0.443992,-0.008301,-0.766902,-0.033859
2.160221,const_vel,0.377000,0.100000,0.525000,5.607432,4.867432,0.085000,0.525000,-1.999000,-0.325000,1.084000,-1.866000,0.000000,5.607432,-0.411161,-0.002948,-0.812142,-0.035881
2.170331,const_vel,0.378000,0.100000,0.529000,5.714081,4.959081,0.091000,0.529000,-2.037000,-0.323000,1.140000,-1.866000,0.000000,5.714081,-0.286240,0.007644,-0.822173,-0.036441
2.182554,const_vel,0.379000,0.100000,0.532000,5.785112,5.020112,0.101000,0.532000,-2.073000,-0.323000,1.304000,-1.867000,-0.000000,5.785112,-0.201443,0.018939,-0.869487,-0.038578
2.190426,const_vel,0.380000,0.100000,0.532000,5.785112,5.025112,0.106000,0.532000,-2.073000,-0.323000,1.304000,-1.867000,-0.000000,5.785112,-0.201443,0.018939,-0.869487,-0.038578
2.200636,const_vel,0.381000,0.100000,0.531000,5.921920,5.171920,0.110000,0.531000,-2.105000,-0.328000,1.331000,-1.866000,-0.000000,5.921920,-0.069230,0.030364,-0.868016,-0.038656
2.210770,const_vel,0.382000,0.100000,0.525000,5.996386,5.281386,0.116000,0.525000,-2.110000,-0.318000,1.317000,-1.856000,0.000000,5.996386,-0.022206,0.033117,-0.860293,-0.038450
2.220083,const_vel,0.383000,0.100000,0.516000,6.115373,5.450373,0.119000,0.516000,-2.117000,-0.329000,1.295000,-1.852000,-0.000000,6.115373,0.056025,0.039182,-0.847618,-0.038012
2.231690,const_vel,0.384000,0.100000,0.513000,6.183545,5.538545,0.130000,0.513000,-2.124000,-0.337000,1.268000,-1.848000,0.000000,6.183545,0.110720,0.043031,-0.834109,-0.037510
2.242415,const_vel,0.385000,0.100000,0.509000,6.291312,5.671312,0.138000,0.509000,-2.136000,-0.338000,1.215000,-1.847000,0.000000,6.291312,0.200603,0.047747,-0.805695,-0.036350
2.250281,const_vel,0.386000,0.100000,0.504000,6.366888,5.776888,0.138000,0.504000,-2.141000,-0.343000,1.195000,-1.847000,0.000000,6.366888,0.253962,0.051309,-0.792277,-0.035813
2.260725,const_vel,0.387000,0.100000,0.500000,6.437541,5.872541,0.145000,0.500000,-2.147000,-0.348000,1.177000,-1.847000,0.000000,6.437541,0.306950,0.054909,-0.779164,-0.035289
2.270185,const_vel,0.388000,0.100000,0.496000,6.547332,6.007332,0.149000,0.496000,-2.159000,-0.352000,1.133000,-1.848000,0.000000,6.547332,0.399176,0.059751,-0.748890,-0.034035
2.280120,const_vel,0.389000,0.100000,0.495000,6.592615,6.062615,0.155000,0.495000,-2.165000,-0.352000,1.113000,-1.849000,0.000000,6.592615,0.440082,0.061531,-0.734351,-0.033424
2.290284,const_vel,0.390000,0.100000,0.493000,6.691024,6.176024,0.158000,0.493000,-2.178000,-0.357000,1.072000,-1.849000,0.000000,6.691024,0.529758,0.065931,-0.702763,-0.032116
2.300208,const_vel,0.391000,0.100000,0.493000,6.731041,6.221041,0.166000,0.493000,-2.184000,-0.360000,1.050000,-1.850000,0.000000,6.731041,0.569775,0.067587,-0.686142,-0.031416
2.310134,const_vel,0.392000,0.100000,0.493000,6.802857,6.297857,0.170000,0.493000,-2.197000,-0.367000,1.029000,-1.850000,0.000000,6.802857,0.641591,0.072080,-0.665549,-0.030585
2.320090,const_vel,0.393000,0.100000,0.494000,6.849277,6.344277,0.175000,0.494000,-2.203000,-0.373000,0.986000,-1.850000,-0.000000,6.849277,0.692374,0.072892,-0.634853,-0.029278
2.330165,const_vel,0.394000,0.100000,0.498000,6.861762,6.341762,0.184000,0.498000,-2.210000,-0.379000,0.963000,-1.850000,0.000000,6.861762,0.722376,0.073770,-0.617770,-0.028558
2.340124,const_vel,0.395000,0.100000,0.501000,6.920129,6.390129,0.188000,0.501000,-2.221000,-0.392000,0.915000,-1.850000,-0.000000,6.920129,0.793945,0.075994,-0.579748,-0.026960
2.351650,const_vel,0.396000,0.100000,0.507000,6.925825,6.370825,0.195000,0.507000,-2.230000,-0.400000,0.891000,-1.847000,0.000000,6.925825,0.826211,0.076902,-0.560990,-0.026176
2.360181,const_vel,0.397000,0.100000,0.510000,6.957402,6.392402,0.199000,0.510000,-2.233000,-0.420000,0.836000,-1.845000,0.000000,6.957402,0.871155,0.076681,-0.521563,-0.024499
2.370176,const_vel,0.398000,0.100000,0.513000,6.963655,6.388655,0.205000,0.513000,-2.235000,-0.431000,0.807000,-1.840000,0.000000,6.963655,0.890830,0.076123,-0.501099,-0.023625
2.380214,const_vel,0.399000,0.100000,0.520000,6.944687,6.339687,0.208000,0.520000,-2.238000,-0.459000,0.777000,-1.838000,0.000000,6.944687,0.903393,0.076582,-0.482749,-0.022865
2.390202,const_vel,0.400000,0.100000,0.524000,6.958199,6.338199,0.211000,0.524000,-2.238000,-0.475000,0.716000,-1.834000,-0.000000,6.958199,0.935055,0.072973,-0.438732,-0.020941
2.400195,const_vel,0.401000,0.100000,0.530000,6.934648,6.289648,0.215000,0.530000,-2.237000,-0.511000,0.683000,-1.831000,-0.000000,6.934648,0.938909,0.072270,-0.420088,-0.020157
2.411181,const_vel,0.402000,0.100000,0.533000,6.948736,6.293736,0.219000,0.533000,-2.234000,-0.531000,0.617000,-1.829000,0.000000,6.948736,0.966781,0.067086,-0.371826,-0.018032
2.421868,const_vel,0.403000,0.100000,0.541000,6.880680,6.190680,0.221000,0.541000,-2.228000,-0.553000,0.581000,-1.823000,-0.000000,6.880680,0.935745,0.061818,-0.354100,-0.017204
2.430186,const_vel,0.404000,0.100000,0.544000,6.897365,6.197365,0.223000,0.544000,-2.224000,-0.601000,0.515000,-1.819000,-0.000000,6.897365,0.966412,0.057628,-0.307274,-0.015162
2.440347,const_vel,0.405000,0.100000,0.547000,6.883224,6.173224,0.226000,0.547000,-2.220000,-0.625000,0.480000,-1.813000,-0.000000,6.883224,0.966304,0.054011,-0.284514,-0.014132
2.450202,const_vel,0.406000,0.100000,0.552000,6.819526,6.089526,0.227000,0.552000,-2.208000,-0.675000,0.445000,-1.809000,0.000000,6.819526,0.926115,0.048711,-0.270911,-0.013486
2.460210,const_vel,0.407000,0.100000,0.554000,6.823504,6.088504,0.229000,0.554000,-2.201000,-0.702000,0.376000,-1.803000,0.000000,6.823504,0.939538,0.041256,-0.219101,-0.011137
2.470296,const_vel,0.408000,0.100000,0.557000,6.799650,6.054650,0.233000,0.557000,-2.194000,-0.757000,0.341000,-1.799000,-0.000000,6.799650,0.929894,0.037375,-0.199941,-0.010265
2.480269,const_vel,0.409000,0.100000,0.558000,6.755238,6.010238,0.235000,0.558000,-2.176000,-0.783000,0.274000,-1.797000,-0.000000,6.755238,0.890231,0.027841,-0.154736,-0.008143
2.490742,const_vel,0.410000,0.100000,0.559000,6.729339,5.984339,0.238000,0.559000,-2.167000,-0.809000,0.241000,-1.791000,-0.000000,6.729339,0.869087,0.023589,-0.133736,-0.007137
2.501262,const_vel,0.411000,0.100000,0.559000,6.686278,5.946278,0.239000,0.559000,-2.148000,-0.858000,0.178000,-1.789000,-0.000000,6.686278,0.826026,0.016024,-0.092087,-0.005173
2.512758,const_vel,0.412000,0.100000,0.558000,6.636939,5.906939,0.242000,0.558000,-2.127000,-0.902000,0.117000,-1.786000,-0.000000,6.636939,0.771932,0.009502,-0.051150,-0.003216
2.520149,const_vel,0.413000,0.100000,0.558000,6.586203,5.861203,0.243000,0.558000,-2.116000,-0.921000,0.117000,-1.786000,-0.000000,6.586203,0.721196,0.008309,-0.058478,-0.003477
2.532622,const_vel,0.414000,0.100000,0.557000,6.542581,5.827581,0.244000,0.557000,-2.094000,-0.954000,0.025000,-1.786000,0.000000,6.542581,0.672826,0.002318,0.012994,-0.000136
2.540250,const_vel,0.415000,0.100000,0.556000,6.504519,5.799519,0.245000,0.556000,-2.084000,-0.969000,0.025000,-1.786000,-0.000000,6.504519,0.630021,0.001905,0.007701,-0.000313
2.550204,const_vel,0.416000,0.100000,0.555000,6.494642,5.799642,0.245000,0.555000,-2.073000,-0.982000,-0.040000,-1.787000,-0.000000,6.494642,0.615406,-0.000251,0.061930,0.002186
2.560151,const_vel,0.417000,0.100000,0.554000,6.472211,5.787211,0.246000,0.554000,-2.063000,-0.994000,-0.073000,-1.787000,-0.000000,6.472211,0.588245,-0.000851,0.087380,0.003392
2.570336,const_vel,0.418000,0.100000,0.553000,6.413828,5.738828,0.248000,0.553000,-2.043000,-1.012000,-0.134000,-1.787000,-0.000000,6.413828,0.525136,-0.000527,0.133561,0.005604
2.580469,const_vel,0.419000,0.100000,0.553000,6.374748,5.704748,0.251000,0.553000,-2.032000,-1.019000,-0.165000,-1.787000,-0.000000,6.374748,0.486056,0.000492,0.156455,0.006714
2.590403,const_vel,0.420000,0.100000,0.553000,6.291836,5.626836,0.252000,0.553000,-2.012000,-1.032000,-0.198000,-1.787000,0.000000,6.291836,0.403144,0.003303,0.177037,0.007789
2.600410,const_vel,0.421000,0.100000,0.553000,6.273363,5.613363,0.254000,0.553000,-2.002000,-1.036000,-0.264000,-1.787000,-0.000000,6.273363,0.384671,0.006421,0.231678,0.010320
2.610733,const_vel,0.422000,0.100000,0.553000,6.200885,5.545885,0.258000,0.553000,-1.984000,-1.039000,-0.297000,-1.787000,-0.000000,6.200885,0.312193,0.011106,0.252778,0.011405
2.620279,const_vel,0.423000,0.100000,0.553000,6.188428,5.538428,0.260000,0.553000,-1.975000,-1.041000,-0.366000,-1.787000,-0.000000,6.188428,0.299736,0.016206,0.309125,0.014007
2.631123,const_vel,0.424000,0.100000,0.553000,6.165283,5.520283,0.264000,0.553000,-1.967000,-1.041000,-0.400000,-1.787000,-0.000000,6.165283,0.276591,0.020042,0.334763,0.015221
2.642337,const_vel,0.425000,0.100000,0.555000,6.057360,5.407360,0.269000,0.555000,-1.942000,-1.041000,-0.469000,-1.787000,-0.000000,6.057360,0.178124,0.032571,0.380877,0.017500
2.650153,const_vel,0.426000,0.100000,0.555000,6.073091,5.428091,0.271000,0.555000,-1.942000,-1.041000,-0.504000,-1.787000,-0.000000,6.073091,0.193855,0.034930,0.409832,0.018803
2.661664,const_vel,0.427000,0.100000,0.558000,5.988660,5.333660,0.276000,0.558000,-1.927000,-1.041000,-0.539000,-1.787000,-0.000000,5.988660,0.123654,0.044154,0.430269,0.019860
2.670247,const_vel,0.428000,0.100000,0.559000,5.977540,5.322540,0.276000,0.559000,-1.920000,-1.042000,-0.611000,-1.787000,-0.000000,5.977540,0.117288,0.053094,0.483867,0.022335
2.682459,const_vel,0.429000,0.100000,0.562000,5.919751,5.254751,0.284000,0.562000,-1.907000,-1.042000,-0.684000,-1.787000,-0.000000,5.919751,0.073798,0.066331,0.532328,0.024641
2.690275,const_vel,0.430000,0.100000,0.563000,5.902005,5.237005,0.284000,0.563000,-1.902000,-1.042000,-0.719000,-1.787000,-0.000000,5.902005,0.060830,0.072222,0.555406,0.025728
2.701795,const_vel,0.431000,0.100000,0.566000,5.864810,5.189810,0.290000,0.566000,-1.897000,-1.043000,-0.754000,-1.787000,-0.000000,5.864810,0.038005,0.079351,0.577102,0.026768
2.711283,const_vel,0.432000,0.100000,0.567000,5.835564,5.160564,0.293000,0.567000,-1.887000,-1.047000,-0.822000,-1.787000,0.000000,5.835564,0.013560,0.091429,0.619547,0.028771
2.722790,const_vel,0.433000,0.100000,0.570000,5.794280,5.109280,0.298000,0.570000,-1.879000,-1.055000,-0.891000,-1.787000,0.000000,5.794280,-0.013285,0.104272,0.660370,0.030705
