t_s,q_ref_target_rad,omega_ref_target_rad_s,q_target_rad,qd_target_rad_s,tau_ff_target_nm,tau_pd_target_nm,tau_total_target_model_nm,tau_total_target_actual_nm
1.667125,0.159000,0.100000,0.140000,0.155000,2.982728,0.558450,3.541178,1.770589
1.672558,0.159500,0.100000,0.141000,0.083000,2.981055,0.599641,3.580696,1.790348
1.677680,0.160000,0.100000,0.141000,0.083000,2.981055,0.615483,3.596539,1.798269
1.683491,0.160500,0.100000,0.142000,0.142000,2.979380,0.552905,3.532285,1.766143
1.689210,0.161000,0.100000,0.143000,0.159000,2.977702,0.523596,3.501299,1.750649
1.694177,0.161500,0.100000,0.143000,0.159000,2.977702,0.539439,3.517141,1.758571
1.699474,0.162000,0.100000,0.144000,0.061000,2.976021,0.601225,3.577246,1.788623
1.704424,0.162500,0.100000,0.144000,0.032000,2.976021,0.640039,3.616060,1.808030
1.710050,0.163000,0.100000,0.144000,0.032000,2.976021,0.655882,3.631903,1.815951
1.714930,0.163500,0.100000,0.144000,0.049000,2.976021,0.658258,3.634279,1.817140
1.721647,0.164000,0.100000,0.145000,0.019000,2.974337,0.666179,3.640516,1.820258
1.726592,0.164500,0.100000,0.145000,0.058000,2.974337,0.651129,3.625466,1.812733
1.732135,0.165000,0.100000,0.145000,0.058000,2.974337,0.666972,3.641309,1.820654
1.737728,0.165500,0.100000,0.145000,0.040000,2.974337,0.697072,3.671409,1.835705
1.742646,0.166000,0.100000,0.146000,0.014000,2.972650,0.701825,3.674475,1.837238
1.747775,0.166500,0.100000,0.146000,0.014000,2.972650,0.717668,3.690318,1.845159
1.752960,0.167000,0.100000,0.146000,0.000000,2.972650,0.744600,3.717250,1.858625
1.758268,0.167500,0.100000,0.146000,0.000000,2.972650,0.760443,3.733093,1.866546
1.763406,0.168000,0.100000,0.146000,0.000000,2.972650,0.776285,3.748935,1.874468
1.768532,0.168500,0.100000,0.146000,0.000000,2.972650,0.792128,3.764778,1.882389
1.774666,0.169000,0.100000,0.146000,0.000000,2.972650,0.807970,3.780620,1.890310
1.780736,0.169500,0.100000,0.146000,0.000000,2.972650,0.823813,3.796463,1.898231
1.785298,0.170000,0.100000,0.146000,0.000000,2.972650,0.839655,3.812305,1.906153
1.790479,0.170500,0.100000,0.146000,0.000000,2.972650,0.855498,3.828148,1.914074
1.795763,0.171000,0.100000,0.146000,0.000000,2.972650,0.871340,3.843990,1.921995
1.800844,0.171500,0.100000,0.146000,0.000000,2.972650,0.887183,3.859833,1.929917
1.806017,0.172000,0.100000,0.146000,0.000000,2.972650,0.903026,3.875676,1.937838
1.811334,0.172500,0.100000,0.146000,0.000000,2.972650,0.918868,3.891518,1.945759
1.816510,0.173000,0.100000,0.146000,0.000000,2.972650,0.934711,3.907361,1.953680
1.821693,0.173500,0.100000,0.146000,0.012000,2.972650,0.941048,3.913698,1.956849
1.826885,0.174000,0.100000,0.146000,0.000000,2.972650,0.966396,3.939046,1.969523
1.831980,0.174500,0.100000,0.146000,0.017000,2.972650,0.968772,3.941422,1.970711
1.837342,0.175000,0.100000,0.146000,0.017000,2.972650,0.984615,3.957265,1.978632
1.842825,0.175500,0.100000,0.146000,0.000000,2.972650,1.013923,3.986573,1.993287
1.847733,0.176000,0.100000,0.146000,0.000000,2.972650,1.029766,4.002416,2.001208
1.852923,0.176500,0.100000,0.146000,0.000000,2.972650,1.045609,4.018259,2.009129
1.857883,0.177000,0.100000,0.146000,0.000000,2.972650,1.061451,4.034101,2.017051
1.863038,0.177500,0.100000,0.146000,0.000000,2.972650,1.077294,4.049944,2.024972
1.868677,0.178000,0.100000,0.146000,0.000000,2.972650,1.093136,4.065786,2.032893
1.874646,0.178500,0.100000,0.146000,0.000000,2.972650,1.108979,4.081629,2.040814
1.879734,0.179000,0.100000,0.146000,0.000000,2.972650,1.124821,4.097471,2.048736
1.884588,0.179500,0.100000,0.146000,0.000000,2.972650,1.140664,4.113314,2.056657
1.889891,0.180000,0.100000,0.146000,0.000000,2.972650,1.156506,4.129156,2.064578
1.894909,0.180500,0.100000,0.146000,0.000000,2.972650,1.172349,4.144999,2.072500
1.899986,0.181000,0.100000,0.146000,0.012000,2.972650,1.178686,4.151336,2.075668
1.905053,0.181500,0.100000,0.146000,0.012000,2.972650,1.194529,4.167179,2.083589
1.910802,0.182000,0.100000,0.146000,0.001000,2.972650,1.219085,4.191735,2.095867
1.915512,0.182500,0.100000,0.146000,0.001000,2.972630,1.234960,4.207590,2.103795
1.920486,0.183000,0.100000,0.146000,0.001000,2.972630,1.250803,4.223433,2.111716
1.928634,0.183500,0.100000,0.146000,0.000000,2.972630,1.267438,4.240068,2.120034
1.933611,0.184000,0.100000,0.146000,0.000000,2.972630,1.283281,4.255911,2.127955
1.939148,0.184500,0.100000,0.146000,0.000000,2.972630,1.299124,4.271754,2.135877
1.944205,0.185000,0.100000,0.146000,0.000000,2.972650,1.314932,4.287582,2.143791
1.949071,0.185500,0.100000,0.146000,0.000000,2.972650,1.330775,4.303425,2.151712
1.954602,0.186000,0.100000,0.146000,0.000000,2.972650,1.346617,4.319267,2.159634
1.959402,0.186500,0.100000,0.146000,0.000000,2.972650,1.362460,4.335110,2.167555
1.964935,0.187000,0.100000,0.146000,0.000000,2.972650,1.378302,4.350952,2.175476
1.969998,0.187500,0.100000,0.146000,0.000000,2.972650,1.394145,4.366795,2.183397
1.975185,0.188000,0.100000,0.146000,0.000000,2.972650,1.409987,4.382637,2.191319
1.980436,0.188500,0.100000,0.146000,0.000000,2.972650,1.425830,4.398480,2.199240
1.985813,0.189000,0.100000,0.146000,0.000000,2.972650,1.441672,4.414322,2.207161
1.990967,0.189500,0.100000,0.146000,0.000000,2.972650,1.457515,4.430165,2.215082
1.996150,0.190000,0.100000,0.146000,0.000000,2.972650,1.473358,4.446008,2.223004
2.001447,0.190500,0.100000,0.146000,0.013000,2.972650,1.478902,4.451552,2.225776
2.006454,0.191000,0.100000,0.146000,0.004000,2.972650,1.501874,4.474524,2.237262
2.011631,0.191500,0.100000,0.146000,0.004000,2.972650,1.517717,4.490367,2.245183
2.016839,0.192000,0.100000,0.146000,0.000000,2.972650,1.536728,4.509378,2.254689
2.022043,0.192500,0.100000,0.146000,0.013000,2.972650,1.542273,4.514923,2.257461
2.027201,0.193000,0.100000,0.146000,0.013000,2.972650,1.558115,4.530765,2.265383
2.032320,0.193500,0.100000,0.146000,0.000000,2.972650,1.584255,4.556905,2.278453
2.037579,0.194000,0.100000,0.146000,0.000000,2.972650,1.600098,4.572748,2.286374
2.042767,0.194500,0.100000,0.146000,0.000000,2.972650,1.615940,4.588591,2.294295
2.048005,0.195000,0.100000,0.146000,0.000000,2.972650,1.631783,4.604433,2.302217
2.052933,0.195500,0.100000,0.146000,0.000000,2.972650,1.647626,4.620276,2.310138
2.058066,0.196000,0.100000,0.146000,0.000000,2.972650,1.663468,4.636118,2.318059
2.063239,0.196500,0.100000,0.146000,0.000000,2.972650,1.679311,4.651961,2.325980
2.068323,0.197000,0.100000,0.146000,0.000000,2.972650,1.695153,4.667803,2.333902
2.073538,0.197500,0.100000,0.146000,0.000000,2.972650,1.710996,4.683646,2.341823
2.079316,0.198000,0.100000,0.146000,0.000000,2.972650,1.726838,4.699488,2.349744
2.084334,0.198500,0.100000,0.146000,0.000000,2.972650,1.742681,4.715331,2.357665
2.089556,0.199000,0.100000,0.146000,0.033000,2.972650,1.732383,4.705033,2.352517
2.094600,0.199500,0.100000,0.146000,0.033000,2.972650,1.748226,4.720876,2.360438
2.099758,0.200000,0.100000,0.146000,0.020000,2.972650,1.774366,4.747016,2.373508
2.104786,0.200500,0.100000,0.147000,0.051000,2.970960,1.733968,4.704928,2.352464
2.109856,0.201000,0.100000,0.148000,0.151000,2.969267,1.638912,4.608179,2.304090
2.115485,0.201500,0.100000,0.148000,0.151000,2.969267,1.654755,4.624022,2.312011
2.120339,0.202000,0.100000,0.149000,0.136000,2.967571,1.650794,4.618365,2.309183
2.125404,0.202500,0.100000,0.150000,0.157000,2.965872,1.618317,4.584189,2.292095
2.130768,0.203000,0.100000,0.150000,0.157000,2.965872,1.634159,4.600032,2.300016
2.135852,0.203500,0.100000,0.151000,0.184000,2.964170,1.596929,4.561100,2.280550
2.141833,0.204000,0.100000,0.152000,0.151000,2.962466,1.607227,4.569693,2.284846
2.146777,0.204500,0.100000,0.153000,0.214000,2.960758,1.541480,4.502238,2.251119
2.152746,0.205000,0.100000,0.153000,0.214000,2.960758,1.557323,4.518081,2.259040
2.157759,0.205500,0.100000,0.155000,0.247000,2.957333,1.483655,4.440988,2.220494
