t_s,q_ref_target_rad,omega_ref_target_rad_s,q_target_rad,qd_target_rad_s,tau_ff_target_nm,tau_pd_target_nm,tau_total_target_model_nm,tau_total_target_actual_nm
1.640723,0.159000,0.100000,0.003000,0.000000,3.183352,0.296761,3.480113,1.740057
1.645767,0.159500,0.100000,0.003000,0.000000,3.183352,0.297712,3.481065,1.740532
1.654671,0.160000,0.100000,0.003000,0.000000,3.183352,0.298663,3.482016,1.741008
1.659246,0.160500,0.100000,0.003000,0.000000,3.183352,0.299614,3.482967,1.741483
1.664410,0.161000,0.100000,0.003000,0.000000,3.183352,0.300565,3.483918,1.741959
1.670072,0.161500,0.100000,0.003000,0.000000,3.183352,0.301517,3.484869,1.742435
1.674898,0.162000,0.100000,0.003000,0.000000,3.183352,0.302468,3.485820,1.742910
1.679716,0.162500,0.100000,0.003000,0.000000,3.183352,0.303419,3.486771,1.743386
1.685238,0.163000,0.100000,0.003000,0.000000,3.183352,0.304370,3.487723,1.743861
1.690251,0.163500,0.100000,0.003000,0.000000,3.183352,0.305321,3.488674,1.744337
1.695340,0.164000,0.100000,0.003000,0.000000,3.183352,0.306272,3.489625,1.744812
1.704063,0.164500,0.100000,0.003000,0.000000,3.183352,0.307224,3.490576,1.745288
1.705668,0.165000,0.100000,0.003000,0.000000,3.183352,0.308175,3.491527,1.745764
1.710755,0.165500,0.100000,0.003000,0.000000,3.183352,0.309126,3.492478,1.746239
1.715870,0.166000,0.100000,0.003000,0.000000,3.183352,0.310077,3.493430,1.746715
1.721444,0.166500,0.100000,0.003000,0.000000,3.183352,0.311028,3.494381,1.747190
1.726598,0.167000,0.100000,0.003000,0.000000,3.183352,0.311979,3.495332,1.747666
1.731618,0.167500,0.100000,0.003000,0.000000,3.183352,0.312931,3.496283,1.748142
1.738206,0.168000,0.100000,0.003000,0.000000,3.183352,0.313882,3.497234,1.748617
1.743460,0.168500,0.100000,0.003000,0.000000,3.183352,0.314833,3.498185,1.749093
1.748624,0.169000,0.100000,0.003000,0.000000,3.183352,0.315784,3.499136,1.749568
1.753746,0.169500,0.100000,0.003000,0.000000,3.183352,0.316735,3.500088,1.750044
1.759028,0.170000,0.100000,0.003000,0.000000,3.183352,0.317686,3.501039,1.750519
1.764801,0.170500,0.100000,0.003000,0.000000,3.183352,0.318637,3.501990,1.750995
1.770350,0.171000,0.100000,0.003000,0.000000,3.183352,0.319589,3.502941,1.751471
1.775148,0.171500,0.100000,0.003000,0.000000,3.183352,0.320540,3.503892,1.751946
1.780225,0.172000,0.100000,0.003000,0.000000,3.183352,0.321491,3.504843,1.752422
1.785527,0.172500,0.100000,0.003000,0.000000,3.183352,0.322442,3.505795,1.752897
1.790480,0.173000,0.100000,0.003000,0.000000,3.183352,0.323393,3.506746,1.753373
1.799122,0.173500,0.100000,0.003000,0.000000,3.183352,0.324344,3.507697,1.753848
1.800602,0.174000,0.100000,0.003000,0.000000,3.183352,0.325296,3.508648,1.754324
1.808044,0.174500,0.100000,0.003000,0.000000,3.183352,0.326247,3.509599,1.754800
1.811564,0.175000,0.100000,0.003000,0.000000,3.183352,0.327198,3.510550,1.755275
1.817251,0.175500,0.100000,0.003000,0.000000,3.183352,0.328149,3.511502,1.755751
1.823658,0.176000,0.100000,0.003000,0.000000,3.183352,0.329100,3.512453,1.756226
1.829659,0.176500,0.100000,0.003000,0.000000,3.183352,0.330051,3.513404,1.756702
1.834813,0.177000,0.100000,0.003000,0.000000,3.183352,0.331002,3.514355,1.757177
1.840407,0.177500,0.100000,0.003000,0.000000,3.183352,0.331954,3.515306,1.757653
1.845171,0.178000,0.100000,0.003000,0.000000,3.183352,0.332905,3.516257,1.758129
1.850211,0.178500,0.100000,0.003000,0.000000,3.183352,0.333856,3.517208,1.758604
1.855639,0.179000,0.100000,0.003000,0.000000,3.183352,0.334807,3.518160,1.759080
1.860427,0.179500,0.100000,0.003000,0.000000,3.183352,0.335758,3.519111,1.759555
1.865512,0.180000,0.100000,0.003000,0.000000,3.183352,0.336709,3.520062,1.760031
1.870821,0.180500,0.100000,0.003000,0.000000,3.183352,0.337661,3.521013,1.760507
1.875669,0.181000,0.100000,0.003000,0.000000,3.183352,0.338612,3.521964,1.760982
1.884486,0.181500,0.100000,0.003000,0.000000,3.183352,0.339563,3.522915,1.761458
1.887659,0.182000,0.100000,0.003000,0.000000,3.183352,0.340514,3.523867,1.761933
1.892916,0.182500,0.100000,0.003000,0.000000,3.183352,0.341465,3.524818,1.762409
1.898688,0.183000,0.100000,0.003000,0.000000,3.183352,0.342416,3.525769,1.762884
1.903839,0.183500,0.100000,0.003000,0.000000,3.183352,0.343368,3.526720,1.763360
1.909700,0.184000,0.100000,0.003000,0.000000,3.183352,0.344319,3.527671,1.763836
1.914475,0.184500,0.100000,0.003000,0.000000,3.183352,0.345270,3.528622,1.764311
1.920294,0.185000,0.100000,0.003000,0.000000,3.183352,0.346221,3.529573,1.764787
1.925141,0.185500,0.100000,0.003000,0.000000,3.183352,0.347172,3.530525,1.765262
1.930716,0.186000,0.100000,0.003000,0.000000,3.183352,0.348123,3.531476,1.765738
1.938979,0.186500,0.100000,0.003000,0.000000,3.183352,0.349074,3.532427,1.766213
1.940766,0.187000,0.100000,0.003000,0.013000,3.183352,0.350026,3.533378,1.766689
1.945877,0.187500,0.100000,0.003000,0.013000,3.183352,0.350977,3.534329,1.767165
1.951549,0.188000,0.100000,0.003000,0.000000,3.183352,0.351928,3.535280,1.767640
1.957518,0.188500,0.100000,0.003000,0.000000,3.183352,0.352879,3.536232,1.768116
1.962711,0.189000,0.100000,0.003000,0.000000,3.183352,0.353830,3.537183,1.768591
1.969451,0.189500,0.100000,0.003000,0.000000,3.183352,0.354781,3.538134,1.769067
1.974899,0.190000,0.100000,0.003000,0.000000,3.183352,0.355733,3.539085,1.769543
1.979674,0.190500,0.100000,0.003000,0.000000,3.183352,0.356684,3.540036,1.770018
1.984880,0.191000,0.100000,0.003000,0.000000,3.183352,0.357635,3.540987,1.770494
1.990884,0.191500,0.100000,0.003000,0.000000,3.183352,0.358586,3.541939,1.770969
1.995638,0.192000,0.100000,0.003000,0.000000,3.183352,0.359537,3.542890,1.771445
2.000719,0.192500,0.100000,0.003000,0.000000,3.183352,0.360488,3.543841,1.771920
2.005943,0.193000,0.100000,0.003000,0.000000,3.183352,0.361439,3.544792,1.772396
2.011799,0.193500,0.100000,0.003000,0.000000,3.183352,0.362391,3.545743,1.772872
2.016287,0.194000,0.100000,0.003000,0.000000,3.183352,0.363342,3.546694,1.773347
2.021413,0.194500,0.100000,0.003000,0.000000,3.183352,0.364293,3.547645,1.773823
2.026511,0.195000,0.100000,0.003000,0.000000,3.183352,0.365244,3.548597,1.774298
2.031648,0.195500,0.100000,0.003000,0.000000,3.183352,0.366195,3.549548,1.774774
2.037595,0.196000,0.100000,0.003000,0.000000,3.183352,0.367146,3.550499,1.775249
2.044487,0.196500,0.100000,0.003000,0.000000,3.183352,0.368098,3.551450,1.775725
2.049835,0.197000,0.100000,0.003000,0.000000,3.183352,0.369049,3.552401,1.776201
2.054645,0.197500,0.100000,0.003000,0.000000,3.183352,0.370000,3.553352,1.776676
2.059939,0.198000,0.100000,0.003000,0.000000,3.183352,0.370951,3.554304,1.777152
2.064902,0.198500,0.100000,0.003000,0.000000,3.183352,0.371902,3.555255,1.777627
2.070147,0.199000,0.100000,0.003000,0.000000,3.183352,0.372853,3.556206,1.778103
2.075031,0.199500,0.100000,0.003000,0.000000,3.183352,0.373805,3.557157,1.778579
2.080704,0.200000,0.100000,0.003000,0.000000,3.183352,0.374756,3.558108,1.779054
2.086213,0.200500,0.100000,0.003000,0.000000,3.183352,0.375707,3.559059,1.779530
2.091148,0.201000,0.100000,0.003000,0.000000,3.183352,0.376658,3.560010,1.780005
2.097052,0.201500,0.100000,0.003000,0.000000,3.183352,0.377609,3.560962,1.780481
2.101192,0.202000,0.100000,0.003000,0.000000,3.183352,0.378560,3.561913,1.780956
2.109119,0.202500,0.100000,0.003000,0.005000,3.183352,0.379511,3.562864,1.781432
2.114462,0.203000,0.100000,0.003000,0.000000,3.183352,0.380463,3.563815,1.781908
2.120094,0.203500,0.100000,0.003000,0.000000,3.183352,0.381414,3.564766,1.782383
2.125775,0.204000,0.100000,0.003000,0.000000,3.183352,0.382365,3.565717,1.782859
2.130353,0.204500,0.100000,0.003000,0.000000,3.183352,0.383316,3.566669,1.783334
2.137911,0.205000,0.100000,0.003000,0.000000,3.183352,0.384267,3.567620,1.783810
2.143032,0.205500,0.100000,0.003000,0.000000,3.183352,0.385218,3.568571,1.784285
